,accy_pct_95,accy_energy,accx_svd_entropy,accx_rms,accx_max,accz_perm_entropy,accx_lineintegral,accz_lineintegral,accz_max,accz_min,accx_iqr_5_95,accy_mean,accx_mean,accz_skewness,accx_energy,accz_iqr_5_95,accz_svd_entropy,accz_iqr,accz_ptp,accz_sum,accz_energy,accz_mean,accy_entropy,accy_svd_entropy,accy_iqr,accz_entropy,accz_n_above_mean,accz_n_below_mean,accz_peaks,accz_rms,accz_kurtosis,accz_n_sign_changes,accz_pct_95,accz_pct_5,accx_ptp,accx_peaks,accx_entropy,accy_rms,accy_n_below_mean,accy_n_sign_changes,accy_n_above_mean,accy_lineintegral,accy_iqr_5_95,accx_pct_95,accy_max,accy_min,accy_ptp,accy_peaks,accy_kurtosis,accy_skewness,accx_min,accx_sum,accx_n_below_mean,accx_pct_5,accy_std,accx_n_above_mean,accx_iqr,accx_n_sign_changes,accx_std,accx_skewness,accy_pct_5,accx_kurtosis,accy_sum,accx_perm_entropy,accz_std,accy_perm_entropy
0,0.05018181818181824 +/- 0.0037536636526550116,0.0 +/- 0.0,0.007757575757575808 +/- 0.004334922361757038,0.0 +/- 0.0,0.006303030303030343 +/- 0.0016751848437679205,0.001030303030303037 +/- 0.00047334846520646694,0.057454545454545494 +/- 0.0031116357946650956,0.07600000000000004 +/- 0.0036585183691604044,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02739393939393946 +/- 0.0031585004171625374,0.006363636363636405 +/- 0.0018630819574472115,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02054545454545458 +/- 0.004069641688290807,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002909090909090928 +/- 0.0018342722364147457,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007878787878787929 +/- 0.001558176985719094,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000727272727272732 +/- 0.000706782047860041,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001757575757575769 +/- 0.0010303030303030368,0.0 +/- 0.0,-0.019151515151515086 +/- 0.0010213514876577024,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03472727272727277 +/- 0.0029820399030648283,0.17260606060606065 +/- 0.005992342833604008,0.0 +/- 0.0,-0.00024242424242421068 +/- 0.003419814782949279
