,accz_energy,accx_mean,accx_sum,accy_energy,accx_energy,accx_std,accz_svd_entropy,accz_perm_entropy,accx_svd_entropy,accx_lineintegral,accz_peaks,accx_pct_95,accx_iqr_5_95,accx_max,accy_sum,accy_mean,accy_pct_95,accx_iqr,accy_peaks,accy_rms,accy_perm_entropy,accx_n_above_mean,accx_rms,accy_pct_5,accx_skewness,accx_ptp,accy_min,accy_svd_entropy,accz_ptp,accz_min,accx_min,accz_n_above_mean,accy_skewness,accx_n_sign_changes,accy_iqr_5_95,accy_iqr,accz_pct_95,accy_n_below_mean,accz_iqr_5_95,accy_kurtosis,accz_skewness,accx_perm_entropy,accx_kurtosis,accz_kurtosis,accy_n_sign_changes,accz_n_sign_changes,accz_pct_5,accz_mean,accz_sum,accx_pct_5,accy_lineintegral,accz_iqr,accy_ptp,accz_n_below_mean,accz_max,accy_max,accy_n_above_mean,accx_peaks,accz_std,accz_lineintegral,accz_entropy,accz_rms,accy_entropy,accx_n_below_mean,accx_entropy,accy_std
0,0.4030645161290322 +/- 0.00903497782912387,0.34172043010752684 +/- 0.007880334047559239,0.2560215053763441 +/- 0.008163549632732166,0.19053763440860214 +/- 0.00496955699281347,0.308763440860215 +/- 0.009177814619427458,0.03860215053763438 +/- 0.0034826096216562697,0.11709677419354839 +/- 0.0052114498133559554,0.27236559139784944 +/- 0.0070845446924856425,0.019516129032258033 +/- 0.0028044734098376374,0.07838709677419352 +/- 0.004286264823224683,0.11370967741935481 +/- 0.006585747196394133,0.017473118279569856 +/- 0.002000838071605204,0.0038172043010752388 +/- 0.0016030162920296184,0.029516129032258042 +/- 0.0028595884187036856,-0.0009677419354839012 +/- 0.0006269840747145342,-0.0009677419354839012 +/- 0.0006269840747145342,0.05801075268817202 +/- 0.004462365591397822,0.006182795698924703 +/- 0.0018350589425673225,0.07661290322580641 +/- 0.004342874844463316,0.14413978494623653 +/- 0.005610235018589782,0.05258064516129031 +/- 0.002863124076493402,0.016021505376344048 +/- 0.0023777789663974006,-0.00010752688172046553 +/- 0.00040232875126602907,0.025698924731182758 +/- 0.0024963842508051465,5.376344086021057e-05 +/- 0.0008135884919581463,0.005913978494623629 +/- 0.001862420223192346,0.0001612903225806317 +/- 0.0011031335768109133,0.0 +/- 0.0,0.0 +/- 0.0,0.00021505376344083116 +/- 0.0011070570044072003,0.0006989247311827929 +/- 0.0010766120642204684,0.0004838709677419062 +/- 0.0008817859928417745,-5.376344086022167e-05 +/- 0.000161290322580665,-0.00016129032258067612 +/- 0.0003442539912598504,0.0 +/- 0.0,0.00037634408602147393 +/- 0.00024637503736319664,-0.000161290322580665 +/- 0.0006384054885504388,0.0018817204301074919 +/- 0.0009389381288480045,0.00048387096774191727 +/- 0.000945075044690694,5.376344086021057e-05 +/- 0.0001612903225806317,-0.00032258064516133 +/- 0.00026338599384768594,-0.0008602150537634579 +/- 0.0010257410767924057,0.004086021505376325 +/- 0.0014265052861743577,0.0011827956989247212 +/- 0.0009249812115099434,0.020806451612903197 +/- 0.002814761314560969,0.013118279569892444 +/- 0.001561918177025154,0.001774193548387082 +/- 0.0010766120642204734,0.03139784946236555 +/- 0.0020711140090600272,0.03139784946236555 +/- 0.0020711140090600272,0.009892473118279543 +/- 0.002679556084812266,0.27548387096774185 +/- 0.0029856867477236165,-0.0002688172043010972 +/- 0.0004956744331877964,0.006774193548387053 +/- 0.0017204301075268936,-0.00032258064516133 +/- 0.00026338599384768594,0.012526881720430084 +/- 0.0018319059180000963,0.007258064516128993 +/- 0.0024549354960926493,0.0019354838709677246 +/- 0.0015619181770251446,-0.0004838709677419617 +/- 0.0006106353060000235,-0.00026881720430110834 +/- 0.00026881720430110834,0.1251075268817204 +/- 0.00589954249819903,0.0 +/- 0.0,0.14258064516129026 +/- 0.005678600398499317,0.007688172043010722 +/- 0.0011290322580645197,0.0054838709677419 +/- 0.00260960453752936,0.009623655913978468 +/- 0.0011135653321079594,0.0337096774193548 +/- 0.0031168888259431806
