,accy_pct_95,accy_energy,accx_svd_entropy,accx_rms,accx_max,accz_perm_entropy,accx_lineintegral,accz_lineintegral,accz_max,accz_min,accx_iqr_5_95,accy_mean,accx_mean,accz_skewness,accx_energy,accz_iqr_5_95,accz_svd_entropy,accz_iqr,accz_ptp,accz_sum,accz_energy,accz_mean,accy_entropy,accy_svd_entropy,accy_iqr,accz_entropy,accz_n_above_mean,accz_n_below_mean,accz_peaks,accz_rms,accz_kurtosis,accz_n_sign_changes,accz_pct_95,accz_pct_5,accx_ptp,accx_peaks,accx_entropy,accy_rms,accy_n_below_mean,accy_n_sign_changes,accy_n_above_mean,accy_lineintegral,accy_iqr_5_95,accx_pct_95,accy_max,accy_min,accy_ptp,accy_peaks,accy_kurtosis,accy_skewness,accx_min,accx_sum,accx_n_below_mean,accx_pct_5,accy_std,accx_n_above_mean,accx_iqr,accx_n_sign_changes,accx_std,accx_skewness,accy_pct_5,accx_kurtosis,accy_sum,accx_perm_entropy,accz_std,accy_perm_entropy
0,0.03134408602150539 +/- 0.002510816006201207,0.006129032258064537 +/- 0.0017035461847048174,0.07612903225806453 +/- 0.004255130954281596,0.0 +/- 0.0,0.028978494623655926 +/- 0.0017246252615425077,0.0015053763440860512 +/- 0.0005790499792617757,0.0 +/- 0.0,0.0 +/- 0.0,0.0070967741935483945 +/- 0.0009249812115099678,0.04623655913978495 +/- 0.003417257759585104,0.0071505376344086265 +/- 0.0016137990343874943,0.0 +/- 0.0,0.0009139784946236684 +/- 0.0007233131208104152,0.0 +/- 0.0,-0.002258064516128999 +/- 0.001458565587768893,0.018870967741935474 +/- 0.002222583506300474,0.0 +/- 0.0,0.0 +/- 0.0,0.06263440860215054 +/- 0.0037190158291443413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002096774193548356 +/- 0.0006106353060000205,0.0 +/- 0.0,0.0 +/- 0.0,0.012849462365591402 +/- 0.002385667498100418,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012473118279569905 +/- 0.0013978494623655727,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015591397849462618 +/- 0.0010603808023287994,0.0 +/- 0.0,0.0 +/- 0.0,0.005483870967741944 +/- 0.0015168533311468787,0.0 +/- 0.0,0.0 +/- 0.0,0.01908602150537636 +/- 0.002827057381749429,0.01709677419354838 +/- 0.0018747952445336182,0.0 +/- 0.0,0.0006989247311828372 +/- 0.0005913978494623697,0.031021505376344117 +/- 0.003288371759865177,-0.0003225806451612745 +/- 0.0003566263215435851,0.1220967741935484 +/- 0.0023613108877417015,0.23978494623655916 +/- 0.007967154216276426,0.0 +/- 0.0,0.0018817204301075474 +/- 0.002371083556042986
