,accy_pct_5,accy_mean,accy_pct_95,accy_sum,accy_min,accz_perm_entropy,accy_energy,accy_rms,accz_pct_95,accx_svd_entropy,accx_energy,accy_std,accz_energy,accx_ptp,accy_max,accx_perm_entropy,accx_rms,accx_mean,accz_kurtosis,accx_iqr_5_95,accy_ptp,accy_n_sign_changes,accy_perm_entropy,accx_max,accz_min,accz_svd_entropy,accx_n_sign_changes,accz_max,accx_kurtosis,accx_pct_95,accz_std,accz_sum,accz_n_above_mean,accz_entropy,accz_iqr,accz_iqr_5_95,accx_pct_5,accy_kurtosis,accy_lineintegral,accy_n_above_mean,accy_n_below_mean,accy_iqr,accz_skewness,accz_peaks,accz_n_below_mean,accz_rms,accy_iqr_5_95,accz_mean,accy_svd_entropy,accy_entropy,accx_sum,accx_peaks,accx_n_below_mean,accx_n_above_mean,accy_skewness,accx_entropy,accy_peaks,accx_iqr,accx_min,accx_skewness,accz_lineintegral,accz_n_sign_changes,accz_pct_5,accz_ptp,accx_lineintegral,accx_std
0,0.000121212121212122 +/- 0.0007569694543513259,0.0012727272727272808 +/- 0.0016137608431144768,0.00303030303030305 +/- 0.0018181818181818299,-0.000303030303030305 +/- 0.0008243315459839716,0.000121212121212122 +/- 0.000363636363636366,-0.002969696969696989 +/- 0.0018472425035306991,-0.002666666666666684 +/- 0.000727272727272732,-0.00242424242424244 +/- 0.000813115628181747,-0.0005454545454545489 +/- 0.0005717564322458584,-0.000484848484848488 +/- 0.0005283513870958426,-0.001757575757575769 +/- 0.0008761716542303668,-0.000363636363636366 +/- 0.0004020151261036875,-0.0015757575757575858 +/- 0.000484848484848488,-0.000303030303030305 +/- 0.000778498944161528,-0.004545454545454575 +/- 0.001058439345246854,-0.00551515151515154 +/- 0.0014200453956193775,6.0606060606061e-05 +/- 0.0009171361182073729,-0.0007878787878787929 +/- 0.0002777318603003557,-0.000727272727272732 +/- 0.0004535342286998746,0.000303030303030305 +/- 0.0006210273191490706,-0.000242424242424244 +/- 0.0005554637206007114,-0.0013939393939394029 +/- 0.00047334846520646694,-0.004787878787878818 +/- 0.0016137608431144768,0.000363636363636366 +/- 0.0004020151261036874,-0.000242424242424244 +/- 0.0006180629713445839,0.00060606060606061 +/- 0.0003833063830507151,-0.00042424242424242696 +/- 0.00027773186030035567,-6.0606060606061e-05 +/- 0.00018181818181818297,-0.0007878787878787929 +/- 0.0005454545454545489,-0.000363636363636366 +/- 0.0004020151261036875,-0.000484848484848488 +/- 0.00036363636363636605,-0.0007878787878787929 +/- 0.0005454545454545489,-0.000666666666666671 +/- 0.00042424242424242696,-0.0008484848484848539 +/- 0.000727272727272732,0.0 +/- 0.0,-6.0606060606061e-05 +/- 0.0007878787878787929,-0.0021818181818181958 +/- 0.0005554637206007114,0.000121212121212122 +/- 0.0004535342286998746,-0.001515151515151525 +/- 0.0006210273191490706,-0.00060606060606061 +/- 0.0003833063830507151,-0.00121212121212122 +/- 0.00046945252681302325,-0.0021818181818181958 +/- 0.0006748805288278859,-0.000303030303030305 +/- 0.000303030303030305,0.000121212121212122 +/- 0.0004535342286998746,-0.00121212121212122 +/- 0.0003833063830507151,-0.001151515151515159 +/- 0.0003263736246748205,-6.0606060606061e-05 +/- 0.0003263736246748205,-0.000181818181818183 +/- 0.0006090833709770276,-0.000121212121212122 +/- 0.0005283513870958426,0.0 +/- 0.0,-0.0009090909090909149 +/- 0.0006210273191490706,-0.002060606060606074 +/- 0.000484848484848488,0.0 +/- 0.0,-0.000484848484848488 +/- 0.0005283513870958426,-0.001030303030303037 +/- 0.0007196570961841208,-0.000121212121212122 +/- 0.000363636363636366,-0.00060606060606061 +/- 0.00046945252681302325,-0.000666666666666671 +/- 0.00042424242424242696,0.000181818181818183 +/- 0.00038806813560199327,0.000121212121212122 +/- 0.00024242424242424402,-0.000303030303030305 +/- 0.0006775963568181225,0.00060606060606061 +/- 0.000813115628181747,-0.00042424242424242696 +/- 0.0009408590725006136,-6.0606060606061e-05 +/- 0.0005034317492677653,-0.001636363636363647 +/- 0.000666666666666671,-0.000727272727272732 +/- 0.0005283513870958426
