,accz_energy,accx_mean,accx_sum,accy_energy,accx_energy,accx_std,accz_svd_entropy,accz_perm_entropy,accx_svd_entropy,accx_lineintegral,accz_peaks,accx_pct_95,accx_iqr_5_95,accx_max,accy_sum,accy_mean,accy_pct_95,accx_iqr,accy_peaks,accy_rms,accy_perm_entropy,accx_n_above_mean,accx_rms,accy_pct_5,accx_skewness,accx_ptp,accy_min,accy_svd_entropy,accz_ptp,accz_min,accx_min,accz_n_above_mean,accy_skewness,accx_n_sign_changes,accy_iqr_5_95,accy_iqr,accz_pct_95,accy_n_below_mean,accz_iqr_5_95,accy_kurtosis,accz_skewness,accx_perm_entropy,accx_kurtosis,accz_kurtosis,accy_n_sign_changes,accz_n_sign_changes,accz_pct_5,accz_mean,accz_sum,accx_pct_5,accy_lineintegral,accz_iqr,accy_ptp,accz_n_below_mean,accz_max,accy_max,accy_n_above_mean,accx_peaks,accz_std,accz_lineintegral,accz_entropy,accz_rms,accy_entropy,accx_n_below_mean,accx_entropy,accy_std
0,0.4142615558060879 +/- 0.0074376082065662034,0.22559188275084555 +/- 0.006091067715553601,0.10011273957158966 +/- 0.001821363519887669,0.25947012401352876 +/- 0.004953169166000836,0.21110484780157837 +/- 0.006765548563990861,0.010372040586245801 +/- 0.0017861307235349242,0.0023111612175873986 +/- 0.0023842487015283465,0.10276211950394591 +/- 0.004158012087014657,0.005298759864712533 +/- 0.001385367049317305,-5.636978579477425e-05 +/- 0.0011675487698538643,0.004284103720405885 +/- 0.0016759942217946392,-0.0006764374295377351 +/- 0.0004218328508200605,0.0012965050732807403 +/- 0.00087509440226946,0.021927846674182683 +/- 0.0033391664531273774,0.0 +/- 0.0,0.0 +/- 0.0,0.021195039458850085 +/- 0.002597907242796599,0.0021984216459977834 +/- 0.0011400083661869606,0.022998872604284147 +/- 0.003491288064758057,0.20016910935738447 +/- 0.0058983917355332665,0.03962795941375426 +/- 0.0031592235105303342,-0.0006764374295377129 +/- 0.0008284632726436762,0.008511837655016952 +/- 0.0014796397687042533,-0.00022547914317921913 +/- 0.0006277073689774368,-0.0010146561443066028 +/- 0.0004218328508200605,0.001972942502818531 +/- 0.0006787821070345206,-5.6369785794796455e-05 +/- 0.0006880809253513877,0.00016910935738447818 +/- 0.000440262101234873,-0.0019729425028184424 +/- 0.0004544677422941856,-0.002029312288613261 +/- 0.0005166376206263866,0.0011273957158963066 +/- 0.0012604667291430663,-0.0015219842164599152 +/- 0.0010409349105196966,-0.000394588500563664 +/- 0.00036094274168165267,0.0 +/- 0.0,0.001352874859075559 +/- 0.000676437429537761,0.0005636978579481533 +/- 0.0008360990402587991,-0.00033821871476884534 +/- 0.000276154424214532,-0.001240135287485855 +/- 0.0006573790185845746,-0.002142051860202876 +/- 0.0007478297159764252,-0.00011273957158962622 +/- 0.0003382187147688786,-0.00016910935738443378 +/- 0.00036094274168165967,0.012514092446448744 +/- 0.0018831221069323504,0.00016910935738447818 +/- 0.0011837655016910989,-0.00033821871476885645 +/- 0.0005166376206263575,-5.636978579480756e-05 +/- 0.00016910935738442264,0.021195039458850106 +/- 0.002984938510681778,-0.002254791431792513 +/- 0.000713027657309675,0.008173618940248062 +/- 0.0011060550659723117,0.008173618940248062 +/- 0.0011060550659723117,0.0006764374295378017 +/- 0.000552308848429132,0.20422773393461108 +/- 0.004502883975995837,-0.0018038331454340085 +/- 0.0006573790185845993,0.0027621195039459366 +/- 0.0007749564309395233,0.00045095828635852706 +/- 0.0005523088484291117,-0.0009019165727169876 +/- 0.00045095828635850765,3.3306690738754695e-17 +/- 0.0010394074923667192,0.000620067643742983 +/- 0.00030356058664793084,-0.002029312288613261 +/- 0.0003739148579882117,0.04447576099210826 +/- 0.0032621502359031227,0.000620067643742983 +/- 0.00030356058664793084,0.0024802705749718433 +/- 0.0007646369766770491,-0.009413754227733906 +/- 0.002608283044252369,0.0001691093573844671 +/- 0.0011837655016910687,0.0017474633596392675 +/- 0.0009245332281204626,0.001352874859075548 +/- 0.0004509582863585299,0.026211950394588533 +/- 0.0018567834376550757
