,hrv_rms,hrv_std,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_pct_5,hrv_energy,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_pct_95,hrv_min,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max
0,0.37266666666666665 +/- 0.004340426489647007,0.02818181818181815 +/- 0.002793801350694812,0.2903636363636363 +/- 0.004798607082864871,0.2903636363636363 +/- 0.004798607082864871,0.08569696969696967 +/- 0.006235064799811732,0.1581212121212121 +/- 0.003590109871422995,0.08987878787878788 +/- 0.0038526582000758237,0.08981818181818181 +/- 0.006956773261712364,0.09666666666666665 +/- 0.0062353593442907125,0.03175757575757574 +/- 0.0024573496888137484,0.20424242424242425 +/- 0.007124757338029384,0.02993939393939391 +/- 0.00160806050441475,0.00903030303030299 +/- 0.0019059618416383413,0.00496969696969698 +/- 0.0015284266924749494,0.0 +/- 0.0,0.006181818181818177 +/- 0.002181818181818149,0.042242424242424206 +/- 0.002791170652041063,0.1293333333333333 +/- 0.006651221778578876,0.016242424242424235 +/- 0.003436956819092828,0.025454545454545407 +/- 0.002251415226788686,-0.0021818181818181958 +/- 0.0006180629713445839,0.08018181818181816 +/- 0.007827572466955259
