,hrv_min,hrv_pct_95,hrv_max,hrv_svd_entropy,hrv_std,hrv_skewness,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_below_mean,hrv_n_above_mean,hrv_entropy,hrv_kurtosis,hrv_sum,hrv_n_sign_changes,hrv_energy,hrv_ptp,hrv_rms,hrv_peaks,hrv_mean,hrv_perm_entropy,hrv_lineintegral
0,0.010068762278978415 +/- 0.0020867039082758223,0.008349705304518706 +/- 0.0011200151523567132,0.007318271119842868 +/- 0.0016503239308852205,0.0067288801571709685 +/- 0.00236624547552966,0.005795677799607102 +/- 0.0005289945783039909,0.003831041257367418 +/- 0.001137115609311405,0.003732809430255424 +/- 0.001954788678009065,0.0031925343811395335 +/- 0.0015257587983309622,0.0031434184675835585 +/- 0.0012845478222614855,0.0031434184675835477 +/- 0.0011026495245895507,0.002750491159135604 +/- 0.0006289905930680504,0.0022593320235756997 +/- 0.0005469316662897714,0.0007367387033399231 +/- 0.0007032328616540498,2.2204460492503132e-17 +/- 0.0010760757514836088,0.0 +/- 0.0,-0.0003438113948919019 +/- 0.0007301605475107227,-0.0007367387033398564 +/- 0.0014775647305001222,-0.0009332023575638337 +/- 0.0013441976604522414,-0.0014734774066797241 +/- 0.0006589591289292114,-0.0019155206286836425 +/- 0.0011715972929151747,-0.002308447937131586 +/- 0.0007301605475107348,-0.00864440078585459 +/- 0.0017871714536994159
