,hrv_min,hrv_pct_95,hrv_max,hrv_svd_entropy,hrv_std,hrv_skewness,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_below_mean,hrv_n_above_mean,hrv_entropy,hrv_kurtosis,hrv_sum,hrv_n_sign_changes,hrv_energy,hrv_ptp,hrv_rms,hrv_peaks,hrv_mean,hrv_perm_entropy,hrv_lineintegral
0,-0.013272727272727247 +/- 0.001030303030303037,-0.003636363636363571 +/- 0.0008989331499509655,-0.009696969696969648 +/- 0.0016486630919679433,-0.0016969696969696857 +/- 0.0023125798822228746,-0.001333333333333342 +/- 0.0007569694543513259,-0.0020606060606060293 +/- 0.0013606026860995774,-0.010606060606060563 +/- 0.001189176780021134,0.001030303030303037 +/- 0.0011829831088450461,-0.0039999999999999255 +/- 0.0013333333333333136,-0.0013939393939393918 +/- 0.00108584684043447,-0.001636363636363647 +/- 0.0005454545454545489,-0.0009090909090909149 +/- 0.0008677467311076633,-0.003636363636363571 +/- 0.0007666127661013951,-0.0024242424242424065 +/- 0.0013278122606185474,0.0 +/- 0.0,-0.0010909090909090979 +/- 0.0010068634985355308,0.002121212121212135 +/- 0.0014658650451452003,0.000363636363636366 +/- 0.000727272727272732,0.000242424242424244 +/- 0.0002969078476100841,-0.002060606060606052 +/- 0.0009847319278346327,-0.005090909090909012 +/- 0.0013333333333333417,-0.0021212121212120906 +/- 0.0023354968324845434
