,hrv_rms,hrv_std,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_pct_5,hrv_energy,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_pct_95,hrv_min,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max
0,0.3330058939096267 +/- 0.010729326067515239,0.07023575638506875 +/- 0.0033384372235690314,0.04435166994106089 +/- 0.011612668129467197,0.04435166994106089 +/- 0.011612668129467197,0.04277996070726914 +/- 0.004147023856151605,0.03349705304518663 +/- 0.006384313088122554,0.0223968565815324 +/- 0.0013752455795677798,0.015029469548133579 +/- 0.0029811377024545277,0.009332023575638494 +/- 0.00236573567363307,0.008005893909626704 +/- 0.001757910625557282,0.007612966601178795 +/- 0.010085519621992693,0.005304518664047142 +/- 0.0008159748391864615,0.0025540275049115825 +/- 0.0009003095667889714,0.002062868369351656 +/- 0.0011581361613508434,0.0 +/- 0.0,-0.00029469548133598256 +/- 0.0011869396830642817,-0.008693516699410608 +/- 0.0015539579586990543,-0.014096267190569755 +/- 0.0035010379935553533,-0.028880157170923383 +/- 0.004998253136820663,-0.03654223968565816 +/- 0.002535066385179552,-0.038850687622789794 +/- 0.0031407312924848765,-0.05859528487229865 +/- 0.005898205703447852
