,hrv_lineintegral,hrv_max,hrv_ptp,hrv_min,hrv_iqr,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_svd_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_entropy,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_std,hrv_sum,hrv_skewness,hrv_energy,hrv_pct_95,hrv_rms,hrv_pct_5
0,0.09527272727272731 +/- 0.004747431764258466,0.11303030303030308 +/- 0.003057454122576853,0.0008484848484848651 +/- 0.0021029517058057472,0.010727272727272752 +/- 0.011814451625768769,0.003575757575757599 +/- 0.0028355606218884023,0.000969696969696987 +/- 0.00115628994111143,0.0 +/- 0.0,0.00915151515151521 +/- 0.0019815494211238693,-0.006606060606060571 +/- 0.005847464191045948,0.022424242424242458 +/- 0.0023315617044450264,0.009454545454545516 +/- 0.0024573496888137484,-0.008969696969696916 +/- 0.0013767050535273481,0.003090909090909144 +/- 0.005037599673288798,0.00242424242424244 +/- 0.0013820308183019943,0.0 +/- 0.0,0.010000000000000064 +/- 0.0018630819574472115,-0.007636363636363575 +/- 0.001413564095720082,-0.00781818181818177 +/- 0.0041589184155873355,-0.0017575757575757022 +/- 0.0014200453956193506,-0.014181818181818129 +/- 0.0052570299253821675,0.019818181818181835 +/- 0.001778351606196522,0.012363636363636432 +/- 0.002883727818998859
