,hrv_lineintegral,hrv_max,hrv_ptp,hrv_min,hrv_iqr,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_svd_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_entropy,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_std,hrv_sum,hrv_skewness,hrv_energy,hrv_pct_95,hrv_rms,hrv_pct_5
0,0.013179128563743947 +/- 0.0036897795889494446,0.1278106508875739 +/- 0.00900825329980819,0.013394298009682625 +/- 0.0018391953735641398,0.020064550833781603 +/- 0.002369918318656346,-0.0027972027972028137 +/- 0.0016280522808414727,0.005648197955890255 +/- 0.0008068854222700279,-0.001990317374932793 +/- 0.0009332625913338926,-0.0031737493275954985 +/- 0.000739522704941771,0.02151694459386766 +/- 0.006180271809078032,-0.0007530930607854147 +/- 0.00035681815926364753,-0.0018827326519634258 +/- 0.0018202177854425674,0.029263044647660018 +/- 0.003138451241703042,0.0002151694459386566 +/- 0.001486850453048452,0.0 +/- 0.0,0.0 +/- 0.0,0.016514254975793407 +/- 0.0012278334814968678,0.0 +/- 0.0,0.0017751479289940697 +/- 0.002056107031050708,0.011135018827326492 +/- 0.0018486111110747295,0.04679935449166217 +/- 0.002151694459386744,0.0035502958579881503 +/- 0.00043033889187736043,0.0023668639053254447 +/- 0.0029580908197670876
