,hrv_rms,hrv_std,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_pct_5,hrv_energy,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_pct_95,hrv_min,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max
0,0.20366403607666292 +/- 0.005160529973015019,0.008793686583991012 +/- 0.0016948473932776706,0.3745208568207441 +/- 0.005939995432838556,0.3745208568207441 +/- 0.005939995432838556,0.004622322435174775 +/- 0.002804927915360703,0.08951521984216462 +/- 0.007545133204848777,-0.008511837655016886 +/- 0.003203173087976408,-0.0010710259301014435 +/- 0.003102387351931684,0.01262683201803837 +/- 0.0033557781434356724,0.15197294250281854 +/- 0.005643738900015232,0.0699549041713642 +/- 0.009020750988078386,0.002142051860202954 +/- 0.0013291799461726745,0.005129650507328087 +/- 0.001479639768704252,0.00022547914317927464 +/- 0.0002761544242145864,0.0 +/- 0.0,0.0020293122886133495 +/- 0.0007646369766770425,0.14374295377677568 +/- 0.005659481577457098,0.07897406989853441 +/- 0.009567764482400666,-0.0007891770011273613 +/- 0.003308094870602322,-0.004678692220969538 +/- 0.002644578152365254,0.015219842164599795 +/- 0.002078814984733462,0.084554678692221 +/- 0.00624153800931969
