,hrv_lineintegral,hrv_max,hrv_ptp,hrv_min,hrv_iqr,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_svd_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_entropy,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_std,hrv_sum,hrv_skewness,hrv_energy,hrv_pct_95,hrv_rms,hrv_pct_5
0,0.008817204301075344 +/- 0.004322527148869196,-0.011021505376344021 +/- 0.0036877958364822513,0.0033870967741935986 +/- 0.002331747144322756,-0.015268817204301021 +/- 0.0055258774871094945,0.002688172043010817 +/- 0.0031806880554299116,0.0 +/- 0.0,0.0 +/- 0.0,0.0009677419354839123 +/- 0.0006715051611181241,0.0013440860215054307 +/- 0.003100151235126566,0.0027419354838710275 +/- 0.0006989247311828091,0.0075806451612903895 +/- 0.001707782814437486,-0.007043010752688106 +/- 0.0010603808023288103,-0.006236559139784903 +/- 0.0015619181770251639,-0.0006989247311827374 +/- 0.001129032258064517,0.0 +/- 0.0,-0.0008602150537633912 +/- 0.0004927500747264271,-0.019838709677419297 +/- 0.0017904113769190066,-0.004838709677419317 +/- 0.0028852490032255465,0.02209677419354844 +/- 0.00461520858752817,0.0021505376344086446 +/- 0.005123066343901757,0.00021505376344088667 +/- 0.00026338599384768594,-0.01473118279569886 +/- 0.00573129375106944
