,hrv_min,hrv_pct_95,hrv_max,hrv_svd_entropy,hrv_std,hrv_skewness,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_below_mean,hrv_n_above_mean,hrv_entropy,hrv_kurtosis,hrv_sum,hrv_n_sign_changes,hrv_energy,hrv_ptp,hrv_rms,hrv_peaks,hrv_mean,hrv_perm_entropy,hrv_lineintegral
0,-0.013670738801628824 +/- 0.0033845696818589387,-0.006224549156486281 +/- 0.002427300296105308,0.011809191390343244 +/- 0.0037253665262560456,-0.009249563699825446 +/- 0.0030941445368172834,-0.0035485747527632004 +/- 0.0009889470622454822,0.006806282722513124 +/- 0.0018220430207522874,-0.00418848167539263 +/- 0.0014670762318695022,-0.001803374054682938 +/- 0.001654620436687348,-0.009714950552646873 +/- 0.0012490349362178246,0.002036067481093684 +/- 0.0019161918664340658,0.0026759744037231246 +/- 0.0017683169463142366,-0.002094240837696315 +/- 0.002001704541487503,0.0016870273414775982 +/- 0.0010225942891941312,-0.0019197207678882887 +/- 0.002065768575283832,0.0 +/- 0.0,-0.004246655031995306 +/- 0.0009030933505677647,-0.014717859220476992 +/- 0.0020493211115542023,-0.005002908667830086 +/- 0.001709940483618258,-0.0012798138452588593 +/- 0.0008144269924374558,-0.0011634671320535084 +/- 0.0018211141178008585,-0.011692844677137871 +/- 0.0013124507472575182,-0.00959860383944151 +/- 0.0019161918664340725
