,hrv_min,hrv_pct_95,hrv_max,hrv_svd_entropy,hrv_std,hrv_skewness,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_below_mean,hrv_n_above_mean,hrv_entropy,hrv_kurtosis,hrv_sum,hrv_n_sign_changes,hrv_energy,hrv_ptp,hrv_rms,hrv_peaks,hrv_mean,hrv_perm_entropy,hrv_lineintegral
0,-0.00833781603012368 +/- 0.00208683859508023,0.004034427111350225 +/- 0.0018517390508938675,0.00016137708445406184 +/- 0.0022315727286381323,0.0006455083378160808 +/- 0.0021890252769634915,-0.005164066702528202 +/- 0.001386132192224336,0.0013448090371167786 +/- 0.001771884786659562,-0.004733727810650834 +/- 0.0013777566944449219,-0.0032275416890801046 +/- 0.0012028337694996324,-0.0002689618074233069 +/- 0.0010825503925496372,0.006401291016675659 +/- 0.0009455834228750304,0.00693921463152235 +/- 0.0008488291467487685,-0.003926842388380802 +/- 0.0011037269784122173,0.00037654653039271847 +/- 0.0017188322010403784,-0.000268961807423318 +/- 0.0008419836386497345,0.0 +/- 0.0,-0.004088219472834842 +/- 0.000968262506724033,-0.0026358257127487407 +/- 0.000699300699300726,-0.0023668639053254005 +/- 0.0009976996767612498,-0.0014523937600860349 +/- 0.0009933397155792978,0.0028509951586875083 +/- 0.000723702208019035,0.00139860139860144 +/- 0.0011587229278395828,-0.0038192576654114798 +/- 0.0014323321092731885
