,hrv_rms,hrv_std,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_pct_5,hrv_energy,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_pct_95,hrv_min,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max
0,0.3203225806451613 +/- 0.006971855947289184,0.13064516129032255 +/- 0.0028448938828651445,0.360752688172043 +/- 0.005576904292425789,0.360752688172043 +/- 0.005576904292425789,0.11629032258064513 +/- 0.004650149154014772,0.12435483870967742 +/- 0.004839008353983792,0.07779569892473118 +/- 0.0018631960700175843,0.02849462365591394 +/- 0.002229724876701907,0.027580645161290294 +/- 0.0019687992928602667,0.19768817204301073 +/- 0.007233331015598782,0.2997311827956989 +/- 0.007396137899030977,0.006290322580645125 +/- 0.0010766120642204666,0.005752688172042997 +/- 0.001273410675519033,0.0013978494623655747 +/- 0.0008398117931082476,0.0 +/- 0.0,0.002204301075268811 +/- 0.0009751804917858515,0.15854838709677416 +/- 0.008406546238227185,0.28634408602150535 +/- 0.006944438663426916,0.06682795698924729 +/- 0.005456658181598925,0.057204301075268804 +/- 0.00524682705322833,0.011290322580645152 +/- 0.0015015311875020106,0.2575806451612903 +/- 0.005068897495269685
