,hrv_lineintegral,hrv_max,hrv_ptp,hrv_min,hrv_iqr,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_svd_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_entropy,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_std,hrv_sum,hrv_skewness,hrv_energy,hrv_pct_95,hrv_rms,hrv_pct_5
0,0.021193092621664023 +/- 0.0026605387376004586,0.2079539508110936 +/- 0.006879572340992093,0.005599162742019848 +/- 0.0009375443677220907,0.0541077969649398 +/- 0.0037090623017622883,0.004186289900575591 +/- 0.0013443466853652589,-0.00031397174254320647 +/- 0.0003471088215966161,0.0009419152276294751 +/- 0.001014689661416285,0.0 +/- 0.0,0.05693354264782833 +/- 0.004211072640236661,0.0 +/- 0.0,0.019361590790162198 +/- 0.002941594834653097,0.0021978021978021787 +/- 0.001277504512374004,0.01313448456305596 +/- 0.0026522921815749128,-0.0005756148613291878 +/- 0.0006802721088435391,0.0 +/- 0.0,-0.02244897959183676 +/- 0.0022622675375423553,0.007692307692307654 +/- 0.001194423046626211,0.0006279434850863241 +/- 0.0014002185411051606,0.0032967032967032737 +/- 0.0015175300889586586,0.071323914181057 +/- 0.002951352936097037,0.0 +/- 0.0,0.020774463631606455 +/- 0.0039232511036581
