,hrv_min,hrv_pct_95,hrv_max,hrv_svd_entropy,hrv_std,hrv_skewness,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_below_mean,hrv_n_above_mean,hrv_entropy,hrv_kurtosis,hrv_sum,hrv_n_sign_changes,hrv_energy,hrv_ptp,hrv_rms,hrv_peaks,hrv_mean,hrv_perm_entropy,hrv_lineintegral
0,-0.025693354264782798 +/- 0.0031086021434388557,-0.005442176870748272 +/- 0.00248987488296606,0.0066457352171637955 +/- 0.0028856757046493444,0.009890109890109933 +/- 0.004096699639152242,-0.0047095761381475195 +/- 0.0019857316547368083,-0.002773417059131311 +/- 0.002067477369454566,-0.01580324437467292 +/- 0.0012558869701726927,-0.004081632653061195 +/- 0.0013805239098140163,-0.003558346415489233 +/- 0.0018692382103078845,0.0006802721088435715 +/- 0.0017520323435670612,0.00010465724751442806 +/- 0.0015837515385056667,-0.003924646781789609 +/- 0.0016915991496854865,0.00423861852433286 +/- 0.0007565061378755141,0.00115122972265832 +/- 0.0023378658193290154,0.0 +/- 0.0,-0.002982731554160101 +/- 0.001304022584445523,-0.00010465724751436145 +/- 0.0017323856993455868,-0.0077969649398220596 +/- 0.0012035583464154764,0.0025641025641025884 +/- 0.0011088236577926217,-0.0060177917320774045 +/- 0.001608626493871219,0.0003663003663004094 +/- 0.0014810017475756073,-0.009942438513867058 +/- 0.0025848433354742984
