,hrv_min,hrv_pct_95,hrv_max,hrv_svd_entropy,hrv_std,hrv_skewness,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_below_mean,hrv_n_above_mean,hrv_entropy,hrv_kurtosis,hrv_sum,hrv_n_sign_changes,hrv_energy,hrv_ptp,hrv_rms,hrv_peaks,hrv_mean,hrv_perm_entropy,hrv_lineintegral
0,-0.004227733934611044 +/- 0.0015793602847938972,0.01155580608793686 +/- 0.0023139093293995084,0.010484780157835405 +/- 0.0027407544038654413,-0.006708004509582877 +/- 0.0010224553070584707,0.0014092446448703666 +/- 0.0008070925063853416,-0.0009582863585118395 +/- 0.0014924692553408999,-0.0014092446448703444 +/- 0.001241415757922505,0.0013528748590755258 +/- 0.0010754669689029695,0.0002818489289740822 +/- 0.0008070925063853804,-0.0025930101465614364 +/- 0.001338708239801338,-0.0021420518602029426 +/- 0.0015702805273037326,0.0005636978579481311 +/- 0.0007562800374858496,0.00033821871476888974 +/- 0.000574861275489621,-0.00011273957158964842 +/- 0.0008659690809322192,0.0 +/- 0.0,-0.0023111612175873764 +/- 0.0005885178415394717,-0.001916572717023679 +/- 0.0007646369766770097,-0.0005636978579481533 +/- 0.0008360990402588366,-0.0008455467869222133 +/- 0.0003781400187428999,0.00039458850056369734 +/- 0.0006200676437429659,0.0007891770011273947 +/- 0.001075466968902987,-0.004565952649379934 +/- 0.0010530745035101196
