,hrv_min,hrv_pct_95,hrv_max,hrv_svd_entropy,hrv_std,hrv_skewness,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_below_mean,hrv_n_above_mean,hrv_entropy,hrv_kurtosis,hrv_sum,hrv_n_sign_changes,hrv_energy,hrv_ptp,hrv_rms,hrv_peaks,hrv_mean,hrv_perm_entropy,hrv_lineintegral
0,-0.024193548387096732 +/- 0.002163936752419147,0.010161290322580684 +/- 0.0018847901228987091,0.003924731182795749 +/- 0.0012734106755190248,-0.004354838709677367 +/- 0.003092683229735397,0.0017741935483871374 +/- 0.0014831305617348132,-0.0049462365591397385 +/- 0.0022911049196411098,-0.017473118279569842 +/- 0.001581230233317486,-0.0018817204301074919 +/- 0.0010549148855026117,0.0025806451612903625 +/- 0.001244713645461319,-0.0036559139784945738 +/- 0.0011226136031086504,0.0006451612903226267 +/- 0.0005790499792617798,0.003440860215053798 +/- 0.001466471150213522,0.0024731182795699413 +/- 0.0008398117931082377,-0.002688172043010717 +/- 0.0015948813950743376,0.0 +/- 0.0,-0.0008064516129031807 +/- 0.0018350589425673062,-0.0032258064516128447 +/- 0.0014625237106167146,-0.0004838709677418951 +/- 0.0010043839619499615,0.001290322580645209 +/- 0.0006885079825196505,-0.0038172043010752167 +/- 0.0015101690220632356,-0.004892473118279528 +/- 0.001566537880035854,-0.006451612903225767 +/- 0.002229724876701904
