,hrv_lineintegral,hrv_max,hrv_ptp,hrv_min,hrv_iqr,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_svd_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_entropy,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_std,hrv_sum,hrv_skewness,hrv_energy,hrv_pct_95,hrv_rms,hrv_pct_5
0,0.03631016042780747 +/- 0.006080521958718448,0.05951871657754011 +/- 0.005511135613045141,0.02989304812834225 +/- 0.0032567679098577675,0.013903743315508022 +/- 0.0051514843117827875,-0.0045454545454545634 +/- 0.001177685323291207,0.02256684491978609 +/- 0.0022022738269490867,0.0 +/- 0.0,0.0041711229946523876 +/- 0.0005759534553084946,0.01893048128342243 +/- 0.00512476943345921,0.0008021390374331472 +/- 0.0008021390374331399,-0.008181818181818179 +/- 0.002085561497326208,-0.0006951871657753905 +/- 0.0006785335583128232,-0.002299465240641718 +/- 0.0015872536983589248,-0.00010695187165775666 +/- 0.0009200347879189815,0.0 +/- 0.0,0.00010695187165774556 +/- 0.00021390374331549115,-0.003529411764705892 +/- 0.000725382885895762,-0.0029411764705882582 +/- 0.0016438958448063438,0.017058823529411748 +/- 0.0014239066262774745,-0.012620320855614976 +/- 0.0031016042780748626,0.0 +/- 0.0,-0.02390374331550803 +/- 0.003025528376431145
