,hrv_rms,hrv_std,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_pct_5,hrv_energy,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_pct_95,hrv_min,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max
0,0.3417174515235457 +/- 0.007081017311322074,0.07551246537396121 +/- 0.0030349797063274155,0.36664819944598337 +/- 0.008592795997935212,0.36664819944598337 +/- 0.008592795997935212,0.1289196675900277 +/- 0.004432479210851989,0.14271468144044322 +/- 0.004818352333553222,0.048642659279778365 +/- 0.0008510964817583029,0.20382271468144042 +/- 0.006974671000007966,0.19883656509695288 +/- 0.009354353670735472,0.06249307479224375 +/- 0.0038844428017635844,0.2822714681440443 +/- 0.009945331341283229,0.011357340720221598 +/- 0.0018416365804537042,0.0011080332409972083 +/- 0.0006555213056066107,0.0003878116343490223 +/- 0.0005567798128044793,0.0 +/- 0.0,0.0011080332409972083 +/- 0.0006555213056066107,0.01074792243767313 +/- 0.001167385457379809,0.20232686980609418 +/- 0.004647139495958082,0.031689750692520766 +/- 0.0037148043466460456,0.003933518005540149 +/- 0.0015162251726763356,0.0 +/- 0.0,0.1791135734072022 +/- 0.007120999566946502
