,hrv_lineintegral,hrv_max,hrv_ptp,hrv_min,hrv_iqr,hrv_mean,hrv_n_below_mean,hrv_peaks,hrv_svd_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_entropy,hrv_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,hrv_std,hrv_sum,hrv_skewness,hrv_energy,hrv_pct_95,hrv_rms,hrv_pct_5
0,0.05749718151071022 +/- 0.006055489967078159,-0.0014092446448703776 +/- 0.00546089118770387,0.004791431792559142 +/- 0.0005776184197271521,0.019165727170236714 +/- 0.0042632853215759,0.04887260428410367 +/- 0.0028303021895452617,-0.007835400225479173 +/- 0.0033200798923624037,-0.005975197294250311 +/- 0.0027407544038654356,0.004058624577226588 +/- 0.0015083526674475268,0.00022547914317921913 +/- 0.005210471255148301,0.0 +/- 0.0,0.0007328072153325426 +/- 0.0011288040808624944,0.003043968432919919 +/- 0.0014956594319528343,0.010597519729424975 +/- 0.0022800167323739195,-0.0034949267192785015 +/- 0.0010332752412527428,0.0 +/- 0.0,0.008286358511837622 +/- 0.0031491494303187047,-0.002423900789177047 +/- 0.001210310628725138,0.012175873731679799 +/- 0.002573328570577981,0.004284103720405807 +/- 0.0012903633756775063,0.01792559188275079 +/- 0.001724583826468788,-0.0010146561443067025 +/- 0.0007891770011274167,0.025140924464487003 +/- 0.0027057497181510724
