,hrv_rms,hrv_std,hrv_mean,hrv_sum,hrv_svd_entropy,hrv_lineintegral,hrv_entropy,hrv_n_above_mean,hrv_n_below_mean,hrv_pct_5,hrv_energy,hrv_perm_entropy,hrv_skewness,hrv_kurtosis,hrv_n_sign_changes,hrv_peaks,hrv_pct_95,hrv_min,hrv_iqr,hrv_iqr_5_95,hrv_ptp,hrv_max
0,0.20808609656777194 +/- 0.007120238242318967,-0.004653868528214045 +/- 0.0015391223450055896,0.39424083769633506 +/- 0.0078223158223438,0.39424083769633506 +/- 0.0078223158223438,0.13915066899360093 +/- 0.0054559041711196455,0.2504363001745201 +/- 0.006304499779472405,0.04938917975567192 +/- 0.0031590864415091346,0.08470040721349623 +/- 0.004378100691617636,0.09912739965095986 +/- 0.004958063002364771,-0.002501454333915043 +/- 0.0014956323597652495,0.18272251308900525 +/- 0.006599279519438011,-0.011692844677137871 +/- 0.001458980361138375,-0.0006399069226294297 +/- 0.0005488063485780403,-0.000698080279232105 +/- 0.0010976126971560807,0.0 +/- 0.0,-0.012914485165794054 +/- 0.002094240837696315,-0.002675974403723069 +/- 0.0014296923475793357,0.1083187899941827 +/- 0.004731750880200758,0.05497382198952881 +/- 0.005996372346738908,-0.0021524141942989906 +/- 0.001074239983282095,-0.003374054682955174 +/- 0.0021579100629425516,0.0756253635834788 +/- 0.003954076897723427
