,accy_mean,bvp_iqr,bvp_rms,accx_pct_95,accy_rms,bvp_std,accy_sum,accy_max,accz_sum,accy_pct_5,bvp_pct_95,accy_pct_95,accx_sum,scl_pct_95,accy_std,scr_lineintegral,bvp_energy,scr_svd_entropy,bvp_ptp,accx_min,hrv_rms,accy_energy,accy_n_below_mean,bvp_lineintegral,scl_iqr_5_95,scr_std,accz_std,scl_mean,scr_rms,accx_mean,accx_std,scr_pct_95,scr_kurtosis,scr_iqr_5_95,accx_energy,hrv_sum,scr_iqr,accy_svd_entropy,accx_peaks,hrv_energy,accy_peaks,accy_iqr_5_95,hrv_pct_95,accz_max,scl_energy,hrv_min,accz_ptp,scr_energy,accy_ptp,hrv_mean,scl_lineintegral,accx_entropy,hrv_pct_5,hrv_max,accz_iqr_5_95,bvp_n_above_mean,accx_max,scl_rms,bvp_kurtosis,bvp_perm_entropy,bvp_min,accy_min,scl_svd_entropy,accy_kurtosis,accz_iqr,accy_n_above_mean,accy_skewness,scr_sum,accx_pct_5,hrv_skewness,accx_n_below_mean,scr_pct_5,hrv_n_above_mean,scr_n_above_mean,bvp_iqr_5_95,scl_n_above_mean,hrv_svd_entropy,bvp_max,hrv_n_below_mean,scl_pct_5,scl_n_below_mean,scl_perm_entropy,bvp_svd_entropy,accz_n_above_mean,accx_n_above_mean,scr_entropy,scr_max,bvp_mean,scl_n_sign_changes,scr_peaks,accy_entropy,accz_n_below_mean,scr_perm_entropy,bvp_entropy,scr_n_below_mean,hrv_n_sign_changes,scl_peaks,scr_n_sign_changes,hrv_peaks,scl_skewness,scl_kurtosis,hrv_kurtosis,bvp_sum,scr_skewness,accx_iqr_5_95,accx_kurtosis,scl_iqr,accy_n_sign_changes,accz_mean,bvp_pct_5,scr_min,accx_n_sign_changes,hrv_perm_entropy,accx_skewness,accy_lineintegral,scr_ptp,accz_n_sign_changes,scr_mean,accz_min,hrv_entropy,accz_peaks,accx_iqr,scl_entropy,accz_skewness,accy_iqr,scl_ptp,hrv_iqr,accz_rms,accz_pct_95,hrv_lineintegral,bvp_skewness,accx_ptp,accz_energy,accz_kurtosis,accx_lineintegral,scl_sum,accx_rms,scl_std,bvp_n_below_mean,accz_perm_entropy,accz_lineintegral,scl_min,hrv_ptp,accx_perm_entropy,hrv_std,scl_max,accx_svd_entropy,accz_entropy,hrv_iqr_5_95,bvp_n_sign_changes,bvp_peaks,accy_perm_entropy,accz_svd_entropy,accz_pct_5
0,0.002554366586123613 +/- 0.002184230862210065,0.0037279944770452376 +/- 0.0009615732328052461,0.0018985157059026926 +/- 0.0010384265762161803,-0.001622367966862237 +/- 0.0020071234739532785,0.0002761477390404221 +/- 0.0012135585661889573,-0.0009665170866413275 +/- 0.00030092502199109824,0.0073869520193303615 +/- 0.001984136398094574,0.008077321366931322 +/- 0.0016854063673777838,0.007421470486710447 +/- 0.0009914674916358377,0.00956161546427341 +/- 0.000618449184230895,0.005143251639627233 +/- 0.0009319986192613264,0.019295823265447043 +/- 0.002746117100890405,-0.0010355540214014303 +/- 0.0010805989535725737,-0.007973765964791124 +/- 0.0013408991784297575,-0.0023472557818432606 +/- 0.001121717418658758,-0.0013807386952018996 +/- 0.0008021366957971908,0.003037625129444288 +/- 0.0007531040465747914,-0.002899551259924049 +/- 0.0010378527013029366,0.0013117017604418525 +/- 0.0008705226242953769,-0.0005177770107006818 +/- 0.0009165286881154144,0.0025198481187435617 +/- 0.0011453683136373473,0.002450811183983459 +/- 0.0012002304902114962,-0.00010355540214012083 +/- 0.0007726278662616323,0.004901622367966896 +/- 0.0005073157907041455,-0.0009319986192612873 +/- 0.001024564865699392,0.0011045909561615773 +/- 0.000669337916108563,-0.0010010355540213567 +/- 0.0007939247497411228,-0.0012081463583016538 +/- 0.0012179688480757568,-0.0014497756299620024 +/- 0.0007991602970514698,0.0025198481187435505 +/- 0.0015363626568359108,0.0019330341732827438 +/- 0.0009665170866413601,0.0009665170866413941 +/- 0.0007371127547139467,3.4518467380095784e-05 +/- 0.0003920544249775735,-0.0007248878149809679 +/- 0.0004745504689288079,-0.0020365895754228423 +/- 0.0008087935460034571,-0.0011391094235415733 +/- 0.0009522343268300898,-0.0010700724887814817 +/- 0.00044874007594062525,3.3306690738754695e-17 +/- 0.0008313147793436078,0.002865032792544042 +/- 0.0009396380800011078,-0.0024853296513634437 +/- 0.001487101085850057,-0.0022091819123230883 +/- 0.0011572699077832488,0.01270279599585782 +/- 0.002314539815566462,-0.0012771832930617455 +/- 0.0011962529134389645,0.003727994477045249 +/- 0.0011002676872978324,-0.0035208836727649183 +/- 0.0007371127547139237,-0.004487400759406235 +/- 0.000690369347600961,0.001553331032102212 +/- 0.0010268881450220073,0.0008974801518812692 +/- 0.0008197681799819071,-0.002692440455643741 +/- 0.000973885811506106,-0.0008974801518812136 +/- 0.0008759804998584644,-0.0007939247497410707 +/- 0.0006558508802209118,0.0015533310321021899 +/- 0.0004942292393260902,-0.0033828098032447017 +/- 0.0016175870920068808,0.004004142216085649 +/- 0.0009908664200488138,0.002036589575422887 +/- 0.0012393043197111665,-3.451846737999587e-05 +/- 0.0011072844275005472,0.003141180531584442 +/- 0.0007475460071697674,-0.011667241974456299 +/- 0.001404693817699395,-0.0014497756299620024 +/- 0.0005938781682459589,-0.0035554021401449586 +/- 0.0016629878454188518,0.005833620987228205 +/- 0.0018229542183653272,-0.0017949603037624938 +/- 0.0014131508105252862,0.0008974801518812803 +/- 0.0005608587093293537,-0.0012426648256817052 +/- 0.0006585703841332201,0.0017949603037625494 +/- 0.000986044657030423,0.00037970314118056513 +/- 0.0005446922277548864,0.0008284432171211886 +/- 0.0009027750659732125,-0.004073179150845652 +/- 0.0005938781682459641,-0.0011391094235415733 +/- 0.001001035554021403,6.903693476013606e-05 +/- 0.0004311355193923616,0.0008284432171211997 +/- 0.0004930223285152108,0.00013807386952020552 +/- 0.00022896960927550522,-0.0006558508802208873 +/- 0.00044874007594063544,0.0 +/- 0.0,0.00217466344494307 +/- 0.0004893837376167701,0.0 +/- 0.0,-0.0013117017604417857 +/- 0.0006327339585717492,0.005937176389368337 +/- 0.0015953358658324104,-0.00010355540214013192 +/- 0.0002210260351202005,-0.003900586813945428 +/- 0.0017331570881095333,0.00020711080428030825 +/- 0.00016910526356806311,0.00010355540214015412 +/- 0.00015818348964294942,0.0007248878149810456 +/- 0.0007475460071697377,0.0005868139454608512 +/- 0.0003469063038011952,0.00024162927166037073 +/- 0.0004379902499292094,0.0 +/- 0.0,-0.0014497756299620024 +/- 0.0006869088278264699,6.903693476011386e-05 +/- 0.00020711080428028605,-0.0006558508802208651 +/- 0.00018588763573127305,0.0 +/- 0.0,0.0006213324128408803 +/- 0.0005734638497009357,0.0006213324128409026 +/- 0.0005734638497009517,0.0 +/- 0.0,0.0 +/- 0.0,0.00024162927166035964 +/- 0.00022102603512024217,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003106662064204624 +/- 0.00024162927166035964,0.00027614773904041103 +/- 0.00013807386952020552,-0.0006558508802208651 +/- 0.00010355540214015414,0.0008284432171211997 +/- 0.0003163669792858528,0.0 +/- 0.0,0.0007939247497411372 +/- 0.00037970314118051667,-0.0001380738695201722 +/- 0.0008622710387847082,-0.0018294787711425232 +/- 0.0003106662064204303,-0.00200207110804278 +/- 0.0007687627701525648,0.0027614773904038993 +/- 0.0010695155943962575,0.0043493268898861185 +/- 0.000834176456582312,0.000379703141180554 +/- 0.0005223591974601584,0.00013807386952020552 +/- 0.00016910526356806311,0.00217466344494307 +/- 0.0009769397099126638,0.0 +/- 0.0,0.00024162927166037073 +/- 0.0007082597351978731,0.0020020711080428245 +/- 0.0010099232888041193,-0.0031411805315843533 +/- 0.0006980928000054148,0.000966517086641383 +/- 0.0007040413550007266,-0.004142216085605765 +/- 0.0013007555182199784,0.004936140835346959 +/- 0.001726268519164663,0.0005522954780807887 +/- 0.00038438138507627945,0.0006903693476010053 +/- 0.0007240654802693385,-0.0005868139454607846 +/- 0.0004893837376167788,0.004280289955126015 +/- 0.001060565515756786,0.0008284432171211664 +/- 0.0004930223285152046,0.0005177770107007596 +/- 0.00218995124964611,-0.0003106662064204069 +/- 0.000544692227754904,-0.0006558508802208873 +/- 0.0004990276939869234,-0.0012771832930617566 +/- 0.0007570490921457148,0.00048325854332070817 +/- 0.00035202067750037853,0.0023817742492233673 +/- 0.0012488817752934365,-0.0010010355540213788 +/- 0.0009572264151786184,-0.0009319986192612651 +/- 0.0006912317706075395,0.0018639972385226411 +/- 0.0007594062823610687,0.004901622367966885 +/- 0.0006136136981232658,0.0033828098032447794 +/- 0.0012135585661889388,-0.007110804280289917 +/- 0.0010378527013029234,0.0022091819123231217 +/- 0.0010717414357100555,-0.00048325854332064154 +/- 0.0012841612176553712,0.0028995512599240937 +/- 0.0011045909561615364,0.008491542975491905 +/- 0.0013563605595021287,-0.0002761477390403555 +/- 0.001242664825681751,-0.001622367966862237 +/- 0.0014891028381168617,0.0010700724887815149 +/- 0.0003920544249775843,0.0035899206075250545 +/- 0.0010146315814082822,-0.00034518467380044714 +/- 0.000690369347600961,-0.0036934760096651643 +/- 0.0011349176543164296,-0.007145322747669947 +/- 0.0011029717161664294,-0.0017604418363824537 +/- 0.0012583863399073653,0.0012426648256817496 +/- 0.0008894786832395567,0.000655850880220965 +/- 0.0007314332102318545,0.0057645840524681025 +/- 0.0010588789541027101,-0.002312737314463198 +/- 0.0016558073807678862,0.0007248878149810678 +/- 0.0008087935460034467,0.0033828098032447685 +/- 0.0020699571074304364
