,bvp_rms,hrv_rms,accz_energy,bvp_std,hrv_mean,hrv_sum,accy_perm_entropy,accx_energy,scl_pct_5,hrv_pct_95,hrv_iqr_5_95,hrv_min,accy_energy,accx_rms,hrv_std,scl_pct_95,scr_rms,hrv_max,bvp_iqr,accy_peaks,accx_max,accy_pct_95,scr_std,hrv_pct_5,scr_mean,scr_sum,accz_peaks,scr_energy,accy_pct_5,accx_peaks,bvp_energy,scr_iqr,scr_max,scl_iqr_5_95,scr_ptp,accy_svd_entropy,bvp_lineintegral,accz_svd_entropy,scl_perm_entropy,scl_entropy,hrv_n_below_mean,scl_skewness,accz_entropy,bvp_max,accz_pct_95,accy_iqr_5_95,accz_kurtosis,bvp_svd_entropy,accx_min,accz_n_sign_changes,accz_n_below_mean,hrv_energy,hrv_peaks,accz_pct_5,scr_peaks,bvp_perm_entropy,scl_kurtosis,bvp_pct_5,scr_min,scl_energy,accz_iqr_5_95,scl_peaks,scr_skewness,accy_sum,accy_mean,scr_entropy,accz_std,accy_kurtosis,accy_lineintegral,hrv_n_sign_changes,accy_entropy,bvp_entropy,scr_perm_entropy,bvp_mean,bvp_sum,hrv_kurtosis,accy_ptp,bvp_skewness,accx_n_below_mean,accy_n_sign_changes,accx_std,accy_skewness,hrv_entropy,accx_iqr_5_95,scr_n_sign_changes,accy_n_below_mean,accx_kurtosis,scr_kurtosis,accx_iqr,hrv_lineintegral,hrv_ptp,scr_n_below_mean,scr_n_above_mean,accz_skewness,bvp_ptp,hrv_perm_entropy,scl_lineintegral,accy_n_above_mean,accz_max,scl_n_below_mean,scl_n_above_mean,accy_max,bvp_n_above_mean,bvp_n_below_mean,scr_pct_5,accy_rms,scl_iqr,hrv_svd_entropy,accz_lineintegral,accy_std,accz_n_above_mean,hrv_iqr,accx_ptp,accz_iqr,scl_n_sign_changes,scl_rms,bvp_n_sign_changes,hrv_skewness,scr_svd_entropy,scl_svd_entropy,accy_iqr,accx_pct_5,bvp_kurtosis,accz_ptp,accx_lineintegral,accx_skewness,scr_lineintegral,accx_n_sign_changes,accy_min,bvp_iqr_5_95,scl_std,hrv_n_above_mean,accx_pct_95,accz_sum,accz_mean,accz_min,scl_ptp,accx_n_above_mean,scr_pct_95,scr_iqr_5_95,accz_perm_entropy,scl_max,accx_entropy,bvp_min,bvp_pct_95,bvp_peaks,accx_svd_entropy,accx_perm_entropy,scl_min,accz_rms,scl_mean,scl_sum,accx_mean,accx_sum
0,0.25411382113821135 +/- 0.0060930281254662055,0.2141463414634146 +/- 0.004620290225029223,0.29131707317073163 +/- 0.008843854456616267,0.3537560975609756 +/- 0.00598903971724581,0.38962601626016263 +/- 0.003810433023705399,0.38962601626016263 +/- 0.003810433023705399,0.09717073170731705 +/- 0.008284453113803271,0.0587642276422764 +/- 0.0075445051835012576,-0.043739837398374004 +/- 0.002590423033629619,0.06695934959349593 +/- 0.005270801369978152,0.022276422764227623 +/- 0.0025781460781110575,0.1753495934959349 +/- 0.005798839974161937,0.08510569105691054 +/- 0.004788445343144583,-0.009300813008130104 +/- 0.005755638216020249,-0.01297560975609755 +/- 0.0021544562048847913,-3.252032520327797e-05 +/- 0.0014792280215342078,0.07086178861788617 +/- 0.004452910173784934,0.10308943089430893 +/- 0.0060543727973204516,0.055219512195121924 +/- 0.003341216140238386,0.06487804878048778 +/- 0.005232135281704271,0.001528455284552821 +/- 0.001816777590044041,0.0045203252032519955 +/- 0.0026716194339565305,-0.03323577235772361 +/- 0.002335131456392363,0.05814634146341461 +/- 0.0068982961319032894,-0.030861788617886222 +/- 0.002499838054110915,-0.030861788617886222 +/- 0.002499838054110915,0.029528455284552835 +/- 0.004484504501057072,-0.017983739837398406 +/- 0.001402904364886062,0.027317073170731697 +/- 0.0017752642684820928,0.018211382113821117 +/- 0.002793721183078317,0.029365853658536577 +/- 0.002313518882840006,-0.013723577235772366 +/- 0.001701033734064662,-0.030764227642276452 +/- 0.001734281837524994,-0.032715447154471576 +/- 0.001728173041377108,-0.031024390243902477 +/- 0.0018579325992957058,0.019934959349593474 +/- 0.004187552255497758,0.017105691056910545 +/- 0.0013185778818024841,0.027902439024390248 +/- 0.00440119080864187,0.003772357723577202 +/- 0.0013735747695572658,-0.023479674796747996 +/- 0.0024021054065196047,0.07996747967479674 +/- 0.004776061221397258,0.0012357723577235413 +/- 0.0008579451029770886,0.004130081300812982 +/- 0.002077486341942682,0.028162601626016248 +/- 0.0024301192445228444,-0.008747967479674813 +/- 0.003449148065951644,0.008097560975609718 +/- 0.0013983739837398357,0.011154471544715406 +/- 0.0022106646373147806,0.018081300813008117 +/- 0.0017883222224218,0.006406504065040608 +/- 0.001333333333333332,0.001268292682926786 +/- 0.0013044664143174965,0.00013008130081296754 +/- 0.0005079837187581649,0.19586991869918696 +/- 0.0072134303834413245,-0.00016260162601628992 +/- 0.0006212999406355194,0.001886178861788579 +/- 0.0027509965505764706,-0.01801626016260165 +/- 0.0018805635505432256,0.010016260162601598 +/- 0.001530875095406811,0.0027967479674796403 +/- 0.001782398647940779,-0.04019512195121956 +/- 0.0017403691915784908,-3.252032520328907e-05 +/- 0.00042276422764227965,-0.0005528455284553258 +/- 0.0002926829268292698,0.001626016260162555 +/- 0.001199290335908023,-0.0088130081300813 +/- 0.0020539359576765065,0.0007154471544714936 +/- 0.0005595008303767583,0.005886178861788593 +/- 0.0013205814962111886,0.005886178861788593 +/- 0.0013205814962111886,-0.0010081300813008288 +/- 0.0017174303644241615,0.0003252032520324688 +/- 0.0014831550245192134,0.000910569105691017 +/- 0.0010263241520688997,0.007512195121951182 +/- 0.001413418784526873,0.0 +/- 0.0,0.0020487804878048578 +/- 0.0014906233022915,0.0 +/- 0.0,-0.0003577235772357912 +/- 0.0013831655491470867,0.0004878048780487254 +/- 0.00021815297341463866,0.0004878048780487254 +/- 0.00021815297341463866,-0.0035447154471545004 +/- 0.0010829805401851283,-0.003512195121951234 +/- 0.0014160351907041948,0.012422764227642259 +/- 0.003175689265881936,0.03219512195121947 +/- 0.004030421693614219,-0.007219512195121958 +/- 0.0015851782252948184,0.005918699186991838 +/- 0.0016696582312836932,-0.00530081300813009 +/- 0.0024811537639300822,-0.013170731707317095 +/- 0.00211881835827797,-0.00982113821138213 +/- 0.001467383957421604,6.504065040646712e-05 +/- 0.0008329267300725649,0.0011382113821137851 +/- 0.0026269096620168304,0.0037723577235772134 +/- 0.001060780906035776,0.0005203252032520034 +/- 0.0008379901610878049,-0.005268292682926834 +/- 0.0008941611112109004,-0.00022764227642277924 +/- 0.005086183020396279,0.001138211382113774 +/- 0.0018237495795525255,-0.0003577235772358023 +/- 0.001033000336537812,-0.0003577235772358023 +/- 0.001033000336537812,0.006243902439024363 +/- 0.0017500649166925124,0.01069918699186988 +/- 0.0007336919787108085,-0.0016585365853658772 +/- 0.001194430417704505,-0.0036422764227642345 +/- 0.00085794510297707,0.000552845528455248 +/- 0.002662101982537597,0.007252032520325191 +/- 0.0029270099311901857,-0.0014308943089431313 +/- 0.0010201227409013464,-0.0014308943089431313 +/- 0.0010201227409013464,0.0002601626016259906 +/- 0.0008822543067480176,-0.0035121951219512226 +/- 0.0017859551502758901,-0.0035447154471544783 +/- 0.001795699212003702,0.0022764227642276037 +/- 0.0005038027117017926,-0.002796747967479696 +/- 0.002000462634046133,-0.0031544715447154757 +/- 0.0003861574662451144,0.007414634146341437 +/- 0.0017621095524089922,-0.016292682926829272 +/- 0.0024005639718973075,-0.0010406504065041066 +/- 0.00031863281206935225,-0.005073170731707333 +/- 0.0013345225709712378,-0.00227642276422767 +/- 0.0007831931433360866,-0.004162601626016282 +/- 0.0021065541126115703,0.0039674796747967145 +/- 0.001551461520894513,0.0029268292682926413 +/- 0.0014831550245191962,-0.02712195121951221 +/- 0.00211357096705977,-0.011317073170731717 +/- 0.0025097601797170604,-0.00019512195121955677 +/- 0.00140403467609254,0.00029268292682923527 +/- 0.0011944304177045077,0.00829268292682922 +/- 0.0018976383038562777,-0.001821138211382145 +/- 0.0007005092432044996,-0.0010406504065040955 +/- 0.0033538531601570625,-0.002308943089430926 +/- 0.0014792280215341837,0.009593495934959317 +/- 0.0021632739342520566,-0.026731707317073194 +/- 0.0026611086238021177,-0.010764227642276436 +/- 0.0024571682861611113,0.015967479674796725 +/- 0.0022316147595834437,0.007999999999999962 +/- 0.0014916871468201335,-0.005788617886178871 +/- 0.0017318409048057552,-0.0031869918699187205 +/- 0.0004552845528455077,0.050894308943089404 +/- 0.0032430771002136018,0.06432520325203249 +/- 0.004886280317656697,-6.504065040653373e-05 +/- 0.001971708148451909,0.010016260162601608 +/- 0.0020350553297121383,0.010048780487804854 +/- 0.0021098148401051723,0.04413008130081296 +/- 0.004513300970473392,0.0137560975609756 +/- 0.0017933418769381854,0.0026016260162601166 +/- 0.002020451976196294,0.03209756097560975 +/- 0.00251081341749044,0.03619512195121951 +/- 0.002276655040414587,-2.2204460492503132e-17 +/- 0.003918665452069466,-6.504065040651153e-05 +/- 0.00013008130081302305,-0.0014308943089431313 +/- 0.0018001108947119258,-0.01674796747967481 +/- 0.002286851836325106,0.03209756097560975 +/- 0.0022997641896893885,-0.004227642276422772 +/- 0.002506386844617561,0.006016260162601594 +/- 0.002359685194623951,-0.031544715447154495 +/- 0.0027632709965850935,0.011804878048780476 +/- 0.001983739837398381,0.09931707317073168 +/- 0.007024992446333491,-0.006308943089430907 +/- 0.0015744674389476857,-0.006341463414634152 +/- 0.0015748032536980006,0.0006504065040650153 +/- 0.002609743433852221,0.0006504065040650153 +/- 0.002609743433852221
