,accy_pct_95,accy_iqr_5_95,accx_lineintegral,bvp_pct_95,accz_rms,accy_perm_entropy,accx_perm_entropy,accy_min,accy_svd_entropy,bvp_pct_5,accy_max,accz_pct_95,accy_lineintegral,bvp_perm_entropy,hrv_energy,accx_rms,hrv_max,bvp_max,accy_rms,scl_lineintegral,accy_n_sign_changes,bvp_svd_entropy,hrv_min,bvp_skewness,bvp_rms,scl_ptp,hrv_iqr_5_95,hrv_sum,hrv_entropy,bvp_n_above_mean,scl_skewness,accy_pct_5,hrv_iqr,scr_entropy,scl_svd_entropy,accy_iqr,accz_n_sign_changes,accz_ptp,accz_mean,accx_n_above_mean,accx_ptp,accz_svd_entropy,accy_peaks,accx_skewness,accx_kurtosis,accy_sum,hrv_pct_5,accx_iqr,scl_n_above_mean,bvp_mean,hrv_peaks,hrv_skewness,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,accz_entropy,hrv_perm_entropy,hrv_svd_entropy,bvp_ptp,bvp_iqr_5_95,scl_mean,bvp_entropy,hrv_rms,hrv_kurtosis,hrv_ptp,hrv_mean,accx_std,accz_skewness,accz_energy,accy_mean,accx_iqr_5_95,accy_ptp,accy_std,accy_skewness,scr_iqr,scr_svd_entropy,scr_perm_entropy,accx_min,accx_entropy,accx_pct_5,accx_sum,accx_max,accz_sum,accz_pct_5,accz_n_above_mean,accy_n_below_mean,accy_kurtosis,accz_kurtosis,accz_lineintegral,accz_iqr_5_95,bvp_std,bvp_sum,bvp_kurtosis,bvp_energy,scl_iqr_5_95,scl_pct_5,scl_rms,scl_n_below_mean,scr_min,scr_std,scl_perm_entropy,scl_sum,scl_std,scl_min,scl_kurtosis,scl_peaks,scl_n_sign_changes,scl_iqr,scr_sum,scr_max,scr_mean,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_ptp,scr_n_sign_changes,scr_n_below_mean,scr_lineintegral,scl_max,bvp_peaks,bvp_lineintegral,bvp_iqr,bvp_n_below_mean,hrv_std,bvp_min,hrv_lineintegral,scl_energy,hrv_pct_95,accy_n_above_mean,accx_energy,accx_n_below_mean,accz_peaks,scl_entropy,accy_energy,accx_peaks,accx_mean,bvp_n_sign_changes,scr_n_above_mean,accz_perm_entropy,accz_std,accz_iqr,accz_max,accx_svd_entropy,accy_entropy,accz_n_below_mean,accx_n_sign_changes,accz_min,scr_energy,scl_pct_95,accx_pct_95
0,0.06763819095477387 +/- 0.004065765212356297,0.0 +/- 0.0,0.0 +/- 0.0,-0.0019095477386934733 +/- 0.0008742370754237578,0.04046901172529312 +/- 0.002632748101090592,0.04884422110552763 +/- 0.00313836875809188,-0.0017420435510887788 +/- 0.0013043834059585726,0.03226130653266333 +/- 0.0021970522522036374,0.0013065326633166174 +/- 0.00027827885637917235,0.008408710217755444 +/- 0.0011744420866303899,0.006197654941373499 +/- 0.00045566065355895575,0.004924623115577853 +/- 0.0022123238835643736,0.0 +/- 0.0,-0.014137353433835853 +/- 0.0013550250195079763,0.0034505862646565964 +/- 0.0020047389347239,0.022747068676716907 +/- 0.0027805695142378473,-0.0038860971524288025 +/- 0.00040201005025126686,0.00046901172529314474 +/- 0.0003070402475682386,0.0673366834170854 +/- 0.0037694025270446135,0.0011725293132328174 +/- 0.0009622382992525762,0.0018425460636515845 +/- 0.0015370277717861884,0.0 +/- 0.0,0.022847571189279735 +/- 0.0034091937643439944,-0.0003685092127303391 +/- 0.0013354191911554426,0.0 +/- 0.0,0.0 +/- 0.0,0.0012730318257956675 +/- 0.00049235974729309,-0.007939698492462299 +/- 0.000541222593681874,0.0 +/- 0.0,0.02495812395309882 +/- 0.004048614677120515,0.0 +/- 0.0,0.00016750418760469454 +/- 0.0002247304499999848,-0.0004020100502512669 +/- 0.0007756004624985281,-0.00020100502512563346 +/- 0.0011231527379725731,0.0 +/- 0.0,0.0 +/- 0.0,0.008341708542713567 +/- 0.0005888909826213538,0.0 +/- 0.0,0.06562814070351758 +/- 0.00417740802124738,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020100502512563346 +/- 0.00034164284848193767,0.000368509212730328 +/- 0.0004605603713523579,-0.006733668341708576 +/- 0.0009761341564042298,-0.004891122278056969 +/- 0.0008233303669979787,0.0009380234505862673 +/- 0.0006832856969638405,-0.0006700167504187782 +/- 0.0004737733877296926,0.0 +/- 0.0,0.0 +/- 0.0,-6.700167504187781e-05 +/- 0.00020100502512563346,0.00010050251256281673 +/- 0.0003366792502888159,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001474036850921312 +/- 0.0005013946246933387,-0.0004355108877722058 +/- 0.0002616499053905146,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.700167504187781e-05 +/- 0.00025069731234666934,0.0 +/- 0.0,0.0 +/- 0.0,-0.0019430485762144344 +/- 0.0009332253452049534,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003015075376884502 +/- 0.00018040753122729135,0.0 +/- 0.0,-0.005795644891122287 +/- 0.0010055833179097732,0.0 +/- 0.0,3.350083752093891e-05 +/- 0.0008130426197327918,0.01283082077051927 +/- 0.0010492770360714398,0.0 +/- 0.0,0.0 +/- 0.0,0.07829145728643215 +/- 0.004195102165991896,-0.009949748743718612 +/- 0.001715098926119974,0.0 +/- 0.0,-0.001105527638190984 +/- 0.0002616499053905146,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0068676716917922985 +/- 0.0007820849266283652,0.018559463986599644 +/- 0.0020111666358195884,0.008308207705192638 +/- 0.001584132719267939,0.019162479061976535 +/- 0.0023961882401671887,0.00013400335008375563 +/- 0.00022221941643922862,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00023450586264657237 +/- 0.0001535201237841193,0.0003015075376884391 +/- 0.0010641460753278856,3.350083752093891e-05 +/- 0.00010050251256281674,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003015075376884502 +/- 0.0003160462690806316,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.700167504187781e-05 +/- 0.00013400335008375563,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012395309882747396 +/- 0.0002616499053905146,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009983249581239539 +/- 0.0010249285454457708,0.03403685092127303 +/- 0.0024899034071774882,0.02134003350083752 +/- 0.0027177005979707788,0.00026800670016751126 +/- 0.00032823983152874275,0.04740368509212729 +/- 0.00237478172173499,0.0 +/- 0.0,-0.0052596314907872865 +/- 0.0012267895091189753,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0009045226130653505 +/- 0.0003015075376884502,0.005728643216080376 +/- 0.0014483059511703259,-0.001440536013400362 +/- 0.0007035175879396975,0.0008710217755443894 +/- 0.0014846579434613415,0.03835845896147405 +/- 0.0018847012635223154,-0.00016750418760469454 +/- 0.0002247304499999848,0.0 +/- 0.0,-0.0009380234505862895 +/- 0.0005146496313479941,3.350083752093891e-05 +/- 0.00010050251256281674,0.04793969849246228 +/- 0.003752841514395368,0.0 +/- 0.0,0.0 +/- 0.0,-0.00020100502512563346 +/- 0.00026800670016751126,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.012026800670016758 +/- 0.0013603980237351428,0.01192629815745393 +/- 0.003472471295102153,0.0 +/- 0.0,0.00479061976549412 +/- 0.001520878989992112,0.003383584589614719 +/- 0.000826731167789172
