,accy_pct_95,accy_iqr_5_95,accx_lineintegral,bvp_pct_95,accz_rms,accy_perm_entropy,accx_perm_entropy,accy_min,accy_svd_entropy,bvp_pct_5,accy_max,accz_pct_95,accy_lineintegral,bvp_perm_entropy,hrv_energy,accx_rms,hrv_max,bvp_max,accy_rms,scl_lineintegral,accy_n_sign_changes,bvp_svd_entropy,hrv_min,bvp_skewness,bvp_rms,scl_ptp,hrv_iqr_5_95,hrv_sum,hrv_entropy,bvp_n_above_mean,scl_skewness,accy_pct_5,hrv_iqr,scr_entropy,scl_svd_entropy,accy_iqr,accz_n_sign_changes,accz_ptp,accz_mean,accx_n_above_mean,accx_ptp,accz_svd_entropy,accy_peaks,accx_skewness,accx_kurtosis,accy_sum,hrv_pct_5,accx_iqr,scl_n_above_mean,bvp_mean,hrv_peaks,hrv_skewness,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,accz_entropy,hrv_perm_entropy,hrv_svd_entropy,bvp_ptp,bvp_iqr_5_95,scl_mean,bvp_entropy,hrv_rms,hrv_kurtosis,hrv_ptp,hrv_mean,accx_std,accz_skewness,accz_energy,accy_mean,accx_iqr_5_95,accy_ptp,accy_std,accy_skewness,scr_iqr,scr_svd_entropy,scr_perm_entropy,accx_min,accx_entropy,accx_pct_5,accx_sum,accx_max,accz_sum,accz_pct_5,accz_n_above_mean,accy_n_below_mean,accy_kurtosis,accz_kurtosis,accz_lineintegral,accz_iqr_5_95,bvp_std,bvp_sum,bvp_kurtosis,bvp_energy,scl_iqr_5_95,scl_pct_5,scl_rms,scl_n_below_mean,scr_min,scr_std,scl_perm_entropy,scl_sum,scl_std,scl_min,scl_kurtosis,scl_peaks,scl_n_sign_changes,scl_iqr,scr_sum,scr_max,scr_mean,scr_pct_95,scr_pct_5,scr_iqr_5_95,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_ptp,scr_n_sign_changes,scr_n_below_mean,scr_lineintegral,scl_max,bvp_peaks,bvp_lineintegral,bvp_iqr,bvp_n_below_mean,hrv_std,bvp_min,hrv_lineintegral,scl_energy,hrv_pct_95,accy_n_above_mean,accx_energy,accx_n_below_mean,accz_peaks,scl_entropy,accy_energy,accx_peaks,accx_mean,bvp_n_sign_changes,scr_n_above_mean,accz_perm_entropy,accz_std,accz_iqr,accz_max,accx_svd_entropy,accy_entropy,accz_n_below_mean,accx_n_sign_changes,accz_min,scr_energy,scl_pct_95,accx_pct_95
0,0.11114516578434101 +/- 0.0058132083238141,0.0034550013931456736 +/- 0.0007998161100254733,0.0 +/- 0.0,0.007690164391195275 +/- 0.0019069310261653782,0.0 +/- 0.0,0.08467539704653104 +/- 0.0031974439522323025,0.02733351908609636 +/- 0.0014122402783476378,-0.0013931457230426324 +/- 0.0005572582892170719,0.0008916132627472706 +/- 0.0004953020015221768,0.01033714126497628 +/- 0.001450210496480682,0.0027584285316243793 +/- 0.0021990530534829215,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.030036221788799077 +/- 0.0019134337936349479,-0.005071050431875212 +/- 0.0007559019206603701,0.00011145165784340883 +/- 0.0003102682843594284,0.0008637503482864184 +/- 0.00029089736720285317,0.0 +/- 0.0,0.003817219281136752 +/- 0.0001276839145989349,-0.00013931457230426103 +/- 0.00018691011235718233,0.0009752020061298272 +/- 0.0006965728615213052,0.0008916132627472706 +/- 0.0004280382138684034,0.0008916132627472706 +/- 0.000568294178165808,-0.0016160490387294724 +/- 0.0006915393505707185,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.5725828921704415e-05 +/- 0.0003000927727575607,0.0 +/- 0.0,0.0048202842017274535 +/- 0.0018102319164982786,0.0006965728615213052 +/- 0.0003579056165690985,0.0 +/- 0.0,0.0 +/- 0.0,0.06054611312343268 +/- 0.004995238562311817,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016996377821120179 +/- 0.0006286160029355857,0.0005572582892170441 +/- 0.00035244108778694167,-2.7862914460852207e-05 +/- 8.35887433825566e-05,0.0004179437169127831 +/- 0.001123189990010927,0.0037336305377541957 +/- 0.0006129841181387485,0.0 +/- 0.0,-0.00033435497353022646 +/- 0.00011145165784340883,-2.7862914460863307e-05 +/- 0.0012976462549116768,0.0003622178879910787 +/- 0.0014640629317826093,-0.01721928113680694 +/- 0.00177011760092157,-0.0014488715519643369 +/- 0.0004953020015222117,0.0 +/- 0.0,2.7862914460852207e-05 +/- 8.35887433825566e-05,0.00016717748676511323 +/- 0.00013649984635180512,0.0 +/- 0.0,0.0 +/- 0.0,-2.7862914460852207e-05 +/- 0.0004897853394050346,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0066035107272220395 +/- 0.0018899601986193178,-8.358874338255662e-05 +/- 0.0002507662301476699,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00025076623014766983 +/- 0.00029089736720285317,-2.7862914460852207e-05 +/- 0.000456985775058693,2.7862914460852207e-05 +/- 8.35887433825566e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0024519364725549943 +/- 0.0008432848119488068,0.0016996377821119845 +/- 0.0005205221981685466,0.0020618556701030633 +/- 0.0013886805009057602,-0.006798551128448049 +/- 0.0010877247866226164,0.0034550013931456736 +/- 0.0006255208782569888,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.00012460674157145488,0.0 +/- 0.0,-0.0005015324602953397 +/- 0.0006078970250563142,0.007467261075508469 +/- 0.0016284914122265382,-0.008163833937029807 +/- 0.0007054326498284748,0.025020897185845593 +/- 0.003359301615625876,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00033435497353022646 +/- 0.0003696433313296575,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.5725828921704415e-05 +/- 0.00016717748676511323,0.0 +/- 0.0,0.0035664530509890826 +/- 0.0005949890360563477,0.0 +/- 0.0,-0.0004458066313736353 +/- 0.00013649984635180512,0.005934800780161542 +/- 0.0007163533091213657,0.0 +/- 0.0,0.0 +/- 0.0,-0.00039008080245193086 +/- 0.000377950960330185,-0.005238227918640326 +/- 0.0009874642043281748,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008637503482864184 +/- 0.0006408470325996007,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014488715519643592 +/- 0.0011675857809839779,0.0017832265254945413 +/- 0.000717977081455834,0.0009194761772081228 +/- 0.0004325487516372193,0.00649205906937862 +/- 0.0021184978439978256,0.0008358874338255662 +/- 0.000305222935360913,-0.005544719977709689 +/- 0.0020148181877727407,-0.0005851212036778964 +/- 0.00026285820930778685,0.0 +/- 0.0,0.00011145165784340883 +/- 0.00035681940581960196,0.0 +/- 0.0,0.0044580663137363755 +/- 0.0011755376489121978,0.0 +/- 0.0,0.0 +/- 0.0,0.010420730008358858 +/- 0.002730565617163555,0.0 +/- 0.0,0.017052103650041773 +/- 0.0034773988881187305,0.0 +/- 0.0,0.01864028977431035 +/- 0.0011981053218166448,0.0 +/- 0.0,0.009306213429924748 +/- 0.0010948388244295469,0.0 +/- 0.0,0.0 +/- 0.0,2.7862914460852207e-05 +/- 8.35887433825566e-05,-0.00011145165784340883 +/- 0.0002553678291978698,0.0 +/- 0.0,0.0 +/- 0.0,0.016829200334354956 +/- 0.0010214713167914793,0.006101978266926678 +/- 0.002795887626619381,0.0 +/- 0.0,0.0 +/- 0.0,0.00490387294511001 +/- 0.0009506114298819899
