,hrv_rms,hrv_pct_5,hrv_pct_95,bvp_n_above_mean,bvp_std,bvp_rms,bvp_n_below_mean,hrv_n_below_mean,bvp_n_sign_changes,accz_energy,accy_perm_entropy,hrv_n_above_mean,accy_peaks,accy_rms,accz_lineintegral,accy_mean,accy_sum,scl_perm_entropy,bvp_iqr,accz_peaks,accx_pct_5,scl_n_sign_changes,hrv_lineintegral,bvp_lineintegral,accy_svd_entropy,accx_n_sign_changes,accx_mean,accx_sum,accz_std,accx_energy,accz_sum,accz_mean,accx_perm_entropy,accz_perm_entropy,hrv_std,hrv_ptp,hrv_entropy,accy_n_below_mean,accz_pct_95,bvp_min,accx_lineintegral,accy_std,accx_pct_95,scr_svd_entropy,bvp_svd_entropy,accz_max,accy_ptp,accy_n_sign_changes,accy_min,accx_entropy,accx_peaks,accx_n_below_mean,scl_pct_95,scr_n_sign_changes,accx_rms,accy_energy,hrv_svd_entropy,accz_n_above_mean,bvp_skewness,bvp_perm_entropy,accz_ptp,accz_skewness,accx_std,accx_skewness,accx_min,scl_pct_5,accz_svd_entropy,bvp_peaks,accx_iqr_5_95,hrv_kurtosis,scr_kurtosis,scr_perm_entropy,accy_kurtosis,scr_pct_95,accz_n_sign_changes,scr_iqr_5_95,hrv_skewness,accx_kurtosis,scl_n_below_mean,scl_n_above_mean,scr_min,scl_ptp,accx_n_above_mean,scl_std,accz_n_below_mean,scl_energy,scr_mean,scr_sum,bvp_sum,bvp_mean,scr_n_below_mean,scr_n_above_mean,scr_pct_5,hrv_n_sign_changes,scr_energy,bvp_entropy,scl_peaks,scr_iqr,hrv_iqr_5_95,scl_iqr,scr_ptp,scr_max,scl_sum,scl_mean,scl_rms,hrv_iqr,accz_kurtosis,accx_iqr,scr_skewness,scr_std,accy_skewness,scr_entropy,bvp_ptp,scr_peaks,scl_max,scl_skewness,scl_kurtosis,scl_min,accz_min,bvp_kurtosis,scr_lineintegral,hrv_peaks,accz_iqr,scr_rms,scl_iqr_5_95,scl_lineintegral,accy_pct_5,accy_iqr,accx_ptp,accy_n_above_mean,accz_iqr_5_95,accx_svd_entropy,accz_entropy,bvp_pct_95,accy_lineintegral,hrv_perm_entropy,accx_max,accy_iqr_5_95,accy_entropy,scl_svd_entropy,accz_pct_5,hrv_min,bvp_max,accz_rms,accy_max,hrv_mean,hrv_sum,bvp_pct_5,bvp_iqr_5_95,accy_pct_95,hrv_max,scl_entropy,bvp_energy,hrv_energy
0,0.07792682926829271 +/- 0.0028700075526484773,-0.007251407129455911 +/- 0.0015680639410753689,-0.006022514071294527 +/- 0.0006630618028920259,-0.020469043151969978 +/- 0.0038150944692413253,-0.03811444652908068 +/- 0.0018430710315234051,0.07382739212007505 +/- 0.001732795480528158,0.058611632270168856 +/- 0.0037766100997994744,-0.005018761726078768 +/- 0.005105680677127508,0.007551594746716716 +/- 0.002140913543605299,0.024953095684803007 +/- 0.003409269438949319,0.0253095684803002 +/- 0.002324789091339215,0.011078799249530947 +/- 0.0043384742117764325,-0.026500938086303927 +/- 0.002020373091886234,-0.06868667917448405 +/- 0.003785454305013356,0.03843339587242026 +/- 0.0016270051594324132,-0.017870544090056274 +/- 0.0016325127593553302,-0.01692307692307693 +/- 0.0016314073327075775,-0.012870544090056269 +/- 0.0019397302091677794,-0.009024390243902414 +/- 0.0008282829288797009,-0.004005628517823623 +/- 0.0012445474714117084,0.005666041275797373 +/- 0.0011398424149406353,-0.011238273921200748 +/- 0.0011967863740200441,0.04205440900562852 +/- 0.0017892874320278261,-0.016444652908067525 +/- 0.0031478492003548793,0.024015009380863057 +/- 0.0026662122515624764,0.00396810506566605 +/- 0.000582898175718791,0.009221388367729833 +/- 0.001295816068667141,0.01371482176360227 +/- 0.0011938415211957152,-0.044174484052532825 +/- 0.0014888407892945325,0.09558161350844281 +/- 0.004080934196362478,7.504690431522353e-05 +/- 0.0006813891105942011,0.0007598499061913788 +/- 0.0013802625845970961,0.020028142589118218 +/- 0.001682943562051161,-0.006819887429643523 +/- 0.000999006860166058,0.024484052532833034 +/- 0.0020001267168372797,-0.03380863039399622 +/- 0.0018734501824069635,-0.01622889305816134 +/- 0.0019124080571590177,0.0014540337711069552 +/- 0.0008083343311263693,0.007617260787992497 +/- 0.0015852270774212973,0.034859287054409015 +/- 0.002241692612569441,-0.017842401500938087 +/- 0.0019320023507476281,0.006857410881801152 +/- 0.0012693316458999115,-0.003302063789868659 +/- 0.0006722879124641287,-0.02697936210131332 +/- 0.001954824206773904,-0.003621013133208262 +/- 0.0014277414676176826,0.0021482176360225202 +/- 0.0008923661531303123,0.0008442776735459901 +/- 0.0008358975388347048,0.0031894934333958846 +/- 0.000801501289429423,0.01345215759849907 +/- 0.001458233962613346,-0.0024390243902438933 +/- 0.00038678289170896585,-0.0008630393996247543 +/- 0.000609106306969891,-0.0004409005628517759 +/- 0.0006335382365817329,0.015234521575985005 +/- 0.0015787744455093215,0.0006754221388367898 +/- 0.0010906034993871361,-0.018217636022514062 +/- 0.0018227864185192532,0.011219512195121972 +/- 0.0015506541066367114,-0.010806754221388371 +/- 0.0007924469824368862,-0.010956848030018762 +/- 0.002181449054779488,-0.0007410881801125591 +/- 0.0005213768567200845,0.0035084427767354764 +/- 0.0005552963822494693,0.0023358348968105292 +/- 0.0003855295044659228,0.0020450281425891115 +/- 0.0006032996319254515,0.020666041275797374 +/- 0.002113943714968284,-0.0010506566604127521 +/- 0.000926570973723516,-0.00013133208255159401 +/- 0.0010697474889417372,0.011688555347091945 +/- 0.0011941363332810281,-0.025525328330206366 +/- 0.0021752479851845914,-0.010187617260787974 +/- 0.0016394785947432202,-0.005131332082551588 +/- 0.0009649529818712475,-0.00024390243902436826 +/- 0.0002524132091383208,0.0007223264540337504 +/- 0.0005340504813317209,0.0007223264540337726 +/- 0.0007291169813066848,-0.0005159474671669661 +/- 0.0002661587421972236,0.00028142589118199666 +/- 0.00047833203692239834,0.0007692307692307776 +/- 0.0004315196998123863,-9.380863039398779e-05 +/- 0.00023731914898072004,-2.8142589118185234e-05 +/- 0.0006335382365817156,-0.00014071294559098169 +/- 6.292874233113287e-05,-0.001360225140712934 +/- 0.0003229252247290235,-0.0017542213883677271 +/- 0.0009037330847374381,-8.44277673545779e-05 +/- 0.0003261789615518478,-9.380863039399889e-05 +/- 0.0004045752092466652,0.00018761726078797558 +/- 0.00022199173670165413,-0.0015572232645403416 +/- 0.001341299403505802,0.0007598499061913788 +/- 0.0006143570105077902,-0.023555347091932445 +/- 0.003101208898087547,-7.504690431519024e-05 +/- 0.0002990127101408591,-0.0019981238273920955 +/- 0.000763316392736898,-0.0002157598499061719 +/- 0.0002057383883626579,-0.0002157598499061719 +/- 0.0002057383883626579,-0.0010881801125703582 +/- 0.0005392160549043167,-0.0004878048780487587 +/- 0.00037710602705893776,-1.876172607879756e-05 +/- 5.628517823639268e-05,0.0 +/- 0.0,0.00019699812382738545 +/- 0.00026013929875913,0.0 +/- 0.0,0.000272045028142609 +/- 0.00036198464130534805,5.628517823640378e-05 +/- 0.0002912603132506537,0.014015009380863041 +/- 0.0017201546104993605,-0.0007786116322701542 +/- 0.0005324001359723324,-0.000787992495309564 +/- 0.000654243743871007,-5.628517823639267e-05 +/- 0.00014039990194272435,0.012101313320825535 +/- 0.0012641561371799675,0.02460600375234522 +/- 0.0018587606670954033,-0.0003189493433395807 +/- 0.0008028177446654549,-0.0031332082551594697 +/- 0.0005107188588674046,0.0010881801125703805 +/- 0.0006908800239970647,0.0005347091932457859 +/- 0.0005173101568090843,0.001594746716697948 +/- 0.0006738568478824827,0.006172607879924974 +/- 0.001493178818091654,-0.0005816135084427798 +/- 0.0009198987371205288,0.0003189493433396029 +/- 0.0005846317617592215,-0.042551594746716694 +/- 0.00283395235849895,0.00024390243902441266 +/- 0.0006946907535299711,-0.021885553470919306 +/- 0.003480300187617261,0.004005628517823656 +/- 0.0010016460163853834,-0.0015103189493433256 +/- 0.0009788965417051412,-0.019990619136960597 +/- 0.003440475482222892,0.001538461538461544 +/- 0.0005392160549042997,-0.0013227016885553277 +/- 0.0003470919324577761,0.0066697936210131535 +/- 0.0015336778692305905,-0.0010131332082551792 +/- 0.0002089217396934154,0.004043151969981262 +/- 0.0007637774022264289,-0.0021669793621013067 +/- 0.0010356829670007655,-0.0002251407129455707 +/- 0.00017897545992811626,-0.001538461538461522 +/- 0.0014928251658185882,0.014399624765478436 +/- 0.001455243701643823,-0.00046904315196995007 +/- 0.00018286668564369596,-0.0011257035647279535 +/- 0.000338231826966588,-8.442776735460012e-05 +/- 0.0006860868481510813,0.025684803001876182 +/- 0.0017003962567162815,0.0040900562851782455 +/- 0.0006688759275788184,0.012195121951219523 +/- 0.0008178046798387629,0.004249530956848047 +/- 0.0009749330168387207,0.009315196998123831 +/- 0.0018200083130390772,0.002429643527204517 +/- 0.000658600724895605,-0.00833958724202626 +/- 0.0014142720534295362,-0.009493433395872419 +/- 0.0019007767567600909,0.003433395872420264 +/- 0.0015272091125680066,0.007898686679174483 +/- 0.0005870351912631086,0.011069418386491569 +/- 0.0009305513521679018,0.003742964352720457 +/- 0.0025152086419549216,0.016050656660412742 +/- 0.001615824726007669,0.0007786116322701763 +/- 0.00040031122501598516,0.003874296435272062 +/- 0.0019069012653387958,-0.06424015009380862 +/- 0.003011183975079982,-0.05855534709193244 +/- 0.002099218333842936,-0.002598499061913695 +/- 0.0022254800117178907,-0.0053001876172607655 +/- 0.002077072216274346,0.011716697936210153 +/- 0.002204981785019592,0.013311444652908089 +/- 0.0010037523452157491,0.010797373358348983 +/- 0.0005789596294262468,0.004690431519699845 +/- 0.0012998505122468191,-0.05086303939962474 +/- 0.0021995273380492194
