,bvp_iqr,bvp_lineintegral,bvp_pct_5,accy_pct_5,hrv_min,bvp_energy,bvp_std,hrv_pct_5,hrv_mean,accy_energy,bvp_max,hrv_rms,bvp_pct_95,scl_rms,accy_min,hrv_pct_95,scr_max,bvp_iqr_5_95,accy_svd_entropy,hrv_energy,bvp_rms,bvp_kurtosis,bvp_ptp,hrv_max,scl_min,hrv_sum,scl_pct_5,accx_max,accx_std,scl_ptp,scr_rms,accy_n_below_mean,scr_ptp,bvp_min,hrv_iqr,hrv_iqr_5_95,scr_sum,bvp_n_sign_changes,scl_svd_entropy,hrv_peaks,scr_std,hrv_lineintegral,accy_iqr,scl_iqr,accz_n_below_mean,scl_n_below_mean,accz_ptp,accx_n_sign_changes,accy_iqr_5_95,accx_iqr_5_95,accx_perm_entropy,accy_n_above_mean,hrv_svd_entropy,scr_iqr_5_95,accz_n_above_mean,hrv_skewness,bvp_mean,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_n_sign_changes,scr_peaks,scr_entropy,bvp_sum,scr_min,scr_perm_entropy,accz_max,hrv_kurtosis,accz_energy,hrv_n_above_mean,accy_ptp,accz_perm_entropy,accz_iqr,hrv_entropy,scl_kurtosis,scl_n_above_mean,scl_perm_entropy,scr_pct_5,accx_kurtosis,accy_skewness,accy_lineintegral,hrv_n_below_mean,scr_lineintegral,scr_skewness,accx_iqr,accy_perm_entropy,accx_n_below_mean,scr_svd_entropy,scr_n_above_mean,accz_iqr_5_95,bvp_n_below_mean,accx_skewness,scl_n_sign_changes,hrv_std,scl_skewness,accx_entropy,bvp_svd_entropy,accz_pct_5,bvp_n_above_mean,accy_kurtosis,accz_skewness,scr_energy,scl_entropy,hrv_perm_entropy,accz_kurtosis,accz_n_sign_changes,scr_pct_95,scl_std,accx_mean,accz_std,accx_n_above_mean,accx_svd_entropy,scr_n_below_mean,hrv_ptp,accy_std,accx_lineintegral,scr_kurtosis,scl_iqr_5_95,accz_sum,accz_entropy,accy_sum,accy_entropy,accx_energy,accz_peaks,accy_n_sign_changes,scl_lineintegral,scl_mean,accz_min,accy_peaks,scr_iqr,scr_mean,bvp_skewness,accx_ptp,accy_rms,accz_rms,accz_pct_95,accx_pct_5,scl_energy,accx_sum,accz_lineintegral,accx_min,accx_pct_95,accz_mean,accx_peaks,accy_max,scl_sum,accy_mean,bvp_perm_entropy,accx_rms,accz_svd_entropy,accy_pct_95,bvp_peaks,scl_max,scl_pct_95
0,-0.005140712945591042 +/- 0.0013534475644931638,0.004193245778611576 +/- 0.001330661451622671,-0.00038461538461546094 +/- 0.0008279109892578925,0.002514071294559039 +/- 0.001088988507387,0.007983114446529027 +/- 0.0009543155243554322,-0.00011257035647284086 +/- 0.0009792111332607787,0.006416510318949309 +/- 0.0011970804608592467,0.008020637898686622 +/- 0.0007704310408790636,-0.003761726078799288 +/- 0.0008972833501124413,0.0017448405253282617 +/- 0.001383923722769983,0.005309568480300153 +/- 0.0008802029347647216,-0.0003564727954972202 +/- 0.0008261553041765029,0.009971857410881768 +/- 0.0006594019426187591,-0.0008161350844278048 +/- 0.0011210425706764786,0.004681050656660368 +/- 0.0008933517577527246,2.8142589118129723e-05 +/- 0.0008557177810117163,0.0033958724202626245 +/- 0.000740791257876157,0.007570356472795447 +/- 0.0013213703997186433,0.0010975609756097016 +/- 0.000750527671255896,0.005647279549718531 +/- 0.0005733848701664663,0.01210131332082548 +/- 0.0008919222757226851,-0.0034333958724203084 +/- 0.0011140737590471606,-0.003105065666041307 +/- 0.000884441776848194,0.002560975609756033 +/- 0.0006673612162038505,-0.0003377110694184449 +/- 0.0014103777391859663,0.005675422138836738 +/- 0.0006155018650027722,-0.004943714821763645 +/- 0.0008699960266124913,-0.0030863039399625205 +/- 0.0010194110963772814,-0.002129455909943767 +/- 0.0006842887889244793,-0.0004784240150094377 +/- 0.0011757556250074589,0.0035365853658536174 +/- 0.0007690591489328175,-0.00016885553470923352 +/- 0.0005466717555096969,0.002532833020637859 +/- 0.0003559787234711239,0.003217636022514003 +/- 0.001578690833576708,-0.0005253283302064316 +/- 0.00042618449124206116,0.0017729831144464802 +/- 0.0004141414644398147,0.0030393996247654377 +/- 0.0009586856503595694,0.0013696060037522884 +/- 0.0009250501340053301,-0.00030018761726084974 +/- 0.0007455278231258849,-2.8142589118229645e-05 +/- 0.00011902980807179301,0.006735459662288878 +/- 0.0005185844263071364,0.0020262664165102695 +/- 0.0005950751042083979,0.0006285178236397071 +/- 0.0005017665711187928,-0.0018105065666041754 +/- 0.0009143815497641687,0.00023452157598494728 +/- 0.00031183433655900455,-6.566604127583586e-05 +/- 0.00025878263084680827,0.0022701688555346487 +/- 0.0006304051638428408,0.004681050656660368 +/- 0.0011408070589200554,-0.0017917448405253666 +/- 0.0007320079240112486,-0.0031425891181989128 +/- 0.0006268354173466434,0.00010318949343334216 +/- 0.0006071527626748481,0.0006097560975609206 +/- 0.0004503791326138,0.0024577861163226577 +/- 0.0003700390792367151,0.0016135084427766789 +/- 0.0007431633140840016,0.0006472795497185158 +/- 0.00024263634439730577,0.00016885553470916693 +/- 0.0002990127101408828,3.752345215757291e-05 +/- 0.00021059985291411028,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,8.4427767354589e-05 +/- 0.00011450802641400191,0.00018761726078796447 +/- 0.0003054187729099277,7.504690431517914e-05 +/- 0.00011716694180861465,0.00023452157598495836 +/- 0.000256047731031068,0.0001782363977485768 +/- 0.00017015344415774315,-0.0008630393996248098 +/- 0.000518584426307144,5.6285178236381574e-05 +/- 0.0001635609359677633,0.0029643527204502363 +/- 0.0007828385007514229,2.8142589118174134e-05 +/- 0.0002261157747315992,-0.00039399624765483753 +/- 0.0007891084744770438,0.0007598499061913123 +/- 0.0008489033176278689,0.0001313320825515607 +/- 0.0006281676939130686,9.380863039395448e-05 +/- 0.0003845009668277528,0.0002720450281425646 +/- 0.00016490052374526604,0.00010318949343335326 +/- 0.00030091960473445145,0.00045966228893051797 +/- 0.000581991646125542,0.0005816135084427354 +/- 0.0003794324280704746,0.0005816135084427243 +/- 0.00025101478724687514,0.0014540337711068773 +/- 0.00044645418515163094,0.0005722326454033367 +/- 0.0006214777514090721,-0.0003189493433396362 +/- 0.0002417279310830408,0.004015009380862999 +/- 0.0007699168678680392,0.00010318949343336436 +/- 0.00034454723587629994,0.001078799249530904 +/- 0.0005327306140525535,-8.442776735464452e-05 +/- 0.0004900547049384225,0.0004033771106941475 +/- 0.0002720450281425646,0.0026923076923076493 +/- 0.0007528690516785375,-3.752345215766173e-05 +/- 0.00044832281971289985,0.003067542213883623 +/- 0.000645918573549818,0.00026266416510314363 +/- 0.0005286680226493442,-0.00011257035647285196 +/- 0.00033771106941840476,-0.00042213883677304497 +/- 0.0002661587421971962,0.0004596622889305291 +/- 0.0005939649575338331,-0.0005534709193246168 +/- 0.0004448745103706982,0.0010506566604127077 +/- 0.0005434427151204605,0.0006191369606003416 +/- 0.0005906219976997152,0.008649155722326407 +/- 0.001107418728958609,-0.0012101313320825758 +/- 0.0007112773015860165,0.0006378986866791281 +/- 0.0006992362158943303,0.0005347091932457415 +/- 0.0004947015712358199,0.004455909943714776 +/- 0.0007305638826430521,-0.002570356472795532 +/- 0.0007726551700553037,0.00010318949343336436 +/- 0.00025328330206380076,0.0006754221388367232 +/- 0.00048345586216605793,0.0021857410881800377 +/- 0.00042587465151278954,0.003367729831144395 +/- 0.0005895034650418324,0.0010131332082550903 +/- 0.0010093041393105288,0.0038930581613508043 +/- 0.0011785963408564946,0.0006003752345215219 +/- 0.0007009959359200326,-0.0005159474671670328 +/- 0.0003687287806197543,0.002617260787992437 +/- 0.0006354799082341339,-0.000675422138836801 +/- 0.0005466717555096863,0.0009662288930581186 +/- 0.0006540419517280743,0.000863039399624721 +/- 0.0011294496767949341,0.001031894934333899 +/- 0.000545382433536525,-0.00011257035647284086 +/- 0.0005530732822883171,-0.0012664165103189907 +/- 0.001429620136409761,-2.8142589118251848e-05 +/- 0.0011806851264400324,0.0018855534709192657 +/- 0.0007259721356077263,0.0017636022514070926 +/- 0.0011387610435642616,-9.38086303940544e-05 +/- 0.00046904315196998774,0.006163227016885509 +/- 0.0009134186371658059,0.000562851782363949 +/- 0.0005223043492335763,0.0037429643527204124 +/- 0.0007752135437572016,0.0030487804878048252 +/- 0.001388399421574293,0.0056191369606003235 +/- 0.0015117166920858814,0.005534709193245735 +/- 0.0006906252277413219,-0.0008442776735460122 +/- 0.0004319273708525923,0.0033864915572232148 +/- 0.0008963020688148146,0.0040994371482175555 +/- 0.0009239554842209215,-8.442776735462232e-05 +/- 0.0007774805863036908,-0.0005816135084428132 +/- 0.0007778766394607165,0.003949343339587197 +/- 0.0008426605317183777,-0.0016604127579737948 +/- 0.0005582204707996951,-0.009934333958724261 +/- 0.0006532341597956222,-0.0013696060037523994 +/- 0.0016058547036796019,-0.004315196998123894 +/- 0.0012049936752969296,-0.0007879924953096307 +/- 0.0012481836681786076,0.0012195121951218968 +/- 0.0007107203348921333,0.003283302063789817 +/- 0.0004131841565768293,-0.003001876172607909 +/- 0.0018257772046082921,-0.0005253283302064426 +/- 0.0007726551700553208,-0.0009568480300187976 +/- 0.0007017487508167073,0.0021013133208254596 +/- 0.0009202813109516442,-0.005121951219512244 +/- 0.001060659964360419,0.006322701688555299 +/- 0.0008329445733742171,0.005262664165103126 +/- 0.0012291794633526995,0.002786116322701626 +/- 0.0009857050924336605,-4.4408920985006264e-17 +/- 0.0005752236291465524,0.006819887429643468 +/- 0.0012759698040411733,0.00011257035647276315 +/- 0.00048345586216606357,0.011378986866791719 +/- 0.0012648868532751955,5.628517823637047e-05 +/- 0.0008548432082472445
