,accx_mean,hrv_min,bvp_n_sign_changes,accy_rms,bvp_min,accy_pct_5,accz_pct_95,scl_min,hrv_energy,accx_lineintegral,scl_iqr,scl_perm_entropy,bvp_iqr,accy_max,accx_max,accx_n_sign_changes,accx_pct_95,accx_sum,accz_mean,accx_perm_entropy,accy_perm_entropy,scr_sum,accz_n_sign_changes,accx_svd_entropy,scl_std,hrv_iqr,scl_pct_95,hrv_svd_entropy,scl_mean,hrv_entropy,accy_peaks,accz_peaks,accy_min,accy_iqr_5_95,accz_iqr,bvp_ptp,scl_sum,accy_energy,bvp_pct_95,scr_max,accy_svd_entropy,scl_rms,accz_rms,accz_max,accx_iqr,accx_iqr_5_95,accx_ptp,hrv_pct_5,accy_ptp,accy_n_sign_changes,hrv_max,scr_std,scr_energy,accx_n_above_mean,scr_skewness,accz_n_below_mean,accy_n_below_mean,hrv_skewness,bvp_sum,scr_n_above_mean,accz_ptp,accx_n_below_mean,accy_lineintegral,accy_kurtosis,hrv_pct_95,accy_skewness,hrv_n_above_mean,bvp_rms,scl_kurtosis,scr_pct_95,hrv_peaks,bvp_std,accz_perm_entropy,hrv_perm_entropy,bvp_entropy,bvp_mean,scr_ptp,scr_mean,scr_min,scl_energy,scl_ptp,hrv_ptp,hrv_kurtosis,hrv_n_sign_changes,hrv_n_below_mean,accz_entropy,accy_n_above_mean,accz_n_above_mean,accx_entropy,scr_svd_entropy,scl_n_above_mean,scl_n_sign_changes,scl_n_below_mean,scr_peaks,scr_rms,scr_lineintegral,scr_n_sign_changes,scl_peaks,scr_n_below_mean,scr_perm_entropy,accz_skewness,scl_skewness,scr_iqr_5_95,hrv_rms,hrv_mean,accx_kurtosis,accx_rms,accz_iqr_5_95,scr_entropy,accx_std,accy_iqr,accy_entropy,accy_std,accx_skewness,accz_sum,bvp_kurtosis,scl_entropy,scl_svd_entropy,accx_peaks,accz_svd_entropy,scr_pct_5,scr_kurtosis,bvp_skewness,hrv_lineintegral,accy_sum,hrv_iqr_5_95,hrv_std,accy_mean,accz_kurtosis,bvp_energy,accz_energy,scl_iqr_5_95,hrv_sum,accz_std,scl_lineintegral,accx_pct_5,bvp_pct_5,accx_min,bvp_max,accx_energy,accz_min,scl_pct_5,bvp_n_above_mean,bvp_svd_entropy,scr_iqr,accz_lineintegral,bvp_iqr_5_95,bvp_n_below_mean,bvp_peaks,accy_pct_95,bvp_lineintegral,accz_pct_5,bvp_perm_entropy,scl_max
0,0.001750590086545989 +/- 0.00040021616737559933,0.015332415420928369 +/- 0.0013729642856370001,0.0017407553107788632 +/- 0.0010565405817420813,0.003452006294256438 +/- 0.0005156462127819887,-0.0011113296616837576 +/- 0.0011826701225975424,0.011831235247836313 +/- 0.0006267306831768134,0.00011801730920530939 +/- 0.00023190059249706687,0.012185287175452341 +/- 0.0005640224610125702,0.04102084972462625 +/- 0.002748621892720137,0.0003638867033831317 +/- 0.00022013207401258615,-8.851298190403201e-05 +/- 8.169378307356311e-05,0.00012785208497242406 +/- 0.00015888566504133287,-0.030517309205350174 +/- 0.002046980469414033,0.0025767112509834434 +/- 0.0006579751645821424,-0.003196302124311634 +/- 0.000988627351131209,-0.0006195908733281352 +/- 0.0004996414553847523,0.004219118804091227 +/- 0.00278219879102266,-0.002704563335955967 +/- 0.0005444772043928525,-5.9008654602688e-05 +/- 7.867820613691733e-05,-0.005281274586939455 +/- 0.0008086673902703178,5.900865460262139e-05 +/- 0.00010029542709660637,0.0 +/- 0.0,-0.00010818253343830575 +/- 0.0003845636269869743,0.002478363493312319 +/- 0.00024409271530272396,3.933910306841426e-05 +/- 4.818036472818549e-05,0.00013768686073952762 +/- 0.0005635935791461264,-0.0042486231313926485 +/- 0.0018518650347663112,-0.00043273013375298984 +/- 0.0003326422998679806,-0.004405979543666461 +/- 0.0003429503496098194,-0.0009933123524783817 +/- 0.0001988960308433799,-0.0007671125098348108 +/- 0.0006043387685183763,-0.0027045633359559784 +/- 0.0009228458054834993,-5.900865460273241e-05 +/- 0.0007388528706134116,0.0002950432730133179 +/- 0.00019171507365873787,-8.851298190403201e-05 +/- 9.27810890249673e-05,0.002507867820613641 +/- 0.0010298376861329224,-0.04128638867033836 +/- 0.001292665208548215,-0.0006982690794650303 +/- 0.0003304543197563158,0.030950039339103008 +/- 0.0024985169928389943,-9.834775767114667e-05 +/- 0.0,-0.002261998426435918 +/- 0.0004858020863583267,0.0045535011801730585 +/- 0.0007605913178987127,0.0007474429583005038 +/- 0.00032972176660581057,0.01369984264358769 +/- 0.0006404697149946792,8.85129819039654e-05 +/- 8.1693783073515e-05,-0.00017702596380806402 +/- 0.0001304730444671962,0.017791109362706503 +/- 0.0006633189901226446,-0.003865066876475276 +/- 0.0009991377118860373,0.00015735641227373475 +/- 7.867820613689513e-05,0.0009244689221085345 +/- 0.0005721101326612496,-0.004101101494885973 +/- 0.0016232147691483069,-0.0036585365853658903 +/- 0.00041212287253652806,5.900865460263249e-05 +/- 6.523652223354788e-05,0.00011801730920530939 +/- 0.00018556217804988867,0.0 +/- 0.0,-0.00017702596380806402 +/- 0.0001907033775537519,-0.00012785208497250177 +/- 0.00017620449318614888,-0.00025570416994497025 +/- 0.00014046869450320759,-0.003156963021243153 +/- 0.00039449589142665024,0.0 +/- 0.0,0.0025472069236820993 +/- 0.00020370097538560135,-2.9504327301366207e-05 +/- 8.851298190399992e-05,-0.0014260424862313492 +/- 0.0006239465745697028,-4.917387883557334e-05 +/- 9.067215241242044e-05,0.0022816679779700698 +/- 0.0005881163016414582,-0.0007572777340676962 +/- 0.0002852084972462618,0.0 +/- 0.0,-0.0030586152635720286 +/- 0.0003717753377544398,0.0019079464988197904 +/- 0.00020251042763548384,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.015804484657749772 +/- 0.00107918460332909,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011998426435877673 +/- 7.35967227925799e-05,0.0 +/- 0.0,0.0 +/- 0.0,2.95043273013218e-05 +/- 9.883827322107863e-05,0.012126278520849687 +/- 0.001244050542801437,8.85129819039765e-05 +/- 0.00010267807345503515,-0.006343430369787606 +/- 0.0009217971167294661,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014309598741148677 +/- 0.0010137454823017588,0.0004622344610542339 +/- 0.0002156934716705436,-0.0002065302911093858 +/- 0.00018372877352743308,0.0006294256490951611 +/- 0.00043806171226043895,0.0 +/- 0.0,0.00011801730920529829 +/- 9.636072945643897e-05,-3.933910306845867e-05 +/- 6.52365222335981e-05,0.0006195908733280353 +/- 0.00013943201100272455,0.0 +/- 0.0,-0.0034815106215578596 +/- 0.0005443883754169055,3.933910306842536e-05 +/- 6.523652223355124e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008359559402046135 +/- 0.00032692309477960757,-0.00026553894571209604 +/- 0.00020653029110936046,-7.867820613691734e-05 +/- 8.573758740247107e-05,-2.9504327301344e-05 +/- 4.506860439572035e-05,-0.0018981117230527534 +/- 0.0004032258064516207,-8.851298190403201e-05 +/- 2.9504327301344e-05,-0.005792682926829306 +/- 0.0005605822187254248,0.0008064516129031918 +/- 0.0003726848017603652,-2.2204460492503132e-17 +/- 0.00018134430482480475,-0.00022619984264362624 +/- 0.00012478931491394473,0.004140440597954298 +/- 0.00048470580371170763,0.0 +/- 0.0,0.000796616837136066 +/- 0.0002261998426435939,0.0010424862313138882 +/- 0.000435848147249413,-0.00551730920535014 +/- 0.0005940888399110445,-0.011575531077891454 +/- 0.0005242036967441604,0.01867623918174661 +/- 0.0011277447789309458,-0.00011801730920538712 +/- 0.00030724821699081603,-0.0026750590086546456 +/- 0.0010690541496224234,-8.851298190405421e-05 +/- 0.0001783866753266859,0.004346970889063673 +/- 0.000889272585008452,-8.851298190403201e-05 +/- 6.884343036980267e-05,0.0020161290322580185 +/- 0.001130143691754194,0.0032159716758457637 +/- 0.0006434829977559095,-0.01942368214004726 +/- 0.0011386699815529083,0.0 +/- 0.0,0.0011309992132178758 +/- 0.000355279147682716,0.0005212431156569108 +/- 0.00019694123125984416,-0.0018194335169158583 +/- 0.0004201418049428355,-0.00023603461841074092 +/- 0.00013340538912520996,-9.834775767114668e-06 +/- 2.9504327301344e-05,-1.9669551534229336e-05 +/- 3.9339103068458665e-05,-0.004150275373721512 +/- 0.0007317496159613669,-0.010385523210070847 +/- 0.0007796192440049763,-0.00019669551534229335 +/- 0.00044853478564086736,-0.0034618410700236303 +/- 0.0023326462754325096,0.006431943351691549 +/- 0.0015859319233124409,0.007946498819826864 +/- 0.000695145438515821,-0.012116443745082662 +/- 0.0015960238218017816,8.851298190395429e-05 +/- 0.00014217970392210546,-0.007179386309992175 +/- 0.0005982260553007469,-0.00599921321793867 +/- 0.0007668602946348489,-0.00046223446105432276 +/- 0.0002852084972462572,-0.002852084972462687 +/- 0.0016759566014272905,0.001081825334382347 +/- 0.0004818036472822991,-0.0014162077104642235 +/- 0.00029240890533671176,-0.0011113296616837465 +/- 0.0008574322784766597,-0.00018686073957518978 +/- 0.00012004873736952891,0.00848741148701806 +/- 0.00090890569241242,0.030005900865460212 +/- 0.0014702578613251356,-0.017378048780487855 +/- 0.0017659106032662329,0.017555074744295785 +/- 0.0013500894182119738,-0.001711250983477619 +/- 0.0008886197480783902,-0.021833202202989822 +/- 0.0032499432812467103
