,accz_energy,bvp_std,hrv_rms,bvp_rms,hrv_mean,hrv_sum,hrv_pct_5,hrv_pct_95,hrv_std,accy_perm_entropy,hrv_min,scr_rms,accy_peaks,hrv_max,scl_rms,hrv_n_above_mean,scl_std,scr_iqr_5_95,hrv_n_below_mean,hrv_lineintegral,scr_pct_95,hrv_energy,scr_lineintegral,accz_perm_entropy,accx_energy,scl_ptp,scr_std,accz_mean,accz_sum,bvp_iqr,scr_mean,scr_sum,scl_svd_entropy,accz_min,accy_pct_95,accx_max,scl_iqr,bvp_n_sign_changes,accz_peaks,bvp_energy,hrv_entropy,bvp_max,accz_ptp,scl_max,accx_sum,accx_mean,accx_pct_5,accx_peaks,accx_perm_entropy,scl_min,hrv_perm_entropy,accy_n_below_mean,accx_pct_95,scl_n_sign_changes,accy_energy,accy_pct_5,bvp_svd_entropy,accz_kurtosis,accx_n_above_mean,accz_max,accx_ptp,accz_rms,bvp_pct_5,accy_rms,scl_kurtosis,accx_svd_entropy,scr_entropy,scr_kurtosis,accz_n_above_mean,scr_perm_entropy,accz_lineintegral,accz_n_sign_changes,accx_n_below_mean,scr_pct_5,accy_min,accy_iqr_5_95,accx_skewness,bvp_perm_entropy,accy_max,accy_iqr,accx_std,accz_skewness,accy_std,accz_iqr_5_95,scr_n_above_mean,scr_n_below_mean,scr_min,accy_svd_entropy,accx_iqr_5_95,accy_kurtosis,scl_n_above_mean,scl_n_below_mean,accx_n_sign_changes,accz_entropy,accz_n_below_mean,scl_mean,scl_sum,bvp_kurtosis,bvp_ptp,accy_lineintegral,accy_n_sign_changes,accy_ptp,accx_iqr,hrv_n_sign_changes,bvp_entropy,hrv_kurtosis,scr_n_sign_changes,accx_lineintegral,accx_min,accx_kurtosis,bvp_sum,bvp_mean,scr_skewness,accz_iqr,bvp_skewness,accy_entropy,bvp_peaks,scl_pct_95,hrv_svd_entropy,accy_mean,accy_sum,accz_svd_entropy,bvp_min,scl_perm_entropy,hrv_skewness,accx_entropy,bvp_iqr_5_95,accz_pct_5,scl_skewness,accy_n_above_mean,bvp_lineintegral,accz_std,bvp_pct_95,accy_skewness,scr_energy,bvp_n_above_mean,bvp_n_below_mean,accx_rms,scr_max,scr_ptp,scl_iqr_5_95,hrv_iqr_5_95,scr_svd_entropy,scr_iqr,hrv_peaks,hrv_iqr,scl_entropy,scl_peaks,hrv_ptp,accz_pct_95,scl_lineintegral,scl_pct_5,scr_peaks,scl_energy
0,0.25578687367678193 +/- 0.007794012759717692,0.19548341566690192 +/- 0.00814024711778028,0.1350741002117149 +/- 0.005795473582963406,0.3303458009880028 +/- 0.008141470663122785,0.37646436132674654 +/- 0.005234802598218309,0.37646436132674654 +/- 0.005234802598218309,-0.010162314749470758 +/- 0.002110079941810309,-0.026358503881439697 +/- 0.004879276784495699,0.13158080451658433 +/- 0.005918031883711008,0.18856739590684546 +/- 0.005563981184030223,0.078757939308398 +/- 0.0034565693426276477,0.10028228652081858 +/- 0.005371794561463652,-0.0011997177134792092 +/- 0.0029148731726271527,0.049999999999999954 +/- 0.002583586804232236,-0.009633027522935832 +/- 0.0028625039819840615,-0.0012350035285815576 +/- 0.0022772339873341476,-0.007833450952717059 +/- 0.0033874382498235707,-0.0028581510232886798 +/- 0.0016357553968241745,-0.0027522935779817014 +/- 0.001898888362325144,0.0803810868031051 +/- 0.0034312620412542626,-0.0019054340155257976 +/- 0.0017936859600760674,0.13980239943542688 +/- 0.004448812282985032,0.020712773465067003 +/- 0.0029650584556874726,0.026711362032462903 +/- 0.005176442304668763,0.10024700070571627 +/- 0.006718126376140765,0.004940014114325997 +/- 0.0037938405238434913,0.039237826393789664 +/- 0.004224877783230993,0.00021171489061392324 +/- 0.003355679161035648,0.00021171489061392324 +/- 0.003355679161035648,0.021065631616090284 +/- 0.004246190074833784,0.03976711362032459 +/- 0.0037907214661797198,0.03976711362032459 +/- 0.0037907214661797198,-0.008115737473535667 +/- 0.002175163727229715,0.005716302046577237 +/- 0.004126479578276279,0.027275935074100165 +/- 0.005674437425634001,-0.008080451658433352 +/- 0.002436765937984412,-0.0030698659139026473 +/- 0.0027380064551258076,0.0040931545518701155 +/- 0.0020707693367849203,-0.014114326040931591 +/- 0.002248346128733091,-0.0009880028228652638 +/- 0.0007196922390392129,0.0030698659139025697 +/- 0.001011047902744841,-0.001411432604093188 +/- 0.0015461469513201559,-0.0019760056457304386 +/- 0.003366791938426682,-0.016302046577275985 +/- 0.0028960175763843693,-0.0020112914608327757 +/- 0.001847373339831827,-0.0020112914608327757 +/- 0.001847373339831827,0.0013055751587861542 +/- 0.0031245385049065467,-0.012032462949894185 +/- 0.0032280253603851495,0.046541990119971746 +/- 0.006207596285551167,-0.04936485532815812 +/- 0.0027488986172988553,0.0010585744530698272 +/- 0.0004175073947141719,0.0005645730416372286 +/- 0.002346970945422139,-0.009209597741707876 +/- 0.0017101793671210387,-0.004410726887791172 +/- 0.0005744114536379563,0.03211009174311922 +/- 0.0062006725861648015,0.028793225123500334 +/- 0.0024860853851529337,-0.016690190543401606 +/- 0.001971274202323699,-0.0008468595624559261 +/- 0.001744418785364599,-0.0039167254763585405 +/- 0.0033824725424143596,-0.0057868736767819565 +/- 0.0011829960913366572,-0.0036697247706422354 +/- 0.0020647478953179704,-0.0039872971065632035 +/- 0.001893964276685917,-0.0021877205363444174 +/- 0.0013738830158032498,-0.012914608327452415 +/- 0.0024456913833681457,-0.00021171489061402315 +/- 0.0008229995617283264,-0.02004234297812283 +/- 0.003478114758038574,-0.0004587155963303169 +/- 0.0008357600058099508,0.00218772053634434 +/- 0.0007858524153606162,-0.0010232886379675566 +/- 0.0011856243907135634,0.0006351446718418808 +/- 0.0007534988180685409,0.04082568807339445 +/- 0.0043590479894831165,0.005928016937191194 +/- 0.00106794255119418,0.002258292166549003 +/- 0.0021183247734373463,-0.0004940014114326652 +/- 0.0005511820519341416,-0.011573747353563913 +/- 0.0017199799021812238,0.0012702893436838058 +/- 0.0008077292266944027,-0.001658433309809504 +/- 0.001320745749626886,-0.0025052928722653855 +/- 0.0010870093013937454,-0.005363443895554032 +/- 0.0011787786230409486,-0.0031051517290049736 +/- 0.0016685378147546777,-0.008927311220889234 +/- 0.002129170760980342,-0.0014820042342978622 +/- 0.0006657714278092176,0.0010232886379675122 +/- 0.0018365580352396541,-0.0007057163020466106 +/- 0.0009727627912554849,-0.0027875793930840164 +/- 0.001286360348169238,-0.0027875793930840164 +/- 0.001286360348169238,3.528581510230389e-05 +/- 0.000400769819745971,0.017184191954834126 +/- 0.0031837505387316977,0.00017642907551160825 +/- 0.0007929500724856841,-3.528581510234829e-05 +/- 0.00019001992968013877,-0.0014114326040931767 +/- 0.0008786097105143711,-0.0014114326040931767 +/- 0.0008786097105143711,-0.006422018348623893 +/- 0.001453158806067336,-0.001693719124911819 +/- 0.0021509880951486354,-0.004269583627381823 +/- 0.0016050198187077271,-0.02995765702187725 +/- 0.0024621813725362674,-0.02995765702187725 +/- 0.0024621813725362674,-0.001764290755116482 +/- 0.0007890148121029679,0.00017642907551160825 +/- 0.00039450740605147895,0.01093860268172191 +/- 0.001699589919377887,-0.0010232886379675677 +/- 0.0009527170077628703,-0.002081863091037439 +/- 0.001324511247644562,-2.2204460492503132e-17 +/- 0.00022316708963787075,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012350035285815576 +/- 0.0005956931198353569,-0.0018701482004234605 +/- 0.0007410021171488912,0.006104446012702847 +/- 0.0009734025563961666,-0.002223006351446766 +/- 0.0010353846683924656,0.00014114326040930435 +/- 0.0006732104456012256,0.0008821453775581745 +/- 0.0004532545017171877,0.0008821453775581745 +/- 0.0004532545017171877,-3.52858151023594e-05 +/- 0.0003683947250850686,-0.008715596330275266 +/- 0.0016019138267912678,0.014184897671136166 +/- 0.0018857288942678019,0.0015878616796047406 +/- 0.001013507876947419,-0.013690896259703633 +/- 0.0023127691754656313,0.11467889908256879 +/- 0.004794198397820389,-0.009880028228652115 +/- 0.0009727627912555051,-0.0033874382498236266 +/- 0.000551182051934143,-0.0033874382498236266 +/- 0.000551182051934143,-0.010232886379675421 +/- 0.0030024061236672652,-0.0039872971065632035 +/- 0.0014974661378915023,-0.0011997177134792203 +/- 0.0008671987104759624,-0.0003528581510233275 +/- 0.001159610213490112,-0.002611150317572397 +/- 0.0018684830338565543,-0.0029992942836979952 +/- 0.0012940805095901342,-0.0035991531404375833 +/- 0.0011136015411474607,-0.002328863796753755 +/- 0.0018817631088176832,-0.00896259703599157 +/- 0.0016108274115050596,-0.005504587155963347 +/- 0.0014131957935427377,-0.0012350035285815352 +/- 0.0006741345509718724,-0.008115737473535677 +/- 0.002960646007537478,0.002505292872265319 +/- 0.0013707074523327384,0.007727593507409991 +/- 0.0018297660074049471,0.005716302046577237 +/- 0.0011787786230409518,0.005716302046577237 +/- 0.0011787786230409518,0.05494001411432601 +/- 0.006105669675553491,7.057163020462998e-05 +/- 0.0019184583230865424,-3.3306690738754695e-17 +/- 0.0020514385114676903,0.011644318983768488 +/- 0.0038942497279665323,0.026040931545518654 +/- 0.003517271925018263,-0.013796753705010623 +/- 0.0025999205391374056,0.0008468595624558595 +/- 0.002702073354844971,-0.0006704304869442956 +/- 0.0007802873813513184,-0.016019760056457343 +/- 0.0021417065498226637,0.0076570218772053274 +/- 0.0014638298174094438,-0.0010585744530699048 +/- 0.0010467464343113183,-0.006139731827805273 +/- 0.0015069976361370922,-0.0006351446718419584 +/- 0.0013556367475157636,-0.001658433309809504 +/- 0.0014467184191954666,0.14728299223712066 +/- 0.005179207658972126,0.00021171489061392324 +/- 0.0010128934435008551,-0.005751587861679652 +/- 0.0006121860117465585
