,accz_min,accy_iqr_5_95,scl_std,accy_min,accz_max,accy_energy,accz_sum,accx_rms,scr_lineintegral,bvp_n_above_mean,accz_n_below_mean,bvp_pct_5,bvp_kurtosis,accx_mean,bvp_iqr_5_95,bvp_n_sign_changes,hrv_max,accx_lineintegral,accy_n_sign_changes,accz_pct_5,accy_pct_95,scl_iqr_5_95,accz_perm_entropy,bvp_perm_entropy,bvp_skewness,accy_sum,scl_sum,accy_svd_entropy,accx_pct_5,accx_perm_entropy,accx_sum,accz_svd_entropy,accy_n_below_mean,hrv_lineintegral,accx_kurtosis,accy_skewness,accz_peaks,scr_pct_5,accx_ptp,accy_kurtosis,accx_max,accy_mean,accz_skewness,hrv_peaks,accx_std,bvp_max,hrv_entropy,bvp_iqr,hrv_iqr,hrv_ptp,bvp_svd_entropy,bvp_energy,scl_skewness,bvp_lineintegral,accx_n_sign_changes,hrv_kurtosis,accy_pct_5,hrv_n_below_mean,bvp_mean,bvp_entropy,scl_mean,bvp_pct_95,scl_energy,scl_n_below_mean,hrv_std,accz_entropy,hrv_rms,hrv_svd_entropy,hrv_n_sign_changes,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_sum,accx_n_above_mean,accx_energy,accx_peaks,accx_iqr,accx_entropy,accz_mean,accy_iqr,accy_rms,accz_std,accz_kurtosis,accz_rms,accz_n_sign_changes,accz_energy,accz_ptp,accz_iqr_5_95,accz_iqr,bvp_std,bvp_rms,bvp_n_below_mean,bvp_sum,scl_max,scl_ptp,scl_rms,scl_lineintegral,scr_mean,accx_iqr_5_95,accy_ptp,accy_std,accx_skewness,scr_perm_entropy,accx_min,scr_svd_entropy,accy_peaks,accy_entropy,scr_ptp,scr_pct_95,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_entropy,scr_n_above_mean,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_iqr_5_95,scr_min,scl_n_sign_changes,scl_n_above_mean,scl_svd_entropy,scr_max,scr_std,scl_peaks,scl_kurtosis,hrv_pct_5,accx_n_below_mean,scl_iqr,hrv_mean,hrv_pct_95,accy_n_above_mean,scl_perm_entropy,accz_pct_95,hrv_perm_entropy,bvp_min,accy_lineintegral,accz_lineintegral,accz_n_above_mean,bvp_ptp,scl_min,accx_pct_95,scl_pct_5,scl_pct_95,bvp_peaks,accy_perm_entropy,scl_entropy,accx_svd_entropy,accy_max,hrv_min
0,0.02730179028132993 +/- 0.002422927790472693,0.02710997442455244 +/- 0.0027456407357524105,0.0004475703324808289 +/- 0.0003559951638637949,-3.1969309462909215e-05 +/- 9.590792838872764e-05,0.00012787723785168126 +/- 0.000156616991226569,-0.0037084398976982014 +/- 0.0013728203678762137,0.019053708439897697 +/- 0.0017925633975544879,0.0003516624040920902 +/- 0.001336990004240812,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010230179028133056 +/- 0.00046985097367965867,0.0003516624040920902 +/- 0.0004621749454859348,0.010869565217391297 +/- 0.0013335456275328963,-0.0013107416879795108 +/- 0.0006923404036991159,-0.0008631713554987264 +/- 0.0015533926615417316,0.00015984654731459046 +/- 0.00021445664745842652,0.0 +/- 0.0,0.0013746803069053736 +/- 0.0010607838889409923,0.0 +/- 0.0,0.026918158567774953 +/- 0.005411791296547014,0.0 +/- 0.0,0.0014066496163683052 +/- 0.00047847281160792325,-0.0027493606138107364 +/- 0.0005194397956928323,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002589514066496168 +/- 0.0004395053415878155,-0.0053069053708439725 +/- 0.0010028380525165075,0.0032289002557544743 +/- 0.002054261358876896,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004795396419437159 +/- 0.0006433699423752603,0.0014705882352941345 +/- 0.0009397019473592886,-0.001278772378516624 +/- 0.0004289132949168199,0.002685421994884929 +/- 0.0007456460223587326,0.0019820971867007707 +/- 0.000867305624440561,0.0011508951406649648 +/- 0.00047847281160792466,0.0 +/- 0.0,-0.0011189258312020445 +/- 0.00038496146351636533,0.0006074168797954194 +/- 0.0013597295599831576,-6.393861892581843e-05 +/- 0.00012787723785163686,0.0 +/- 0.0,-3.1969309462909215e-05 +/- 9.590792838872764e-05,-0.00019181585677748857 +/- 0.0003260242655749886,0.0 +/- 0.0,-0.0024296675191815774 +/- 0.0006736351504381581,-0.004827365728900257 +/- 0.0010154974535977299,0.0001918158567774997 +/- 0.00025575447570332365,0.0 +/- 0.0,0.0 +/- 0.0,3.1969309462920315e-05 +/- 9.590792838876093e-05,0.0 +/- 0.0,0.032576726342711006 +/- 0.0018222506393861886,0.0 +/- 0.0,0.03427109974424554 +/- 0.0032970263642848607,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04789002557544758 +/- 0.0037358979943712366,-0.012691815856777488 +/- 0.003516769352961471,0.0 +/- 0.0,0.0 +/- 0.0,-0.00022378516624037558 +/- 0.00020470346027596782,0.0 +/- 0.0,0.0002557544757033625 +/- 0.00012787723785168126,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.3306690738754695e-17 +/- 0.00037826597078641054,9.590792838876094e-05 +/- 0.00032128758379540597,0.0 +/- 0.0,0.025095907928388762 +/- 0.001619112181854305,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015984654731455717 +/- 0.00038496146351636994,0.06972506393861892 +/- 0.003227000530003209,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006713554987212156 +/- 0.0003631015566368606,0.015505115089514054 +/- 0.003983355432985005,0.0 +/- 0.0,-0.008887468030690526 +/- 0.001202997936203762,0.0 +/- 0.0,0.00674552429667521 +/- 0.0008749317252815886,0.0 +/- 0.0,-0.005338874680306893 +/- 0.001263091193423157,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,2.2204460492503132e-17 +/- 0.0002859421966112064,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0031649616368286558 +/- 0.0011207511600356845,0.0 +/- 0.0,0.0 +/- 0.0,0.0002237851662404311 +/- 0.00020470346027599384,0.00012787723785168126 +/- 0.000156616991226569,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015984654731454606 +/- 0.00015984654731454606,0.0 +/- 0.0,0.0 +/- 0.0,0.0008631713554987375 +/- 0.0003796145168490288,0.0 +/- 0.0,0.007672634271099765 +/- 0.0010408453066559744,-0.04082480818414321 +/- 0.0021063384156047543,0.00441176470588237 +/- 0.0009019652160911549,0.0 +/- 0.0,0.0 +/- 0.0,0.009526854219948866 +/- 0.0027678850155899585,0.0004156010230179197 +/- 0.000287723785166236,0.013778772378516624 +/- 0.0017003946479504039,0.0 +/- 0.0,0.0003836317135550105 +/- 0.0004911218508867296,0.0 +/- 0.0,0.000927109974424567 +/- 0.0012743690171352292,0.002237851662404111 +/- 0.0006856653001766988,0.0 +/- 0.0,-0.0002237851662403978 +/- 0.000535903280506412,-3.196930946288701e-05 +/- 0.00022378516624039938,0.0032608695652173946 +/- 0.0011148079139490221,0.010038363171355513 +/- 0.004158960196406496,0.005179028132992358 +/- 0.0008673056244405773,0.021291560102301786 +/- 0.002087573876894433,0.009271099744245536 +/- 0.0007830849561327408,0.0 +/- 0.0
