,accy_max,accx_pct_5,accy_iqr,accx_perm_entropy,bvp_lineintegral,accz_max,accz_sum,accx_lineintegral,accy_iqr_5_95,accy_mean,accz_pct_5,accz_svd_entropy,accy_n_sign_changes,accy_pct_95,accz_rms,accz_n_sign_changes,accz_iqr_5_95,bvp_iqr_5_95,accy_energy,accz_iqr,hrv_entropy,hrv_iqr,accz_min,hrv_std,accy_entropy,bvp_iqr,accy_lineintegral,hrv_iqr_5_95,bvp_peaks,bvp_skewness,scl_perm_entropy,accy_min,accz_std,accx_min,accx_kurtosis,accx_rms,accz_perm_entropy,scr_svd_entropy,scl_n_above_mean,accz_n_below_mean,accx_n_below_mean,accx_peaks,accx_skewness,accz_mean,hrv_skewness,scl_n_sign_changes,accx_svd_entropy,scr_pct_5,hrv_kurtosis,hrv_perm_entropy,accz_skewness,bvp_mean,hrv_n_below_mean,bvp_min,bvp_sum,scr_min,scr_n_sign_changes,hrv_n_sign_changes,bvp_entropy,accx_ptp,scl_peaks,scr_kurtosis,scr_perm_entropy,scr_n_below_mean,hrv_peaks,scr_n_above_mean,accz_peaks,accz_kurtosis,scl_pct_5,scl_kurtosis,accx_n_above_mean,scl_n_below_mean,accz_ptp,bvp_kurtosis,accz_n_above_mean,hrv_n_above_mean,hrv_ptp,scr_entropy,scl_skewness,scl_max,accx_energy,bvp_rms,accy_n_above_mean,accy_kurtosis,accy_std,accy_svd_entropy,scr_peaks,accx_iqr_5_95,hrv_energy,accx_iqr,bvp_n_above_mean,bvp_pct_5,bvp_n_sign_changes,bvp_max,hrv_lineintegral,scr_skewness,scl_svd_entropy,accy_skewness,accx_mean,accx_entropy,accy_ptp,scl_iqr,scr_pct_95,scr_ptp,bvp_perm_entropy,scl_pct_95,hrv_sum,accz_energy,scl_entropy,bvp_svd_entropy,accy_n_below_mean,scr_std,hrv_svd_entropy,accx_n_sign_changes,accz_pct_95,accx_pct_95,bvp_energy,accy_peaks,bvp_std,accx_std,accz_entropy,scl_min,scr_iqr,scl_sum,accy_perm_entropy,scl_ptp,hrv_pct_95,accz_lineintegral,accx_sum,scr_mean,bvp_pct_95,scr_rms,accx_max,hrv_mean,hrv_pct_5,scl_mean,bvp_n_below_mean,bvp_ptp,hrv_min,scr_iqr_5_95,scl_iqr_5_95,scl_lineintegral,scr_max,scl_rms,hrv_rms,scr_energy,hrv_max,scl_energy,accy_sum,scr_sum,accy_rms,scr_lineintegral,scl_std,accy_pct_5
0,0.012103034580098804 +/- 0.0020818630910374035,0.002011291460832765 +/- 0.0011163932265036073,0.0013408609738885247 +/- 0.000646799674658564,-0.004340155257586431 +/- 0.0017716852802587525,0.003881439661256181 +/- 0.0004990167827710287,0.0008468595624559038 +/- 0.0010609242327715518,0.004057868736767822 +/- 0.0011835222181544353,0.0009880028228652304 +/- 0.0007367894501701159,-0.0031757233592095814 +/- 0.0010702717634511608,0.0021171489061397432 +/- 0.0011808892399916414,-0.0020818630910373836 +/- 0.0007641640023891249,0.0023288637967537108 +/- 0.0012545087392118082,0.008997882851093875 +/- 0.0005956931198353635,0.02681721947776995 +/- 0.0024800682273543426,-3.528581510230389e-05 +/- 0.0007960842747126635,0.0017290049400141227 +/- 0.0008267730779012154,-0.0015878616796047961 +/- 0.00045325450171718336,0.0012350035285815242 +/- 0.0004799389734910208,0.0028934368383909726 +/- 0.0005185934529534004,0.0006351446718419584 +/- 0.0005420709772666605,-0.0004940014114325764 +/- 0.00032339983732926987,0.0003175723359209459 +/- 0.00019001992968012432,0.007127734650670447 +/- 0.00235544379227645,0.0009174311926605672 +/- 0.0005511820519341188,-0.000352858151023272 +/- 0.00027332274849735486,0.025829216654904764 +/- 0.001690776083374876,3.52858151023594e-05 +/- 0.0005339712755970908,0.0023994354269583963 +/- 0.0003457289686355661,-0.0028228652081863093 +/- 0.0009065090034343883,0.00028228652081864204 +/- 0.00044071968937179674,0.0002470007057162937 +/- 0.0002259394579193008,0.0005292872265349579 +/- 0.0005052159867070059,0.000882145377558241 +/- 0.0008084995933232038,-0.0014820042342977957 +/- 0.0009955353549517456,0.0002822865208186198 +/- 0.00021171489061397875,0.0015525758645024922 +/- 0.00047864008349508873,-0.0023641496118560145 +/- 0.001023288637967539,0.0 +/- 0.0,3.528581510232609e-05 +/- 0.00010585744530697826,-0.0003528581510232609 +/- 0.00031560592484115933,-0.0008821453775582188 +/- 0.00036157201009033243,-0.0004587155963302614 +/- 0.00047472209058127904,-7.057163020465217e-05 +/- 0.0003076146043430015,0.006704304869442512 +/- 0.0012525221841424938,-0.00017642907551163045 +/- 0.00017642907551163045,0.0 +/- 0.0,-0.008574453069865895 +/- 0.0011919086629537355,0.0009174311926605783 +/- 0.0002822865208186309,3.528581510232609e-05 +/- 0.00010585744530697826,0.00045871559633029466 +/- 0.000354618052968296,-0.0010232886379675232 +/- 0.0005787303975602224,0.0 +/- 0.0,0.0 +/- 0.0,-0.003140437544107255 +/- 0.0007136114472885148,0.0 +/- 0.0,-3.528581510232609e-05 +/- 0.00010585744530697826,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007410021171488701 +/- 0.00040076981974596705,0.0 +/- 0.0,0.0009174311926605672 +/- 0.0003929262076803131,0.0003881439661256092 +/- 0.0002931059937515343,3.528581510232609e-05 +/- 0.00010585744530697826,0.0013761467889908396 +/- 0.00040076981974595047,-7.057163020465217e-05 +/- 0.00014114326040930432,0.0007410021171489256 +/- 0.0005339712755970877,0.00028228652081864204 +/- 0.0004114997808641823,0.0005998588567395991 +/- 0.000354618052968296,0.0003528581510232609 +/- 0.0,-0.00010585744530697828 +/- 0.00022593945791927827,0.0 +/- 0.0,0.006916019760056458 +/- 0.002460916834744199,0.000882145377558241 +/- 0.0004248974798444648,-0.0003528581510232609 +/- 0.00015780296242057966,0.0 +/- 0.0,0.0019760056457304278 +/- 0.0006152292086860539,0.00021171489061395655 +/- 0.00023405961823254331,0.0010585744530698827 +/- 0.0003156059248411842,-0.00765702187720535 +/- 0.0013394673885746067,0.003987297106563192 +/- 0.0009986571417138202,0.004587155963302758 +/- 0.0007567964216488157,0.00045871559633029466 +/- 0.0007410021171489193,0.00010585744530698938 +/- 0.0006704304869442524,-0.007163020465772741 +/- 0.0008933654834983721,0.0014820042342978401 +/- 0.0006657714278092316,-0.00024700070571628265 +/- 0.0002755910259670445,-0.0008115737473535667 +/- 0.0008207271241787809,0.0014467184191954917 +/- 0.0005339712755970996,-0.0005998588567395546 +/- 0.0002259394579193008,0.001834862385321112 +/- 0.0009701995119878169,0.002717007762879331 +/- 0.0005245613531163866,-0.0014114326040931436 +/- 0.000499016782771013,0.0016231474947071335 +/- 0.00042342978122794823,0.0003528581510232942 +/- 0.000523373217155661,0.0 +/- 0.0,0.00010585744530697828 +/- 0.00022593945791927824,0.002223006351446721 +/- 0.0008054137057525342,-0.0020112914608327427 +/- 0.0010232886379675417,0.0004234297812279575 +/- 0.00044071968937181105,0.0021171489061397653 +/- 0.0011269385619387005,0.0004234297812279575 +/- 0.0006657714278092069,0.001764290755116449 +/- 0.00044633417927571515,-0.00021171489061395655 +/- 0.0003598461195195754,-0.001799576570218775 +/- 0.0006778183737579023,-0.006916019760056435 +/- 0.00096246871538361,-0.000388143966125587 +/- 0.00036839472508502926,-0.0011997177134791647 +/- 0.0006544543751232127,0.001482004234297829 +/- 0.0003800398593602404,0.001164431898376872 +/- 0.00044772680100387305,0.0004587155963302725 +/- 0.000612186011746556,0.0006704304869442623 +/- 0.00048509975599392096,-0.00021171489061395655 +/- 0.0002822865208186087,0.001517290049400155 +/- 0.0007240043940960947,0.0003881439661256314 +/- 0.000764164002389106,0.0004234297812279575 +/- 0.0004940014114326144,0.0031757233592096036 +/- 0.0006878471661826933,0.00024700070571631594 +/- 0.0005477831579484827,0.0032110091743119294 +/- 0.0005787303975602434,-0.0012702893436838392 +/- 0.00028228652081863087,-7.057163020465217e-05 +/- 0.0006070801176459068,-0.0023641496118560145 +/- 0.000547783157948487,-0.002434721242060678 +/- 0.0012269116902409124,-0.001940719830628057 +/- 0.0010011475623931715,-0.0017995765702187526 +/- 0.0009126688183752698,-0.0004940014114325874 +/- 0.00045187891583858424,0.0034580098800282453 +/- 0.0007534988180685357,-0.0014467184191954807 +/- 0.0005787303975602183,0.0061044460127029024 +/- 0.0015705160962786171,0.0014114326040931546 +/- 0.0008497949596889387,0.001482004234297818 +/- 0.0004940014114326192,-0.0008115737473535556 +/- 0.00038814396612563243,0.0011291460832745458 +/- 0.0006272543696058934,-0.0016231474947071 +/- 0.0005511820519341146,0.0004234297812279575 +/- 0.0005645730416372604,0.0006704304869442623 +/- 0.0006400267165566964,0.0025405786873677117 +/- 0.0007698455973631359,-0.002717007762879309 +/- 0.0007065978967713777,3.52858151023594e-05 +/- 0.000578730397560223,-0.0009174311926605338 +/- 0.0006152292086860475,0.0034580098800282453 +/- 0.0005185934529533884,0.0021524347212420803 +/- 0.0007136114472885269,-0.0020818630910373727 +/- 0.0006202680250969439,-0.0006704304869442179 +/- 0.00043071826449307785,0.0008115737473535888 +/- 0.000354618052968275,-0.0023994354269583408 +/- 0.0004940014114326128,-0.00010585744530697828 +/- 0.0002755910259670445,-0.008821453775582199 +/- 0.0008497949596889481,0.003069865913902625 +/- 0.0015465495413416635,-0.003916725476358495 +/- 0.0006591934259798813,0.0038814396612561917 +/- 0.001366613742486743,0.0007057163020465995 +/- 0.0006312118496823558,0.0025405786873677005 +/- 0.0007196922390392107,3.5285815102337194e-05 +/- 0.0010159618947697823
