,accy_pct_95,accy_iqr_5_95,accy_max,accy_sum,accz_min,accz_ptp,accy_iqr,accy_min,accy_pct_5,accy_mean,accx_entropy,accx_max,accz_svd_entropy,accz_peaks,accz_mean,accx_ptp,accz_lineintegral,accz_sum,accz_max,accz_rms,accy_ptp,accx_kurtosis,accz_entropy,accx_iqr,accx_iqr_5_95,accx_n_sign_changes,accz_std,accz_n_above_mean,accy_std,accz_pct_5,accy_n_sign_changes,accy_skewness,accz_iqr_5_95,accy_energy,accz_pct_95,accz_kurtosis,accx_std,accx_lineintegral,accy_n_below_mean,accy_kurtosis,accy_peaks,accy_lineintegral,accy_n_above_mean,accx_mean,accx_min,accy_entropy,accx_n_above_mean,accx_peaks,accz_iqr,accx_skewness,accz_skewness,accx_svd_entropy,accx_perm_entropy,accy_rms,accx_n_below_mean,accz_energy,accz_n_sign_changes,accy_perm_entropy,accy_svd_entropy,accx_pct_95,accz_n_below_mean,accx_rms,accx_energy,accx_sum,accx_pct_5,accz_perm_entropy
0,-0.007717917675544783 +/- 0.0031750822843117843,0.005508474576271183 +/- 0.0013109205706844798,0.0018159806295399484 +/- 0.0016797139135001902,-0.005266343825665853 +/- 0.001781348543530545,-0.0013317191283292896 +/- 0.0010929461310694804,-0.0006355932203389924 +/- 0.00045801289196191063,0.0017857142857142794 +/- 0.0015868918558012439,-0.0006658595641646392 +/- 0.0011548900743546557,-0.0021489104116222736 +/- 0.0010610501297190142,-0.010108958837772419 +/- 0.0017813485435305165,-0.0005750605326876324 +/- 0.00043755545686443675,-0.004267554479418889 +/- 0.0006554602853422379,-6.05326876513268e-05 +/- 0.0011308439281034692,-0.0013922518159806274 +/- 0.0009964938034597117,-0.003631961259079919 +/- 0.001635503158124233,0.0013317191283292896 +/- 0.0006794777336756613,0.0022397094430992694 +/- 0.0006232221634979927,-0.0026937046004842703 +/- 0.001095039498494264,-0.002996368038740915 +/- 0.0008393114179093193,-0.0018765133171912863 +/- 0.0009928098950881977,1.1102230246251566e-17 +/- 0.0009180236615074319,0.0003631961259079719 +/- 0.0006463122428590366,0.0008474576271186418 +/- 0.0005028222677311323,0.0001815980629540137 +/- 0.0005277117365061441,-0.00045399515738497875 +/- 0.0009105090167367581,0.002784503631961255 +/- 0.0006603336631135393,-6.05326876513379e-05 +/- 0.000660333663113528,0.0007869249394672928 +/- 0.0003086573555443715,0.0009987893462469644 +/- 0.0007039772003397803,-0.0032990314769975717 +/- 0.0009802745000424833,-0.0022397094430992694 +/- 0.0008688075117679992,-0.0024818401937046096 +/- 0.0014502601150981637,0.0008474576271186307 +/- 0.000484261501210656,0.0001815980629539804 +/- 0.0006658595641646351,-0.00045399515738498987 +/- 0.0005938685493446836,0.0005145278450363166 +/- 0.0004889677488318307,-0.0009382566585956487 +/- 0.0005813974791857918,-0.0013619854721549473 +/- 0.0006239566624724216,9.079903147697354e-05 +/- 0.0006774524602179034,0.00033292978208233627 +/- 0.00047759484982018966,-0.0005145278450363056 +/- 0.00040719201110998106,-9.079903147700686e-05 +/- 0.0004290994818025788,-0.00039346246973365195 +/- 0.0004499415480423303,0.0004842615012106588 +/- 0.0010056445354622071,-0.003510895883777232 +/- 0.0012926244857180702,0.0 +/- 0.00027071040889830726,-0.0004237288135593098 +/- 0.0003086573555443454,-0.00251210653753029 +/- 0.0005750605326876592,0.0006053268765133013 +/- 0.000620275470094405,-0.0002421307506053183 +/- 0.00035296318976060364,-0.0006961259079903192 +/- 0.0005251014398576793,0.0038438256658595684 +/- 0.0005073563745230176,0.018916464891041162 +/- 0.001962650464512524,-0.00021186440677966044 +/- 0.0014134739017960894,0.0005145278450363056 +/- 0.0005251014398576563,-0.004600484261501214 +/- 0.0014311852805734679,-0.0017251815980629636 +/- 0.0007168716272595283,0.005659806295399505 +/- 0.00166904548171455,-0.0017251815980629636 +/- 0.0006060830627875689,0.0019975786924939396 +/- 0.000731419247796271,-0.00027239709443099835 +/- 0.00021186440677964778,-0.00556900726392251 +/- 0.0009494181078303885,-0.003964891041162233 +/- 0.0010169671680636402,0.0036924939467312345 +/- 0.0012390732137081534,-0.004993946731234855 +/- 0.0014212296467159512,0.007566585956416449 +/- 0.0009666295050043146
