,accz_energy,accx_mean,accx_energy,accx_sum,accy_energy,accy_perm_entropy,accx_n_below_mean,accz_rms,accx_n_above_mean,accz_svd_entropy,accz_perm_entropy,accz_lineintegral,accy_pct_95,accy_peaks,accy_pct_5,accx_lineintegral,accx_rms,accz_peaks,accx_svd_entropy,accx_perm_entropy,accz_std,accy_svd_entropy,accx_max,accz_entropy,accx_peaks,accy_rms,accz_iqr_5_95,accy_skewness,accy_std,accz_ptp,accx_min,accz_iqr,accz_min,accz_max,accy_sum,accy_mean,accz_n_sign_changes,accy_iqr,accx_entropy,accx_iqr_5_95,accx_iqr,accx_pct_95,accz_n_below_mean,accx_std,accy_iqr_5_95,accz_pct_5,accy_entropy,accy_min,accz_kurtosis,accx_kurtosis,accy_ptp,accy_n_sign_changes,accy_kurtosis,accx_ptp,accz_skewness,accy_n_above_mean,accy_lineintegral,accy_n_below_mean,accy_max,accx_n_sign_changes,accz_pct_95,accz_sum,accz_mean,accx_skewness,accz_n_above_mean,accx_pct_5
0,0.4326280282122049 +/- 0.007400225774375011,0.3972094449555351 +/- 0.007619667683350838,0.14290095062864153 +/- 0.007743251322704252,0.13716651333946644 +/- 0.0083012767889867,0.12149647347439438 +/- 0.003549251467949767,0.15820300521312483 +/- 0.005111938973740775,0.04492486967187981 +/- 0.0038478712640922326,0.20128794848206072 +/- 0.006339963853026972,0.0022999080036798627 +/- 0.0024155725965419104,0.04139834406623738 +/- 0.003482924468445425,0.10095062864152102 +/- 0.007682044672891793,0.004661146887457846 +/- 0.004625909837015167,0.026372278442195675 +/- 0.002410701503469318,0.027077583563324147 +/- 0.002236896194398886,0.033670653173873064 +/- 0.003358670731700246,0.0023305734437289337 +/- 0.0033932109643969553,0.0027292241643667946 +/- 0.0015360294126179983,0.030849432689359114 +/- 0.0029863793496325863,0.0009506286415210341 +/- 0.0009643781167443345,0.005550444648880726 +/- 0.003566827033670975,-0.002391904323827021 +/- 0.002256776386749362,0.020729837473167766 +/- 0.0031696852645010797,-0.0007666360012265949 +/- 0.002121241779272765,0.004354492486967209 +/- 0.001938482751214846,0.00444648880711439 +/- 0.003246049450667395,-0.0007359705611775236 +/- 0.0012806263733714236,-0.0014106102422569377 +/- 0.0013999033683549014,-9.199632014716963e-05 +/- 0.0009406845538287387,-0.0014412756823060312 +/- 0.0005662736986390472,-0.008770315854032474 +/- 0.002573705643466091,-0.0016865992026985465 +/- 0.0008914101106254742,-0.002391904323827021 +/- 0.00133526777412311,-0.008524992333639958 +/- 0.0033333770602149496,0.001165286721864478 +/- 0.00047109142887878555,0.004538485127261604 +/- 0.0007854184897188409,0.004538485127261604 +/- 0.0007854184897188409,-0.00772769089236428 +/- 0.0012478988009429943,-0.002667893284268619 +/- 0.00091020067952505,0.001379944802207911 +/- 0.0017306287714838843,0.0031585403250536936 +/- 0.0010889470042664774,0.000735970561177568 +/- 0.0007282638507842893,-0.00012266176019624098 +/- 0.0001502293617162111,-0.0018705918429929192 +/- 0.0008829303924494287,-0.00637841153020543 +/- 0.0012703045186879904,-0.003863845446182135 +/- 0.0007019640074982963,-0.0006439742410303317 +/- 0.0014671418232328312,-0.001103955841766291 +/- 0.0004589582811130138,-0.010211591536338539 +/- 0.0015457937026836582,-0.00849432689359091 +/- 0.001257283042011646,-0.0002759889604415644 +/- 0.0003482924468445529,-0.0012879484820606968 +/- 0.000723080412300009,-0.0027598896044157993 +/- 0.0007635632994779835,-0.0011039558417662797 +/- 0.0001502293617162111,-0.003710518245936789 +/- 0.0012376839049745797,-0.008432996013492755 +/- 0.0013593474553389565,-0.0011346212818153846 +/- 0.0008234113205824818,-0.0010426249616681815 +/- 0.0014066047152627766,-0.0008279668813247265 +/- 0.0012270008600884605,-0.0012879484820607079 +/- 0.0010059012245848976,0.000398650720637872 +/- 0.0004558745399361605,-0.0019012572830419904 +/- 0.00090761414210051,-0.006194418889911046 +/- 0.000709956265120513,-0.006194418889911046 +/- 0.000709956265120513,-0.010088929776142275 +/- 0.0023810682450541836,0.000398650720637872 +/- 0.000532025500548818,-0.0006439742410303429 +/- 0.00123006262619636
