,accy_pct_95,accy_perm_entropy,accx_ptp,accx_iqr_5_95,accx_mean,accx_perm_entropy,accx_lineintegral,accy_iqr_5_95,accz_sum,accz_perm_entropy,accx_energy,accz_pct_5,accz_min,accx_max,accy_pct_5,accy_max,accx_svd_entropy,accz_lineintegral,accy_mean,accx_peaks,accy_n_sign_changes,accx_rms,accy_svd_entropy,accz_ptp,accy_peaks,accx_iqr,accy_sum,accz_entropy,accz_std,accz_rms,accz_iqr,accy_min,accy_rms,accz_skewness,accy_skewness,accx_pct_95,accz_iqr_5_95,accy_lineintegral,accy_energy,accy_n_below_mean,accz_pct_95,accy_ptp,accz_n_sign_changes,accy_std,accx_n_sign_changes,accx_min,accz_mean,accz_kurtosis,accz_peaks,accz_svd_entropy,accx_std,accx_entropy,accx_n_above_mean,accy_n_above_mean,accy_entropy,accz_n_above_mean,accy_iqr,accy_kurtosis,accx_skewness,accx_pct_5,accx_kurtosis,accz_max,accx_n_below_mean,accz_energy,accz_n_below_mean,accx_sum
0,0.13008298755186726 +/- 0.006667588667299149,0.0854475400118554 +/- 0.00213746173468912,0.018197984588026128 +/- 0.0016135930751412153,-0.006164789567279172 +/- 0.001146359194179825,-5.927682276229973e-05 +/- 0.0014386083105526442,0.1206876111440427 +/- 0.004255563982406072,0.10385299347954957 +/- 0.003459451443133348,0.11965026674570245 +/- 0.0027423139334085043,-0.0001778304682868992 +/- 0.0002371072910491989,0.01111440426793131 +/- 0.002648453681329582,0.0011262596324836949 +/- 0.0007356060252513819,0.0368701837581506 +/- 0.002654913536047303,0.0037640782454060663 +/- 0.0018079430942501762,0.0034676941315945676 +/- 0.0031479564922002926,0.010640189685832913 +/- 0.0015483056178552377,0.0014226437462951935 +/- 0.0006861788324119848,-0.0029638411381149865 +/- 0.0014337150708296125,0.016627148784825185 +/- 0.003306908323206029,0.0005927682276229973 +/- 0.0003506864127504206,0.008269116775340923 +/- 0.0011962321322235027,-0.005483106105512725 +/- 0.0023793941122022795,-2.9638411381149865e-05 +/- 0.0018766053489361794,-0.009306461173681058 +/- 0.0011105509185059352,0.0 +/- 0.0,0.011588618850029708 +/- 0.0017656634272206792,0.0013930053349140437 +/- 0.00042019700292702356,0.004593953764078273 +/- 0.0020587498502445236,0.0 +/- 0.0,0.0018968583283935914 +/- 0.0009106278302155993,0.016390041493775986 +/- 0.0011634728172134233,0.029282750444576178 +/- 0.0026995370567245193,0.010254890337877964 +/- 0.0020456945971235726,0.003823355068168344 +/- 0.0008430031211220022,0.004534676941315962 +/- 0.0006765093189397719,-0.0013930053349140437 +/- 0.0006363636797149915,0.0 +/- 0.0,0.0036751630112626275 +/- 0.001754433738820278,0.0 +/- 0.0,0.005216360403082454 +/- 0.0005654648496840541,0.0 +/- 0.0,0.0041197391819798755 +/- 0.002179783759122373,0.12388855957320688 +/- 0.0038461477646729984,0.0010669828097213951 +/- 0.0005497106399226835,-0.0013930053349140437 +/- 0.0006500211084606174,0.00886188500296392 +/- 0.0009414570346335824,-0.0023117960877296895 +/- 0.0016544499984532085,0.02237700059276826 +/- 0.003060802811747204,0.0 +/- 0.0,-0.0014226437462951935 +/- 0.0003931979597338931,0.002815649081209237 +/- 0.0005176126021509459,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016301126259632426 +/- 0.0007527222939656342,0.0022821576763485396 +/- 0.0005142072191137348,-0.0008595139300533461 +/- 0.0004861060897112231,0.0 +/- 0.0,0.0005038529934795477 +/- 0.0003260225251926485,0.0047421458209840565 +/- 0.0011781035515324497,0.0 +/- 0.0,-0.0010669828097213951 +/- 0.0004815671846257221,0.0012151748666271445 +/- 0.0005993997752269299,-0.0007113218731475968 +/- 0.00044358712350609696
