,accy_pct_95,accy_iqr_5_95,accy_max,accy_sum,accz_min,accz_ptp,accy_iqr,accy_min,accy_pct_5,accy_mean,accx_entropy,accx_max,accz_svd_entropy,accz_peaks,accz_mean,accx_ptp,accz_lineintegral,accz_sum,accz_max,accz_rms,accy_ptp,accx_kurtosis,accz_entropy,accx_iqr,accx_iqr_5_95,accx_n_sign_changes,accz_std,accz_n_above_mean,accy_std,accz_pct_5,accy_n_sign_changes,accy_skewness,accz_iqr_5_95,accy_energy,accz_pct_95,accz_kurtosis,accx_std,accx_lineintegral,accy_n_below_mean,accy_kurtosis,accy_peaks,accy_lineintegral,accy_n_above_mean,accx_mean,accx_min,accy_entropy,accx_n_above_mean,accx_peaks,accz_iqr,accx_skewness,accz_skewness,accx_svd_entropy,accx_perm_entropy,accy_rms,accx_n_below_mean,accz_energy,accz_n_sign_changes,accy_perm_entropy,accy_svd_entropy,accx_pct_95,accz_n_below_mean,accx_rms,accx_energy,accx_sum,accx_pct_5,accz_perm_entropy
0,0.010618363522798213 +/- 0.002282176877757056,0.0028107432854466152 +/- 0.0011685375973685094,0.008994378513429057 +/- 0.0015223057597693972,0.0011867582760774597 +/- 0.0021492380429838065,0.003466583385384148 +/- 0.001275871218976598,0.000187382885696441 +/- 0.0012662795086017136,-0.0006558400999375436 +/- 0.001244917640724228,0.002654590880699581 +/- 0.0009600516020574332,-0.00021861336664584784 +/- 0.0009374347919927381,0.001905059337913817 +/- 0.001967520299812631,9.36914428482205e-05 +/- 0.0008149899032292304,0.0009993753903810188 +/- 0.0005892555360435146,-0.003810118675827634 +/- 0.000955468990679479,0.0002810743285446615 +/- 0.0002946277680217573,-0.0002498438475952547 +/- 0.0010052140499332413,-0.0009056839475327982 +/- 0.0004726029341168538,-0.0012492192379762734 +/- 0.0006698191939265261,0.0014678326046221213 +/- 0.0012099544427114708,0.0010930668332292393 +/- 0.0009290740025386395,0.0006870705808869504 +/- 0.0006813686517573884,-0.0012804497189256802 +/- 0.0010018123005837319,-0.0006870705808869504 +/- 0.00043722673329169573,-0.00015615240474703418 +/- 0.0006438328584662225,-0.002904434728294836 +/- 0.00048482744210681227,-0.00015615240474703418 +/- 0.0004471524379536681,0.001499063085571528 +/- 0.00047977175189685574,-0.001124297314178646 +/- 0.0004236308546611689,-0.0009369144284822051 +/- 0.00024191026522220134,0.000187382885696441 +/- 0.0008167830624998195,-0.0014678326046221213 +/- 0.0013829849984687496,0.000749531542785764 +/- 0.0005263054199360661,0.0007183010618363572 +/- 0.0005933791380387299,0.0003435352904434752 +/- 0.0005122179721067095,-0.001905059337913817 +/- 0.0007956114430266761,-0.001155527795128053 +/- 0.0006705468630101198,0.0 +/- 0.0003421127779545096,-0.00012492192379762735 +/- 0.000579239131511291,-0.0037476577139288203 +/- 0.0009575084145381635,-0.0010306058713304255 +/- 0.0008268708491488956,-0.0003435352904434752 +/- 0.0004928086770162277,-0.00015615240474703418 +/- 0.0008053589605388953,9.36914428482205e-05 +/- 0.0007264024578146837,-0.002404747033104326 +/- 0.0007527776885193024,-0.0011867582760774597 +/- 0.0005892555360435146,6.246096189881367e-05 +/- 0.0006955358354565971,0.00012492192379762735 +/- 0.000152997485495515,-0.00021861336664584784 +/- 0.00028107432854466156,0.0006246096189881367 +/- 0.0003421127779545096,-0.005808869456589672 +/- 0.0009389941523031239,0.0 +/- 0.000503576374034891,-6.246096189881367e-05 +/- 0.00045899245648654504,-0.001155527795128053 +/- 0.0005235182577838952,-0.015178013741411612 +/- 0.0014256979650859969,-0.0021861336664584785 +/- 0.0005225859003960533,-0.00012492192379762735 +/- 0.00031848966355982637,0.0012492192379762734 +/- 0.0008023255826774027,-0.0012179887570268667 +/- 0.0007317535611405411,0.003185509056839497 +/- 0.0014297967698013335,0.0008744534665833914 +/- 0.0008119925046845778,-0.0018113678950655964 +/- 0.0005551651728491973,-0.00021861336664584784 +/- 0.0002439178537135137,0.0006558400999375436 +/- 0.0004928086770162275,0.00031230480949406836 +/- 0.0008023255826774027,0.0007807620237351709 +/- 0.0007155802147026658,0.00031230480949406836 +/- 0.0009575084145381635,-0.014053716427232976 +/- 0.0020383721264310606
