,accz_energy,accx_mean,accx_energy,accx_sum,accy_energy,accy_perm_entropy,accx_n_below_mean,accz_rms,accx_n_above_mean,accz_svd_entropy,accz_perm_entropy,accz_lineintegral,accy_pct_95,accy_peaks,accy_pct_5,accx_lineintegral,accx_rms,accz_peaks,accx_svd_entropy,accx_perm_entropy,accz_std,accy_svd_entropy,accx_max,accz_entropy,accx_peaks,accy_rms,accz_iqr_5_95,accy_skewness,accy_std,accz_ptp,accx_min,accz_iqr,accz_min,accz_max,accy_sum,accy_mean,accz_n_sign_changes,accy_iqr,accx_entropy,accx_iqr_5_95,accx_iqr,accx_pct_95,accz_n_below_mean,accx_std,accy_iqr_5_95,accz_pct_5,accy_entropy,accy_min,accz_kurtosis,accx_kurtosis,accy_ptp,accy_n_sign_changes,accy_kurtosis,accx_ptp,accz_skewness,accy_n_above_mean,accy_lineintegral,accy_n_below_mean,accy_max,accx_n_sign_changes,accz_pct_95,accz_sum,accz_mean,accx_skewness,accz_n_above_mean,accx_pct_5
0,0.38764078245406053 +/- 0.010971377690500448,0.3130112625963248 +/- 0.009582378461460758,0.11742738589211621 +/- 0.004787864968893563,0.07611144042679314 +/- 0.0038411198196378286,0.09706579727326614 +/- 0.003959252484250429,0.18432128037937165 +/- 0.008257848626200005,0.010225251926496736 +/- 0.003907889447849352,0.12756372258446946 +/- 0.005836886129266687,0.008298755186721973 +/- 0.001983781924206477,0.010580912863070547 +/- 0.0026840359451496317,0.01505631298162422 +/- 0.003698987732500953,0.014552459988144684 +/- 0.0019901922897687776,0.0033787788974510846 +/- 0.0014471316675440022,0.00892116182572612 +/- 0.002105996315766531,0.016212211025489087 +/- 0.003065964371588608,0.023770005927682303 +/- 0.0018594412734271567,-0.0006224066390041472 +/- 0.0017151910250421142,0.002459988144635439 +/- 0.002508082157443978,-0.0003260225251926485 +/- 0.0014727040010438413,0.13034973325429758 +/- 0.006145665929239025,-0.00222288085358624 +/- 0.0010288414319922772,-0.010284528749259003 +/- 0.0027709933393319647,-0.001304090100770594 +/- 0.0013134866512246744,0.005631298162418474 +/- 0.0008383008668483048,0.004771784232365128 +/- 0.002063863705815486,0.0012448132780082943 +/- 0.0007235658337720011,0.0011262596324836949 +/- 0.0004923902704752842,0.002400711321873139 +/- 0.001448648418476573,0.0015115589804386431 +/- 0.000731414503808715,0.001304090100770594 +/- 0.0027427943808557755,-0.0005927682276229973 +/- 0.0009829948993347326,0.0005038529934795477 +/- 0.0007620011933718076,0.007676348547717815 +/- 0.002251153924334105,-0.0018672199170124415 +/- 0.0009744684186587753,0.0016301126259632426 +/- 0.0007044969960880066,0.0016301126259632426 +/- 0.0007044969960880066,0.019264967397747523 +/- 0.002975672886309683,-0.0018375815056312916 +/- 0.0007930698375968942,0.001748666271487842 +/- 0.0018859440746808508,-0.0021043272080616404 +/- 0.0004284775428216037,-0.005660936573799624 +/- 0.0011814541451093466,0.0049496147006520275 +/- 0.0013455316494150715,0.0005631298162418474 +/- 0.0003366276434973475,-0.006105512744516872 +/- 0.0011340323929880808,0.0011262596324836949 +/- 0.0005432810545294397,-0.0016893894487255423 +/- 0.00037606928098546166,8.89152341434496e-05 +/- 0.00013582026363235993,-0.0025785417901600383 +/- 0.0015517060003210881,0.002459988144635439 +/- 0.0009744684186587752,0.0008298755186721962 +/- 0.0004149377593360981,-0.000889152341434496 +/- 0.0005927682276229973,-0.00020746887966804906 +/- 0.0003519366356561314,0.0 +/- 0.0,-0.0014819205690574933 +/- 0.001222023006999895,-0.0012448132780082943 +/- 0.0004553139151077997,0.0003260225251926485 +/- 0.000537592090907439,-0.0002667457024303488 +/- 0.0009690446191032457,8.89152341434496e-05 +/- 0.0004968303086615338,-2.9638411381149865e-05 +/- 0.0009130362656045826,0.0004149377593360981 +/- 0.0003556609365737983,0.0006816834617664469 +/- 0.0009187907528156458,-0.00023710729104919892 +/- 0.0007930698375968943,-0.00023710729104919892 +/- 0.0007930698375968943,-0.0031416716064018857 +/- 0.0013399709016546858,0.00011855364552459946 +/- 0.0003022536759687473,-0.0031713100177830356 +/- 0.0010271323918887609
