,accy_pct_95,accy_perm_entropy,accx_ptp,accx_iqr_5_95,accx_mean,accx_perm_entropy,accx_lineintegral,accy_iqr_5_95,accz_sum,accz_perm_entropy,accx_energy,accz_pct_5,accz_min,accx_max,accy_pct_5,accy_max,accx_svd_entropy,accz_lineintegral,accy_mean,accx_peaks,accy_n_sign_changes,accx_rms,accy_svd_entropy,accz_ptp,accy_peaks,accx_iqr,accy_sum,accz_entropy,accz_std,accz_rms,accz_iqr,accy_min,accy_rms,accz_skewness,accy_skewness,accx_pct_95,accz_iqr_5_95,accy_lineintegral,accy_energy,accy_n_below_mean,accz_pct_95,accy_ptp,accz_n_sign_changes,accy_std,accx_n_sign_changes,accx_min,accz_mean,accz_kurtosis,accz_peaks,accz_svd_entropy,accx_std,accx_entropy,accx_n_above_mean,accy_n_above_mean,accy_entropy,accz_n_above_mean,accy_iqr,accy_kurtosis,accx_skewness,accx_pct_5,accx_kurtosis,accz_max,accx_n_below_mean,accz_energy,accz_n_below_mean,accx_sum
0,0.11897115670532266 +/- 0.005490100105679408,0.016562592922985463 +/- 0.0013167760823957495,-0.004936068986024366 +/- 0.0009327616497982748,0.015016354445435642 +/- 0.002210239183365819,-2.9735355337490164e-05 +/- 0.0003865596193874405,0.05682426404995541 +/- 0.00400810089271589,0.010080285459411264 +/- 0.002133706000702983,0.08718406184953913 +/- 0.004139093105276328,0.05837050252750523 +/- 0.002314969506292221,-0.032471008028545925 +/- 0.0022481187239293357,0.015551590841510577 +/- 0.0028708095790276017,0.08254534641688971 +/- 0.0033277037962623204,0.08534046981861435 +/- 0.004000482916168231,0.0010704727921498902 +/- 0.0016297579073499444,-0.004490038655961914 +/- 0.002346833603612913,0.05501040737436815 +/- 0.0013231397836031486,-0.0014570324115373069 +/- 0.0007216569193881466,-0.011180493606898578 +/- 0.001804816045851156,0.0 +/- 0.0,0.0029140648230746692 +/- 0.0007259325373614845,-0.012637526018435874 +/- 0.000970393629026522,0.0 +/- 0.0,0.003627713351174555 +/- 0.0006622378070567875,0.006393101397561729 +/- 0.002099450860315662,-0.003508771929824517 +/- 0.0007956638810740235,-0.0013083556348498116 +/- 0.000654177817424936,0.005828129646149305 +/- 0.0010737716375419518,0.0 +/- 0.0,0.0017543859649122972 +/- 0.0004087935499514737,0.0022896223609872534 +/- 0.0004215714207183393,-0.0014272970561998056 +/- 0.00047576568539993983,0.0033898305084746005 +/- 0.0017851122235865297,0.0 +/- 0.0,0.009217960154623872 +/- 0.001136186332116722,-0.0024977698483496626 +/- 0.0010981971639975796,-0.00017841213202495209 +/- 0.0010487774063959634,0.0 +/- 0.0,0.005917335712161775 +/- 0.0021625189218646263,0.002646446625037191 +/- 0.0018060403971525512,-0.001338090990187313 +/- 0.0011458726653581787,0.049182277728218884 +/- 0.0040536171722752,-0.015551590841510532 +/- 0.001444844557033166,0.0098721379720488 +/- 0.0009662846749492791,-0.002111210228962224 +/- 0.0006013603454105393,-0.011150758251561088 +/- 0.002660442033415237,-0.0014272970561997945 +/- 0.0007259325373615182,-0.006066012488849204 +/- 0.001667302500015021,-0.0014570324115372956 +/- 0.000896509868075025,-0.03410645257210822 +/- 0.0018380683271514223,-2.9735355337490164e-05 +/- 8.92060660124705e-05,-0.0003568242640499264 +/- 0.00022251902389378353,0.0 +/- 0.0,-0.006184953910199187 +/- 0.0004940008244375766,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008920606601248715 +/- 0.000728364478972115,0.003895331549212033 +/- 0.0015246439183222524,-0.0016057091882247909 +/- 0.0005011091152647238,0.0 +/- 0.0,-0.0018435920309247567 +/- 0.0005917260999741993,0.0013975617008623487 +/- 0.0008520100375792215,0.0024085637823372252 +/- 0.001339411909551607,0.0006839131727624292 +/- 0.0004215714207183393,0.09515313707998815 +/- 0.0026529536750753008,0.0007731192387748998 +/- 0.00035682426404995237,-0.00508474576271184 +/- 0.0006839131727624274
