,bvp_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,hrv_rms,hrv_min,scl_std,accy_perm_entropy,hrv_energy,accx_energy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,scr_pct_95,scr_iqr_5_95,accz_lineintegral,accy_energy,accz_perm_entropy,scr_rms,accz_rms,accz_mean,accz_sum,hrv_pct_5,hrv_pct_95,accy_rms,accz_min,accz_svd_entropy,accy_pct_5,accx_max,accx_sum,accx_mean,hrv_lineintegral,accz_max,accy_peaks,scl_svd_entropy,hrv_std,bvp_pct_5,hrv_iqr_5_95,scr_pct_5,accy_pct_95,accz_ptp,accx_entropy,accz_n_sign_changes,scl_max,bvp_n_sign_changes,bvp_energy,accz_peaks,scl_ptp,bvp_iqr,hrv_ptp,accx_pct_5,hrv_svd_entropy,scl_iqr,accx_svd_entropy,accx_min,scl_iqr_5_95,accx_rms,scl_pct_95,scl_n_sign_changes,bvp_skewness,bvp_iqr_5_95,accx_lineintegral,accy_std,bvp_svd_entropy,accx_n_below_mean,bvp_max,scr_sum,scr_mean,accy_iqr_5_95,accy_min,accy_svd_entropy,accx_pct_95,accx_ptp,bvp_n_above_mean,bvp_n_below_mean,scr_std,scr_max,scr_iqr,accy_skewness,accx_n_sign_changes,scl_mean,scl_sum,scr_ptp,scr_min,scr_perm_entropy,accx_iqr_5_95,accx_perm_entropy,accy_ptp,scl_perm_entropy,accz_iqr,accx_iqr,hrv_skewness,scr_energy,accz_entropy,scr_kurtosis,scr_lineintegral,hrv_iqr,accy_n_sign_changes,hrv_entropy,scl_rms,scl_skewness,scl_peaks,scl_min,scl_kurtosis,bvp_sum,bvp_mean,hrv_kurtosis,scl_energy,accy_entropy,scr_n_sign_changes,bvp_perm_entropy,hrv_peaks,bvp_peaks,scl_pct_5,accy_n_below_mean,bvp_ptp,accy_n_above_mean,scl_n_below_mean,scl_n_above_mean,hrv_n_sign_changes,bvp_min,scr_skewness,bvp_entropy,accz_skewness,accx_skewness,bvp_kurtosis,scr_n_below_mean,scr_n_above_mean,scr_entropy,accz_pct_95,accy_max,accy_kurtosis,accz_n_below_mean,accz_std,accy_iqr,accy_mean,accy_sum,accx_std,scl_entropy,accx_kurtosis,hrv_perm_entropy,scr_svd_entropy,accy_lineintegral,scr_peaks,accz_iqr_5_95,bvp_pct_95,scl_lineintegral,bvp_lineintegral,accx_n_above_mean,accx_peaks,accz_n_above_mean,accz_kurtosis,accz_pct_5
0,0.5881638320027769 +/- 0.006494142031363225,0.2039222492190212 +/- 0.005501863062876563,0.2039222492190212 +/- 0.005501863062876563,0.3808052759458521 +/- 0.008358523185906654,0.15296771954182575 +/- 0.0077955827456016695,0.5117320374869837 +/- 0.005277886524459931,0.03443248871919472 +/- 0.005385783717921913,0.001353696633113488 +/- 0.0010804847217128276,0.14626865671641792 +/- 0.0056699888872565685,0.03314821242624087 +/- 0.0061118489097518325,0.0441860465116279 +/- 0.004792140939368698,0.09278028462339466 +/- 0.005481679917302973,0.1455397431447414 +/- 0.0053841057119663254,-0.004963554321416197 +/- 0.0034503026471282374,-0.00013884068031932983 +/- 0.0005421901892333526,-0.0001735508503991623 +/- 0.0005859751133680555,0.06136758070114545 +/- 0.002540253309757996,0.08538701839639012 +/- 0.004130364395874631,0.18184658104824716 +/- 0.006822027637761465,0.015203054494967028 +/- 0.0019437695244706602,0.007705657757722995 +/- 0.0020047940407072187,0.014265879902811529 +/- 0.0026318000815366152,0.014265879902811529 +/- 0.0026318000815366152,0.2368274904547032 +/- 0.0049868018123630665,0.213536966331135 +/- 0.004549019069880143,0.0844151336341548 +/- 0.0061893206943935885,0.009059354390836527 +/- 0.0022411591054991944,0.009302325581395321 +/- 0.002306594616568717,0.00735855605692467 +/- 0.0022961243191310307,0.010725442554668507 +/- 0.0030985510456746678,0.009753557792433188 +/- 0.002246528445023855,0.009753557792433188 +/- 0.002246528445023855,0.010517181534189523 +/- 0.0026843778272801493,-0.00048594238111766553 +/- 0.0010664555012660254,0.0028115237764664847 +/- 0.004064055497734374,0.005588337382853159 +/- 0.0011662823753149224,0.016001388406803187 +/- 0.003919176318816593,-0.010100659493231513 +/- 0.0005252601857140765,0.004547032280458163 +/- 0.0034201408539387907,0.00020826102047899475 +/- 0.00023024122112844922,0.030128427629295372 +/- 0.005376828301487326,0.0072197153766053405 +/- 0.0014209989233223694,0.0020479000347101706 +/- 0.0012558175991062616,0.0029156542867060263 +/- 0.0007476799454542846,0.0005553627212773193 +/- 0.00027768136063865967,0.02124262408885803 +/- 0.00225375676233919,-0.0004512322110378331 +/- 0.0009575226813004984,0.008955223880597007 +/- 0.003966083125882866,0.00031239153071849213 +/- 0.0006101491090331994,-0.01548073585560571 +/- 0.0019585888205020316,0.0015966678236723265 +/- 0.0016221202978893353,0.015688996876084715 +/- 0.0016919205285600661,-0.0009024644220756772 +/- 0.0011322114842277195,0.0 +/- 0.00026886382132643616,0.0003471017007983357 +/- 0.0010641936630861363,-0.001561957653592494 +/- 0.001771579334283202,0.0005206525511974979 +/- 0.0009969737324779585,-0.0023255813953488415 +/- 0.0007922743637982393,0.0005553627212773193 +/- 0.00031812396355124727,-0.002360291565428674 +/- 0.0009792944102510336,-0.00801804928844152 +/- 0.0020086964659813094,0.004651162790697649 +/- 0.0018049288441513397,0.01100312391530719 +/- 0.0016865714145444378,-0.010760152724748362 +/- 0.00194500877835777,-0.01048247136410969 +/- 0.0017685163766549088,-0.002880944116626194 +/- 0.0007289135716765044,-0.0011107254425546831 +/- 0.0021158973487161526,0.001353696633113477 +/- 0.0009242295699891868,0.001353696633113477 +/- 0.0009242295699891868,0.0 +/- 0.00046568579885450807,-0.001110725442554672 +/- 0.00225909616039889,-0.00024297119055883832 +/- 0.0010302549170187931,0.00010413051023949738 +/- 0.0013801385180195092,0.003956959389101 +/- 0.0020428932967111596,0.0024644220756681713 +/- 0.0007830971310433072,0.0024644220756681713 +/- 0.0007830971310433072,-0.0018743491843109972 +/- 0.0010888154905489991,0.0004165220409579895 +/- 0.0005332277506330025,0.0005553627212773193 +/- 0.0003539756691143803,0.004824713641096834 +/- 0.0016822798772721242,0.00020826102047899475 +/- 0.00038651609599652014,0.0003471017007983246 +/- 0.00041069627095449197,0.0003471017007983246 +/- 0.00041069627095449197,0.0004859423811176544 +/- 0.0005421901892333526,0.00031239153071849213 +/- 0.00010413051023949738,-0.0004165220409579895 +/- 0.0008473832430221017,0.001284276292953801 +/- 0.0005388467440562169,0.00843457132939951 +/- 0.0015757805571421186,0.0019784796945504944 +/- 0.0007452589570838141,0.0006247830614369843 +/- 0.0008184537398508351,-0.0026379729260673224 +/- 0.0019024213267677496,0.00638667129468935 +/- 0.0012629923914377202,0.00031239153071849213 +/- 0.0004771859453268709,3.471017007983246e-05 +/- 0.00010413051023949738,0.00010413051023950848 +/- 0.0012519742309525365,0.00010413051023949738 +/- 0.00015906198177562364,0.00010413051023949738 +/- 0.0002710950946166763,0.00031239153071849213 +/- 0.0012364813002815965,-0.00013884068031932983 +/- 0.0002302412211284492,0.0028462339465463614 +/- 0.0004859423811176719,-0.0005206525511974979 +/- 0.000921618746779012,-6.942034015967602e-05 +/- 0.0010389885142031011,0.0 +/- 0.0,-0.00020826102047899475 +/- 0.00027768136063865967,0.000902464422075655 +/- 0.0009209648845138234,0.00020826102047899475 +/- 0.0005639735095200099,0.00020826102047899475 +/- 0.0005639735095200099,0.00045123221103782196 +/- 0.00031239153071849213,0.0001735508503991623 +/- 0.00023284289942725403,-0.0030197847969455015 +/- 0.0012991993941140576,0.00013884068031932983 +/- 0.00041652204095798956,-0.004720583130857348 +/- 0.0009963693227634453,0.0006247830614369953 +/- 0.0012202982180664183,-0.005727178063172511 +/- 0.0026078866721640686,0.003644567858382508 +/- 0.0008677542519958359,-0.0013536966331134993 +/- 0.0009111006420275531,-0.0014925373134328178 +/- 0.0012325776400253204,0.0014578271433529633 +/- 0.00040478666399480345,0.00038181187087815704 +/- 0.00042369162151105087,0.00038181187087815704 +/- 0.00042369162151105087,0.0 +/- 0.0,0.003644567858382519 +/- 0.0009725043891788631,6.942034015966492e-05 +/- 0.0006170214798552829,0.0 +/- 0.0,-0.00031239153071849213 +/- 0.0002883243270710813,0.003887539048941335 +/- 0.0014545176563524561,0.0006942034015966492 +/- 0.0005377276426528723,0.00038181187087815704 +/- 0.0007983339118361465,0.00038181187087815704 +/- 0.0007983339118361465,0.0016660881638319914 +/- 0.0007079513382287965,0.003505727178063178 +/- 0.0015480113239137792,-0.0011801457827143147 +/- 0.0009594081888986606,0.00020826102047899475 +/- 0.00038651609599652014,0.00038181187087815704 +/- 0.000870526636861098,0.017493925720236024 +/- 0.0024602631234528697,0.0016660881638319914 +/- 0.001015532026263657,-0.00027768136063865967 +/- 0.0009157171786374567,-0.00027768136063865967 +/- 0.0009157171786374567,-0.014786532454009026 +/- 0.00227715646884509,-0.009163484901076002 +/- 0.0016442512019891806,-0.0001735508503991623 +/- 0.0005859751133680555,0.0012495661228739906 +/- 0.0012242410335680954,0.0008677542519958225 +/- 0.0008395270130126898,-0.0003471017007983357 +/- 0.0014561733400488212,0.0 +/- 0.0,-0.0006594932315168278 +/- 0.0015165603800731202,0.032627559875043365 +/- 0.0034361315295424067,0.0005553627212773193 +/- 0.00027768136063865967,-0.0002429711905588494 +/- 0.0014648349771613424,0.00326275598750434 +/- 0.0010550978239202164,-0.004442901770218688 +/- 0.0017201682323309882,0.0005553627212773193 +/- 0.0010083886877010455,-0.0034015966678236807 +/- 0.0011063781638673404,-0.002221450885109355 +/- 0.0016071970708490377
