,accz_max,accz_sum,accx_perm_entropy,accy_iqr_5_95,accz_perm_entropy,accz_pct_5,accy_pct_95,accz_mean,accz_min,accy_max,accz_pct_95,accy_perm_entropy,accx_svd_entropy,accy_sum,accx_pct_95,accy_mean,accy_ptp,scl_ptp,accx_mean,scl_svd_entropy,accx_n_sign_changes,accz_lineintegral,accy_energy,bvp_iqr,accx_lineintegral,accz_rms,accz_ptp,accy_pct_5,accy_iqr,accx_rms,accy_lineintegral,accx_iqr,bvp_pct_95,hrv_rms,bvp_skewness,scl_lineintegral,bvp_min,scr_pct_95,bvp_n_above_mean,accy_n_sign_changes,accz_svd_entropy,hrv_max,scl_pct_5,accz_peaks,accx_min,bvp_perm_entropy,bvp_n_sign_changes,scr_iqr_5_95,scr_mean,bvp_peaks,accz_skewness,accx_max,accx_ptp,scl_sum,scl_max,hrv_peaks,bvp_max,bvp_pct_5,scl_pct_95,accy_rms,accz_n_sign_changes,accz_kurtosis,accy_kurtosis,scl_mean,hrv_iqr_5_95,scr_energy,hrv_pct_95,hrv_pct_5,scl_rms,accz_iqr_5_95,scr_ptp,bvp_iqr_5_95,accy_svd_entropy,scr_std,scl_energy,hrv_min,scr_svd_entropy,scl_iqr_5_95,accz_energy,scl_iqr,accy_peaks,accz_entropy,accz_std,hrv_n_above_mean,accy_n_below_mean,bvp_kurtosis,scl_n_above_mean,scr_skewness,hrv_sum,scr_rms,scr_entropy,scr_n_above_mean,accy_skewness,accz_n_above_mean,scl_perm_entropy,hrv_mean,scl_peaks,scl_std,scl_n_sign_changes,hrv_n_below_mean,hrv_kurtosis,scl_entropy,scr_pct_5,scr_sum,bvp_ptp,accx_std,bvp_entropy,hrv_n_sign_changes,scr_perm_entropy,scr_n_sign_changes,bvp_sum,bvp_mean,scr_min,accx_skewness,accy_std,hrv_iqr,scl_n_below_mean,hrv_svd_entropy,accx_sum,scl_skewness,hrv_perm_entropy,scr_peaks,accy_min,scl_kurtosis,bvp_std,accx_kurtosis,scr_max,hrv_lineintegral,bvp_svd_entropy,accx_energy,scr_n_below_mean,bvp_n_below_mean,accz_iqr,accy_entropy,accx_entropy,scr_kurtosis,accx_n_below_mean,accx_peaks,accx_n_above_mean,accz_n_below_mean,bvp_rms,scr_iqr,accy_n_above_mean,scr_lineintegral,hrv_skewness,hrv_entropy,accx_pct_5,hrv_std,bvp_lineintegral,bvp_energy,scl_min,hrv_ptp,hrv_energy,accx_iqr_5_95
0,0.022248322147651 +/- 0.0015527161478200494,0.02087248322147651 +/- 0.00294002632400129,0.018389261744966447 +/- 0.001879194630872471,0.017348993288590596 +/- 0.0011916295909103918,0.014228187919463097 +/- 0.0022769389870721363,0.013523489932885902 +/- 0.001359371080572409,0.010536912751677873 +/- 0.0008247117937882271,0.009261744966442975 +/- 0.0015245391532349693,0.009060402684563772 +/- 0.0023200518144219653,0.008892617449664453 +/- 0.0011648694602489648,0.0077516778523490145 +/- 0.0011275367527792996,0.006812080536912768 +/- 0.002046979865771804,0.006577181208053706 +/- 0.0013933247981225926,0.006510067114093965 +/- 0.0028521515920638778,0.006073825503355712 +/- 0.0007420585364931677,0.005100671140939594 +/- 0.002381368456269823,0.004697986577181223 +/- 0.0008081607099860595,0.00406040268456378 +/- 0.0012685273940560848,0.00395973154362419 +/- 0.0008852957018974862,0.003959731543624179 +/- 0.0007622695766174755,0.0038590604026845776 +/- 0.0014491827437375397,0.0038590604026845776 +/- 0.0008653555005521881,0.003523489932885904 +/- 0.0011255375725670038,0.003389261744966454 +/- 0.0013791088985258002,0.0032550335570470045 +/- 0.0013258218969891445,0.0032550335570469937 +/- 0.0011134671156400524,0.003221476510067112 +/- 0.0009632684627118874,0.0029865771812080722 +/- 0.0011764126270441583,0.0029530201342282012 +/- 0.0019030130038600965,0.002617449664429561 +/- 0.000910379863506745,0.0025838926174496677 +/- 0.0007659538396317572,0.002550335570469797 +/- 0.000782678106690638,0.0024496644295302294 +/- 0.0007205003541471338,0.0024161073825503475 +/- 0.0009702572009933623,0.002348993288590606 +/- 0.001112961339045443,0.0023154362416107797 +/- 0.0010445894239109633,0.002080536912751685 +/- 0.0005369127516778511,0.0020805369127516737 +/- 0.001226554824328641,0.0019463087248322354 +/- 0.0009702572009933511,0.0019127516778523646 +/- 0.0007359634966262298,0.0016778523489933029 +/- 0.0014856338000790903,0.001644295302013432 +/- 0.0006268973722238082,0.001577181208053713 +/- 0.0010072705382418452,0.0015436241610738532 +/- 0.0008382547648856983,0.0015100671140939493 +/- 0.0010847805285399243,0.001476510067114112 +/- 0.0010089460656626057,0.0014765100671141006 +/- 0.000565513407595737,0.0014429530201342411 +/- 0.0008088571002143419,0.0014429530201342188 +/- 0.0005421306852819945,0.0013758389261745107 +/- 0.0014113920030075888,0.0013087248322147583 +/- 0.0002787457672119929,0.0012751677852348986 +/- 0.0006677768034272408,0.0012416107382550502 +/- 0.0011134671156400864,0.001241610738255039 +/- 0.0007805170033297383,0.001241610738255039 +/- 0.0008757039161543359,0.0012080536912751794 +/- 0.0005655134075957265,0.0012080536912751794 +/- 0.0008903690712363421,0.0012080536912751683 +/- 0.0007228409137093257,0.0011744966442953086 +/- 0.001479938058469808,0.0011744966442953086 +/- 0.0009159291318091425,0.0011744966442952976 +/- 0.0009401963574578535,0.001140939597315449 +/- 0.0006223905030533966,0.0011409395973154379 +/- 0.0003075554157688452,0.001040268456375859 +/- 0.0005503764921764014,0.000939597315436258 +/- 0.0010044717816842786,0.0009395973154362469 +/- 0.0009702572009933525,0.0009060402684563984 +/- 0.000836237301636042,0.0009060402684563984 +/- 0.00033724414835974484,0.0008724832214765277 +/- 0.00091531420785138,0.0008724832214765166 +/- 0.0009977227347193777,0.000838926174496657 +/- 0.0004564251848568961,0.000838926174496657 +/- 0.0006232944839263721,0.0008389261744966459 +/- 0.0008253942198824521,0.0008053691275167974 +/- 0.0004297398817068758,0.000738255033557067 +/- 0.0014378714956797668,0.0006711409395973367 +/- 0.0008489336000452091,0.0005369127516778871 +/- 0.0005022358908421277,0.00046979865771813457 +/- 0.0012024478434341688,0.00046979865771813457 +/- 0.0006402276519576771,0.0004026845637584153 +/- 0.0008462765243569499,0.00033557046979868497 +/- 0.0005615167963315975,0.0003355704697986739 +/- 0.0008750607255305581,0.00030201342281880315 +/- 0.0009060402684563891,0.00026845637583894355 +/- 0.00039133905334531893,0.00023489932885908393 +/- 0.0005209454596060442,0.00023489932885908393 +/- 0.0005625186112161093,0.0002013422818792243 +/- 0.0001643952847505731,0.0002013422818792243 +/- 0.000342216074737756,0.0002013422818792021 +/- 0.0006040268456375816,0.00013422818791947178 +/- 0.0008109426827915794,0.00010067114093962327 +/- 0.0003020134228187834,0.00010067114093962327 +/- 0.00021486994085346043,0.00010067114093962327 +/- 0.00047575325096502506,0.00010067114093960105 +/- 0.00021486994085345354,6.711409395975254e-05 +/- 0.00036142045685464373,6.711409395974144e-05 +/- 0.0007912634981578243,6.711409395974144e-05 +/- 0.0001342281879194829,6.711409395974144e-05 +/- 0.0011797581094796737,3.355704697988182e-05 +/- 0.00018071022842733631,3.355704697988182e-05 +/- 0.00018071022842733631,3.355704697987072e-05 +/- 0.00010067114093961215,3.355704697987072e-05 +/- 0.0007862667458966404,2.2204460492503132e-17 +/- 0.0004977314420869707,1.1102230246251566e-17 +/- 0.0006877148165073433,1.1102230246251566e-17 +/- 0.0007038985558188863,1.1102230246251566e-17 +/- 0.0009251039430932909,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.711409395971923e-05 +/- 0.0005773372662444625,-0.00010067114093957885 +/- 0.0011434043649262348,-0.00013422818791944958 +/- 0.0006909818886568516,-0.0002013422818791688 +/- 0.00030755541576884523,-0.0002013422818791799 +/- 0.0009029277883942197,-0.00020134228187919102 +/- 0.0008515823852650751,-0.00023489932885902842 +/- 0.0002148699408534344,-0.00023489932885902842 +/- 0.00042579119263254627,-0.00023489932885902842 +/- 0.0002148699408534344,-0.00023489932885903953 +/- 0.0014553858014900228,-0.00026845637583889915 +/- 0.00025111794542105945,-0.0002684563758389213 +/- 0.0009585809971198478,-0.00030201342281875875 +/- 0.00023489932885905224,-0.00033557046979864057 +/- 0.0007351980637653357,-0.00033557046979864057 +/- 0.0012465889678528127,-0.0004026845637583931 +/- 0.000762269576617501,-0.00043624161073825275 +/- 0.0012196497882809583,-0.0004697986577180902 +/- 0.00037367546059265014,-0.00046979865771810123 +/- 0.0010200459163470222,-0.00046979865771810123 +/- 0.0005452374768212257,-0.0005033557046979498 +/- 0.0005665081549038477,-0.0005369127516778316 +/- 0.0005655134075957423,-0.0005369127516778426 +/- 0.0003422160747377864,-0.0005704697986576912 +/- 0.0003691275167785375,-0.0006040268456375842 +/- 0.0009817945529079152,-0.0006711409395973034 +/- 0.0007197184761586444,-0.0007718120805369155 +/- 0.0006550074260383601,-0.0008053691275167751 +/- 0.0009515065019300641,-0.0008389261744966237 +/- 0.0007078866815345526,-0.0008724832214764943 +/- 0.0006040268456375915,-0.0009395973154362247 +/- 0.0007622695766174776,-0.0009395973154362691 +/- 0.0001342281879194829,-0.0009731543624160955 +/- 0.0006618484202455037,-0.0010402684563758258 +/- 0.0019361572801008854,-0.001208053691275146 +/- 0.000963268462711899,-0.0012080536912751794 +/- 0.0006402276519576887,-0.0012416107382550278 +/- 0.0007805170033297512,-0.0013422818791946178 +/- 0.0007038985558188969,-0.0014429530201342411 +/- 0.0005821930058019337,-0.0014765100671140674 +/- 0.00095150650193005,-0.0015771812080536685 +/- 0.0005625186112160987
