,accy_pct_95,accx_perm_entropy,accy_perm_entropy,bvp_pct_95,accy_svd_entropy,accx_rms,accy_energy,scl_sum,accz_perm_entropy,accz_min,accx_lineintegral,accx_peaks,scl_rms,accz_lineintegral,accy_iqr_5_95,scr_pct_5,accx_svd_entropy,bvp_perm_entropy,bvp_n_below_mean,accz_max,accy_rms,scl_pct_95,accz_svd_entropy,bvp_energy,accy_mean,accx_n_above_mean,accx_ptp,accz_peaks,bvp_iqr_5_95,hrv_min,accz_pct_5,bvp_max,accy_pct_5,accx_skewness,scl_iqr,accx_n_sign_changes,bvp_iqr,scl_iqr_5_95,bvp_skewness,accy_n_above_mean,accx_pct_5,bvp_lineintegral,bvp_n_above_mean,accz_ptp,hrv_svd_entropy,bvp_std,scl_skewness,hrv_energy,accy_skewness,hrv_iqr,hrv_perm_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,accz_entropy,bvp_kurtosis,bvp_peaks,bvp_pct_5,hrv_mean,hrv_std,hrv_skewness,hrv_ptp,accz_pct_95,hrv_peaks,hrv_kurtosis,hrv_lineintegral,hrv_sum,accz_energy,accx_entropy,accz_n_below_mean,accz_n_sign_changes,scr_svd_entropy,accy_kurtosis,accy_lineintegral,accy_peaks,accy_iqr,accy_n_sign_changes,accy_entropy,accy_n_below_mean,accz_std,accz_n_above_mean,accz_skewness,accz_kurtosis,accz_sum,accz_rms,accz_iqr,accz_iqr_5_95,bvp_mean,bvp_sum,bvp_rms,scl_lineintegral,scl_pct_5,scl_svd_entropy,scl_n_below_mean,accx_std,accx_n_below_mean,accx_sum,accx_iqr_5_95,accy_std,accx_iqr,accx_min,accx_mean,scr_perm_entropy,accy_sum,accx_pct_95,scr_energy,scr_ptp,scl_n_sign_changes,scr_entropy,scr_iqr_5_95,scr_iqr,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_n_below_mean,scr_n_sign_changes,scr_n_above_mean,scr_lineintegral,bvp_n_sign_changes,bvp_svd_entropy,scr_min,bvp_entropy,scl_std,scl_ptp,scl_mean,scl_n_above_mean,scr_std,scr_mean,scl_kurtosis,scl_perm_entropy,scr_sum,scl_max,scl_peaks,hrv_max,accy_max,hrv_rms,bvp_min,accx_max,accy_min,scl_entropy,bvp_ptp,scl_min,accx_kurtosis,accx_energy,scr_max,accy_ptp,scr_pct_95,scl_energy,accz_mean,hrv_pct_5
0,0.18886561954624786 +/- 0.011337573802334758,0.0 +/- 0.0,0.04963350785340316 +/- 0.002652705061082019,0.018813263525305424 +/- 0.0018233798096487393,0.0008726003490401535 +/- 0.00044835017726579777,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011169284467713813 +/- 0.0005129821450854967,0.0 +/- 0.0,0.014240837696335084 +/- 0.0006398011441474228,0.006387434554973826 +/- 0.0019747776837438905,0.0 +/- 0.0,0.0012565445026178402 +/- 0.001787957902249994,0.06851657940663178 +/- 0.0019993024072069354,0.0 +/- 0.0,0.01462478184991276 +/- 0.0017691205441499821,-0.0026527050610820058 +/- 0.0004985290351513383,0.012390924956369986 +/- 0.001026557847808243,0.004363001745200723 +/- 0.001586117663874585,0.07626527050610822 +/- 0.0032603039602564303,0.0016753926701570832 +/- 0.0013226733208723577,0.010890052356020941 +/- 0.0013041215841025767,0.0014659685863874562 +/- 0.000658567618293647,0.0075741710296684086 +/- 0.0012492516696805077,0.0 +/- 0.0,-0.010052356020942389 +/- 0.0013134302074852915,-0.009040139616055853 +/- 0.0012035559964793583,0.0069109947643979045 +/- 0.0023247226255283357,-0.0008027923211169185 +/- 0.0005850978922946053,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0061082024432809745 +/- 0.002136000178819438,0.0 +/- 0.0,0.0006631762652705264 +/- 0.00042605778763466233,-3.490401396160081e-05 +/- 0.00010471204188480243,0.0 +/- 0.0,0.0022338568935427626 +/- 0.0012310779817485864,-0.0017102966841186507 +/- 0.0006520607920512875,0.0002792321116928731 +/- 0.00034198809672365566,0.012251308900523571 +/- 0.0018564867220903516,0.0 +/- 0.0,-0.0010471204188481687 +/- 0.000643598216914009,-0.00010471204188480243 +/- 0.00015995028603683117,0.01406631762652707 +/- 0.0014563801776631986,-6.980802792320163e-05 +/- 0.0006204673240708925,0.0 +/- 0.0,0.0007678883071553288 +/- 0.0007773493002205848,0.0 +/- 0.0,0.0010820244328097806 +/- 0.0005281935759309206,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0051308900523560075 +/- 0.001024181553306893,0.0 +/- 0.0,-0.0003839441535776644 +/- 0.000396433392376982,-0.004013961605584648 +/- 0.00017452006980800405,0.0 +/- 0.0,0.0008726003490401757 +/- 0.00047474591653525253,0.0017102966841187062 +/- 0.0011518324607329828,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.021884816753926707 +/- 0.0026075424356886154,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00139616055846421 +/- 0.0005407306591563489,0.0016753926701570721 +/- 0.000728817208300924,0.022129144851657956 +/- 0.0018874004655631093,0.000977312390924967 +/- 0.0004630540719518886,0.0 +/- 0.0,-0.00024432809773120565 +/- 0.00035078099899202146,0.0 +/- 0.0,0.0 +/- 0.0,0.00031413612565447393 +/- 0.00028993451528510706,0.0 +/- 0.0,0.00244328097731239 +/- 0.0008549702418091291,0.050541012216404876 +/- 0.0034686934028076407,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.490401396161191e-05 +/- 0.00010471204188483574,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00045375218150086607 +/- 0.0007812575666876025,-6.980802792320163e-05 +/- 0.00013961605584640325,0.0 +/- 0.0,0.00013961605584644765 +/- 0.00027923211169285367,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0018848167539266992 +/- 0.0015150111283916742,0.0 +/- 0.0,0.0031762652705061177 +/- 0.0004537521815008532,0.0019197207678883332 +/- 0.001191347166902339,0.0 +/- 0.0,-0.00017452006980800405 +/- 0.00017452006980800405,0.0 +/- 0.0,0.00017452006980803736 +/- 0.00032179910845699246,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010471204188483574 +/- 0.0010932258124513804,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.02663176265270507 +/- 0.002100340158231121,0.0 +/- 0.0,0.004363001745200701 +/- 0.0014242377496058148,-0.010261780104712048 +/- 0.0010377709422211916,-0.004746945898778343 +/- 0.0008578154085476089,0.0028272251308900766 +/- 0.000861358651256759,0.0 +/- 0.0,-0.0024432809773123785 +/- 0.001023586617704387,3.490401396163412e-05 +/- 0.0004798508581105557,0.028342059336823745 +/- 0.0032586219942712285,0.0 +/- 0.0,0.007155322862129154 +/- 0.0018287171933584199,0.0 +/- 0.0,0.0 +/- 0.0,0.07755671902268763 +/- 0.005963991985716498,-0.0021640488656195387 +/- 0.0006768139416986071
