,accy_pct_95,accx_perm_entropy,accy_perm_entropy,bvp_pct_95,accy_svd_entropy,accx_rms,accy_energy,scl_sum,accz_perm_entropy,accz_min,accx_lineintegral,accx_peaks,scl_rms,accz_lineintegral,accy_iqr_5_95,scr_pct_5,accx_svd_entropy,bvp_perm_entropy,bvp_n_below_mean,accz_max,accy_rms,scl_pct_95,accz_svd_entropy,bvp_energy,accy_mean,accx_n_above_mean,accx_ptp,accz_peaks,bvp_iqr_5_95,hrv_min,accz_pct_5,bvp_max,accy_pct_5,accx_skewness,scl_iqr,accx_n_sign_changes,bvp_iqr,scl_iqr_5_95,bvp_skewness,accy_n_above_mean,accx_pct_5,bvp_lineintegral,bvp_n_above_mean,accz_ptp,hrv_svd_entropy,bvp_std,scl_skewness,hrv_energy,accy_skewness,hrv_iqr,hrv_perm_entropy,hrv_iqr_5_95,hrv_pct_95,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,accz_entropy,bvp_kurtosis,bvp_peaks,bvp_pct_5,hrv_mean,hrv_std,hrv_skewness,hrv_ptp,accz_pct_95,hrv_peaks,hrv_kurtosis,hrv_lineintegral,hrv_sum,accz_energy,accx_entropy,accz_n_below_mean,accz_n_sign_changes,scr_svd_entropy,accy_kurtosis,accy_lineintegral,accy_peaks,accy_iqr,accy_n_sign_changes,accy_entropy,accy_n_below_mean,accz_std,accz_n_above_mean,accz_skewness,accz_kurtosis,accz_sum,accz_rms,accz_iqr,accz_iqr_5_95,bvp_mean,bvp_sum,bvp_rms,scl_lineintegral,scl_pct_5,scl_svd_entropy,scl_n_below_mean,accx_std,accx_n_below_mean,accx_sum,accx_iqr_5_95,accy_std,accx_iqr,accx_min,accx_mean,scr_perm_entropy,accy_sum,accx_pct_95,scr_energy,scr_ptp,scl_n_sign_changes,scr_entropy,scr_iqr_5_95,scr_iqr,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_n_below_mean,scr_n_sign_changes,scr_n_above_mean,scr_lineintegral,bvp_n_sign_changes,bvp_svd_entropy,scr_min,bvp_entropy,scl_std,scl_ptp,scl_mean,scl_n_above_mean,scr_std,scr_mean,scl_kurtosis,scl_perm_entropy,scr_sum,scl_max,scl_peaks,hrv_max,accy_max,hrv_rms,bvp_min,accx_max,accy_min,scl_entropy,bvp_ptp,scl_min,accx_kurtosis,accx_energy,scr_max,accy_ptp,scr_pct_95,scl_energy,accz_mean,hrv_pct_5
0,0.07921853388658373 +/- 0.0051946688774732646,0.052524204702627975 +/- 0.003082889509085037,0.13779391424619644 +/- 0.0019878675452012114,0.0005532503457814641 +/- 0.00031691394847550646,-0.006569847856154887 +/- 0.0006740521676907973,0.016078838174273913 +/- 0.0034964986888237574,0.1361687413554634 +/- 0.005672924076020992,0.0 +/- 0.0,0.025069156293222705 +/- 0.0013766271948405472,0.09505532503457817 +/- 0.0072703791024913,0.08188105117565703 +/- 0.004019997684462952,0.0023513139695712226 +/- 0.0008005419711473157,0.002593360995850613 +/- 0.0014609011185530798,0.0 +/- 0.0,0.040871369294605865 +/- 0.0036750567788621053,0.003388658367911468 +/- 0.0008990318118948792,-0.016908713692945998 +/- 0.001928022387199253,-0.004702627939142445 +/- 0.0024848193946364616,0.0 +/- 0.0,0.008056708160442672 +/- 0.00158494697598422,0.10186721991701249 +/- 0.004434099613253267,0.0070885200553250875 +/- 0.0016456437115202048,0.0038381742738589075 +/- 0.0009588813709448131,0.0 +/- 0.0,-0.0013485477178423189 +/- 0.0003262095827128828,0.0 +/- 0.0,0.0 +/- 0.0,0.0012793914246196358 +/- 0.001392173038672014,0.002316735822959881 +/- 0.0007261410788381717,-0.0025587828492392717 +/- 0.0007286067602249448,0.02399723374827112 +/- 0.0036990536985660534,0.0 +/- 0.0,0.0 +/- 0.0,0.0005878284923928057 +/- 0.0005586270546820005,0.003596127247579517 +/- 0.0007448360729093339,0.0002766251728907321 +/- 0.00020746887966804906,0.00010373443983402453 +/- 0.00015845697423775323,0.0 +/- 0.0,0.01556016597510379 +/- 0.0026060088079414533,-0.0031466113416320773 +/- 0.0009955864487474356,0.0 +/- 0.0,0.0008990318118948792 +/- 0.0004938747184331137,0.0037690179806362245 +/- 0.0006992997377647514,-0.0007261410788381717 +/- 0.0004753709227132597,0.0003803596127247566 +/- 0.00028722765777724915,0.002593360995850613 +/- 0.0007128467540832721,3.457814661134151e-05 +/- 0.00010373443983402453,0.0 +/- 0.0,0.0 +/- 0.0,0.004910096818810517 +/- 0.0012351708920810625,0.0 +/- 0.0,0.0 +/- 0.0,0.0006224066390041472 +/- 0.00020746887966804906,0.0015214384508990264 +/- 0.0005618283820633424,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00688105117565696 +/- 0.00108742636193059,0.0003457814661134151 +/- 0.0003457814661134151,0.010096818810511832 +/- 0.0017344310102329749,0.0 +/- 0.0,0.0005532503457814641 +/- 0.0006950121453057299,0.0 +/- 0.0,0.0003803596127247566 +/- 0.00028722765777724915,0.014384508990318179 +/- 0.0015167159197414406,0.005082987551867224 +/- 0.0015076230537062183,0.0 +/- 0.0,-0.003181189488243419 +/- 0.0009997809332504086,0.0 +/- 0.0,-0.0005878284923928057 +/- 0.0002700639583646828,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027316735822959792 +/- 0.0007952973720608547,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0020055325034578075 +/- 0.0008856326746103494,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.011583679114799406 +/- 0.00027877793043909135,0.002247579529737198 +/- 0.0010402219195360493,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008644536652835377 +/- 0.00017289073305670755,0.0034232365145228094 +/- 0.0003262095827128828,0.0032849239280774434 +/- 0.0007456382660044174,0.0 +/- 0.0,0.0 +/- 0.0,-0.00024204702627939056 +/- 0.0004902298367481942,0.0 +/- 0.0,0.01849930843706782 +/- 0.0018247959615433908,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0016597510373443924 +/- 0.001911517975253832,-0.004598893499308421 +/- 0.0013034631275913346,0.0 +/- 0.0,0.0 +/- 0.0,0.0071576763485477705 +/- 0.0012849864575423674,0.0 +/- 0.0,0.0 +/- 0.0,-0.004218533886583664 +/- 0.0007700918897413557,0.0 +/- 0.0,3.457814661134151e-05 +/- 0.00018620901822733352,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010027662517289038 +/- 0.00010373443983402453,0.0 +/- 0.0,0.0 +/- 0.0,0.0009336099585062207 +/- 0.0005140411046790612,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01096127247579537 +/- 0.0012375885316855612,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00024204702627939056 +/- 0.00022140816865258734,0.0009336099585062207 +/- 0.0002700639583646828,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003457814661134151 +/- 0.00030927634543565446,0.014315352697095496 +/- 0.0019014836908530389,0.0004495159059474396 +/- 0.0003112033195020736,0.0015214384508990264 +/- 0.0006224066390041472,-0.0006569847856154887 +/- 0.0012414469620343138,0.010338865836791222 +/- 0.002024815487131023,0.004011065006915626 +/- 0.001332044279685924,0.0 +/- 0.0,0.00010373443983402453 +/- 0.0003112033195020736,0.0017289073305670755 +/- 0.0006915629322268302,0.0 +/- 0.0,0.0 +/- 0.0,-0.005843706777316715 +/- 0.0009712705328622468,0.0 +/- 0.0,-0.012932226832641724 +/- 0.0012293491586881822,-0.008160442600276596 +/- 0.0014522821576763434,0.0 +/- 0.0
