,bvp_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,hrv_rms,hrv_min,scl_std,accy_perm_entropy,hrv_energy,accx_energy,hrv_n_below_mean,hrv_n_above_mean,hrv_max,scr_pct_95,scr_iqr_5_95,accz_lineintegral,accy_energy,accz_perm_entropy,scr_rms,accz_rms,accz_mean,accz_sum,hrv_pct_5,hrv_pct_95,accy_rms,accz_min,accz_svd_entropy,accy_pct_5,accx_max,accx_sum,accx_mean,hrv_lineintegral,accz_max,accy_peaks,scl_svd_entropy,hrv_std,bvp_pct_5,hrv_iqr_5_95,scr_pct_5,accy_pct_95,accz_ptp,accx_entropy,accz_n_sign_changes,scl_max,bvp_n_sign_changes,bvp_energy,accz_peaks,scl_ptp,bvp_iqr,hrv_ptp,accx_pct_5,hrv_svd_entropy,scl_iqr,accx_svd_entropy,accx_min,scl_iqr_5_95,accx_rms,scl_pct_95,scl_n_sign_changes,bvp_skewness,bvp_iqr_5_95,accx_lineintegral,accy_std,bvp_svd_entropy,accx_n_below_mean,bvp_max,scr_sum,scr_mean,accy_iqr_5_95,accy_min,accy_svd_entropy,accx_pct_95,accx_ptp,bvp_n_above_mean,bvp_n_below_mean,scr_std,scr_max,scr_iqr,accy_skewness,accx_n_sign_changes,scl_mean,scl_sum,scr_ptp,scr_min,scr_perm_entropy,accx_iqr_5_95,accx_perm_entropy,accy_ptp,scl_perm_entropy,accz_iqr,accx_iqr,hrv_skewness,scr_energy,accz_entropy,scr_kurtosis,scr_lineintegral,hrv_iqr,accy_n_sign_changes,hrv_entropy,scl_rms,scl_skewness,scl_peaks,scl_min,scl_kurtosis,bvp_sum,bvp_mean,hrv_kurtosis,scl_energy,accy_entropy,scr_n_sign_changes,bvp_perm_entropy,hrv_peaks,bvp_peaks,scl_pct_5,bvp_ptp,accy_n_below_mean,accy_n_above_mean,scl_n_below_mean,scl_n_above_mean,hrv_n_sign_changes,bvp_min,scr_skewness,bvp_entropy,accz_skewness,accx_skewness,bvp_kurtosis,scr_n_below_mean,scr_n_above_mean,scr_entropy,accz_pct_95,accy_max,accy_kurtosis,accz_n_below_mean,accz_std,accy_iqr,accy_mean,accy_sum,accx_std,scl_entropy,accx_kurtosis,hrv_perm_entropy,scr_svd_entropy,accy_lineintegral,scr_peaks,accz_iqr_5_95,bvp_pct_95,scl_lineintegral,bvp_lineintegral,accx_n_above_mean,accx_peaks,accz_n_above_mean,accz_kurtosis,accz_pct_5
0,0.24872501722949686 +/- 0.008210790818569364,0.31984838042729147 +/- 0.006554096996812541,0.31984838042729147 +/- 0.006554096996812541,0.25775327360441075 +/- 0.009588025389418504,0.21950379048931762 +/- 0.008257226277484165,0.11099241902136452 +/- 0.006163152640338043,0.11685044796691932 +/- 0.006319163153764224,0.014231564438318346 +/- 0.0022703744190253746,0.15544452101998615 +/- 0.00630411257857336,0.14431426602343206 +/- 0.0062840205651577595,0.09758787043418328 +/- 0.006418629332529313,0.1557546519641626 +/- 0.008043056904697516,0.10882150241212951 +/- 0.007065018177563382,0.11464507236388691 +/- 0.005550037898858767,-0.004720882150241257 +/- 0.0021905189628273953,-0.0064093728463129555 +/- 0.0030674311625455424,0.08053066850447962 +/- 0.004548195584922709,-0.015541006202618956 +/- 0.004274721167461286,0.19486560992419016 +/- 0.004381173441930744,0.02922122674017915 +/- 0.005976028087041311,0.019228118538938587 +/- 0.0024209742343556675,0.025361819434872434 +/- 0.00166832783417094,0.02532736044107505 +/- 0.0016828553338490355,-0.03390764989662307 +/- 0.004802550348775845,-0.05110268780151626 +/- 0.0038466178262483767,0.05854583046175048 +/- 0.0030058436298473954,0.01988283942108885 +/- 0.001875088609291934,-0.013507925568573432 +/- 0.005545221968267808,-0.0058580289455548605 +/- 0.0020502377368219935,0.037112336319779414 +/- 0.004369775424319083,0.008683666436939986 +/- 0.0014274510804416,0.008683666436939986 +/- 0.0014274510804416,0.07222605099931076 +/- 0.00755619028602628,0.0060647829083390285 +/- 0.0020801362195432957,-0.005720192970365334 +/- 0.00455901734212025,0.007236388697449992 +/- 0.0023064370131883434,0.07081323225361814 +/- 0.007136007521194607,-0.003997243280496265 +/- 0.0011345332621057586,-0.01054445210199867 +/- 0.0025749885171977285,-0.0001722949689869524 +/- 0.0008751499034596717,0.020675396278428616 +/- 0.0033903167129562583,0.006995175740868309 +/- 0.0021905189628273845,0.0019297036526532807 +/- 0.002175015001800069,0.012922122674017867 +/- 0.0019014996087279717,-0.0060647829083391395 +/- 0.002016366483573779,0.005616815988973079 +/- 0.0017574086836664449,0.003514817367332823 +/- 0.001954162216231272,-0.009338387319090346 +/- 0.0030683987759453782,-0.012680909717436318 +/- 0.004009108083321561,0.005341144038594014 +/- 0.004405498465998414,-0.009682977257064152 +/- 0.003270701313485129,0.010716747070985466 +/- 0.0019581078766609783,0.002618883528600913 +/- 0.0024032523465420713,-0.010475534114403917 +/- 0.0031287551930575383,-0.0006547208821502837 +/- 0.002000106390204182,-0.002170916609235074 +/- 0.002988411412236229,0.001206064782908256 +/- 0.0009897592430285983,-0.0004479669193660052 +/- 0.0017974915721219614,0.08790489317711916 +/- 0.0036999717783955627,0.0011716057891108633 +/- 0.0004921728758472053,0.006891798759476186 +/- 0.001403966146620475,0.014231564438318366 +/- 0.0017908733921690302,0.041385251550654666 +/- 0.00512605765167735,0.0018263266712611136 +/- 0.0007398659735900824,-0.007925568573397702 +/- 0.0016597649316047066,0.0022053756030323223 +/- 0.0012632875795881003,0.001309441764300434 +/- 0.0022899032013557617,0.1053756030323914 +/- 0.0047318108597579345,0.1053756030323914 +/- 0.0047318108597579345,-0.001550654720882183 +/- 0.0020284028466935273,0.0015161957270847016 +/- 0.00139718366179966,0.019710544452101943 +/- 0.001935847264671032,-0.0006891798759476875 +/- 0.0020846979272576283,0.0031357684355616143 +/- 0.001567410808483021,0.005995864920744287 +/- 0.0009648518263266847,0.005995864920744287 +/- 0.0009648518263266847,0.11281874569262573 +/- 0.005675177636399789,0.02005513439007576 +/- 0.0025029662022515685,0.006478290833907619 +/- 0.0011816973259463953,0.00954514128187448 +/- 0.0005122697707552968,0.0012405237767056266 +/- 0.0007260960546418253,-0.005892487939352209 +/- 0.0046345745375457135,-0.005892487939352209 +/- 0.0046345745375457135,0.01946933149552027 +/- 0.0026118462524655365,0.00013783597518948198 +/- 0.0003837191152880402,0.00027567195037897507 +/- 0.0005513439007580612,-0.002825637491385291 +/- 0.0012782382488622788,-0.00813232253618199 +/- 0.0018116387909158885,0.0008270158511370807 +/- 0.000989159207057677,-0.0011026878015162223 +/- 0.0008825808735262311,-0.009958649207443182 +/- 0.0017465645620226315,-0.0009993108201240663 +/- 0.0005651695198779103,-0.0016195727084769352 +/- 0.0009752564919424606,0.010716747070985456 +/- 0.00130262289258691,-0.004238456237077937 +/- 0.0011329622482959217,-0.0002067539627843229 +/- 0.0005598923779900413,0.0029979324603721103 +/- 0.0024074484458592063,-0.005272226050999362 +/- 0.0022067212469449164,-0.001826326671261236 +/- 0.0017641524102233268,0.005789110957959987 +/- 0.0013416900299057007,0.024879393521709092 +/- 0.0034209989375577734,0.0028600964851825616 +/- 0.0011741368047829815,-0.0001378359751895708 +/- 0.0008607853891658365,-0.04462439696760857 +/- 0.004829794009122599,-0.0003101309441764788 +/- 0.0008219752199776808,3.445899379733719e-05 +/- 0.0005214591988428795,3.445899379733719e-05 +/- 0.0005214591988428795,0.0003101309441763678 +/- 0.0004737328423454996,-0.004341833218470081 +/- 0.0009012196299532876,0.004100620261888299 +/- 0.0017601092748617936,0.0003790489317711199 +/- 0.0004479669193659241,-0.004341833218470081 +/- 0.0018181813863918823,0.00048242591316327577 +/- 0.0010698948791357365,0.01502412129565811 +/- 0.0032951159442816988,0.15037904893177112 +/- 0.004737829701529209,3.445899379733719e-05 +/- 0.0004206256242499102,0.00020675396278422298 +/- 0.00016881390370657637,-0.0010682288077188296 +/- 0.0005858028945554873,-0.00027567195037906387 +/- 0.0003376278074132411,-0.00027567195037906387 +/- 0.0003376278074132411,0.0 +/- 0.0,0.0027911784975878096 +/- 0.0020412409675561642,0.0005513439007580057 +/- 0.00041350792556856436,0.0 +/- 0.0,-6.89179875947965e-05 +/- 0.000371134721373814,0.0022053756030323336 +/- 0.001944415710498397,-0.013852515506547269 +/- 0.001978318414115407,-0.0005513439007581167 +/- 0.00041350792556855515,-0.0005513439007581167 +/- 0.00041350792556855515,-0.000447966919365983 +/- 0.0006900408130427348,-0.00048242591316336456 +/- 0.0010128834222397514,0.0009303928325292033 +/- 0.0007398659735900683,-0.0008270158511372028 +/- 0.002447316458244611,-3.4458993797426006e-05 +/- 0.0005437537504499798,0.002653342522398272 +/- 0.001132962248295922,0.0017918676774637322 +/- 0.0008690227576098324,-0.00044796691936597186 +/- 0.000488540554057805,-0.00044796691936597186 +/- 0.000488540554057805,0.011612680909717388 +/- 0.002504151936460963,0.015368711233631949 +/- 0.0014956949975334594,-0.0007236388697450247 +/- 0.000585802894555467,6.891798759471879e-05 +/- 0.0002578674973654931,0.004927636113025458 +/- 0.00172329424535495,0.009028256374913802 +/- 0.003100543591785522,0.0012060647829082783 +/- 0.001519715856044081,0.0009648518263265738 +/- 0.0004571502123163951,0.028600964851826283 +/- 0.004508732524823195,-0.0016195727084769684 +/- 0.0028914771462161494,0.012577532736044051 +/- 0.0031591587552546913,0.003101309441764233 +/- 0.0016597649316047504,0.014817367332873832 +/- 0.0026423555496458482,-0.0004135079255686014 +/- 0.0006501709946282753,-0.0018263266712612246 +/- 0.0014043889643222,-0.0007236388697450136 +/- 0.0003913789349276604
