,accz_perm_entropy,accy_iqr_5_95,accz_pct_5,accx_perm_entropy,accy_iqr,accx_lineintegral,accx_mean,accz_n_sign_changes,accz_max,accy_svd_entropy,accz_svd_entropy,accz_energy,accx_std,accy_lineintegral,accz_sum,hrv_energy,accz_mean,accx_energy,bvp_perm_entropy,accx_pct_95,bvp_max,accy_perm_entropy,bvp_rms,accy_kurtosis,hrv_max,accz_rms,scl_iqr,accx_pct_5,bvp_pct_5,accz_ptp,hrv_rms,hrv_ptp,scr_mean,scl_lineintegral,bvp_n_above_mean,scr_pct_95,scl_std,accx_ptp,hrv_min,scl_entropy,scr_energy,accz_n_below_mean,accx_n_sign_changes,bvp_std,accz_skewness,accz_min,scr_ptp,scr_lineintegral,hrv_n_above_mean,scr_max,bvp_iqr_5_95,bvp_energy,accx_sum,scr_pct_5,accx_max,accx_peaks,bvp_n_below_mean,scl_min,scr_sum,hrv_std,accx_svd_entropy,scr_iqr_5_95,accx_iqr,bvp_ptp,accz_pct_95,scl_ptp,bvp_n_sign_changes,hrv_entropy,accy_entropy,accx_min,accz_peaks,bvp_kurtosis,accz_kurtosis,accz_lineintegral,accy_skewness,accx_skewness,hrv_iqr,scl_n_above_mean,hrv_skewness,accz_n_above_mean,scl_rms,bvp_svd_entropy,hrv_sum,scr_n_below_mean,scr_perm_entropy,hrv_pct_95,hrv_iqr_5_95,scr_peaks,scr_kurtosis,hrv_perm_entropy,scr_entropy,scr_std,scr_svd_entropy,scr_n_above_mean,scl_iqr_5_95,scl_skewness,accy_n_below_mean,accx_iqr_5_95,scl_perm_entropy,hrv_n_sign_changes,scr_n_sign_changes,scl_peaks,scl_n_sign_changes,scr_min,bvp_entropy,bvp_mean,bvp_sum,hrv_n_below_mean,hrv_kurtosis,scl_kurtosis,accx_n_above_mean,scl_energy,bvp_skewness,hrv_peaks,scr_rms,accy_n_sign_changes,scl_n_below_mean,bvp_lineintegral,hrv_pct_5,accy_peaks,accx_n_below_mean,scr_skewness,hrv_mean,scl_svd_entropy,bvp_pct_95,accx_rms,hrv_lineintegral,bvp_peaks,accy_ptp,scl_max,accz_iqr_5_95,accx_kurtosis,accy_max,scr_iqr,accy_n_above_mean,bvp_min,accz_entropy,accz_std,accy_pct_95,accx_entropy,scl_pct_5,accy_min,scl_pct_95,bvp_iqr,accy_energy,accz_iqr,scl_mean,accy_std,scl_sum,accy_rms,accy_mean,hrv_svd_entropy,accy_sum,accy_pct_5
0,0.0022214627477785244 +/- 0.0009328328136675289,-0.00017088174982911043 +/- 0.00041153775047137543,0.0005468215994531622 +/- 0.0006869361326808638,0.002323991797676006 +/- 0.0007298071259078293,0.00023923444976077236 +/- 0.0003434680663404319,-0.0004784688995215447 +/- 0.00027341079972660886,-0.0003417634996582319 +/- 0.0006484506480181155,0.0001025290498974818 +/- 0.0003759398496240528,6.835269993165083e-05 +/- 0.0005022877121223379,0.0 +/- 0.00037438315618944955,3.4176349965830966e-05 +/- 0.000283890084173544,0.0001025290498974707 +/- 0.000375939849624076,-0.00010252904989745958 +/- 0.00015661571069567096,0.0005468215994531734 +/- 0.00031323142139139034,0.0011278195488721888 +/- 0.0006670957380704957,-1.1102230246251566e-17 +/- 0.00034176349965822086,0.0025290498974709476 +/- 0.0009569377990430435,-0.0004101161995898717 +/- 0.0003680905541445367,-3.4176349965819866e-05 +/- 0.00018404527707224566,-0.00044429254955570264 +/- 0.00021883541481317704,-0.00017088174982909932 +/- 0.00017088174982909932,0.00044429254955571376 +/- 0.0005729000209924746,3.4176349965819866e-05 +/- 0.0001025290498974596,6.835269993163973e-05 +/- 0.00013670539986327944,-0.0003759398496240407 +/- 0.0003224190407401409,0.0005809979494190043 +/- 0.0004845333861503168,0.001025290498974707 +/- 0.0002647288685035535,0.0011961722488038173 +/- 0.0006705884097863458,-0.000683526999316475 +/- 0.0002647288685035965,0.00041011619958989385 +/- 0.0003985613051842345,-3.4176349965819866e-05 +/- 0.00018404527707224566,0.00013670539986327946 +/- 0.00016742923737408794,0.00023923444976073905 +/- 0.00015661571069567096,0.0004784688995215336 +/- 0.0003132314213913904,3.4176349965819866e-05 +/- 0.00023923444976073908,-3.4176349965819866e-05 +/- 0.0001025290498974596,0.00013670539986327946 +/- 0.00016742923737408794,-0.0001025290498974707 +/- 0.0003075871496923997,-0.00017088174982911043 +/- 0.00031509037789789453,-0.00030758714969240095 +/- 0.00023923444976077393,0.0003075871496923899 +/- 0.00018404527707226832,-3.4176349965819866e-05 +/- 0.0001025290498974596,-6.835269993165083e-05 +/- 0.0002979425115202,0.00017088174982909932 +/- 0.00017088174982909932,0.0005809979494190154 +/- 0.0001566157106957218,0.0003417634996582319 +/- 0.00045852385047844116,0.00013670539986327946 +/- 0.00016742923737408794,3.4176349965819866e-05 +/- 0.0002838900841735186,0.0 +/- 0.0,0.00017088174982909932 +/- 0.00017088174982909932,3.4176349965830966e-05 +/- 0.0002392344497607692,-0.00017088174982909932 +/- 0.00017088174982909932,0.00023923444976076125 +/- 0.000552135831216796,0.00013670539986327946 +/- 0.00016742923737408794,-6.835269993163973e-05 +/- 0.00013670539986327944,0.00020505809979495248 +/- 0.0003485317507582289,0.00013670539986327946 +/- 0.00022670025908100015,0.00020505809979491917 +/- 0.00022670025908100015,-0.00013670539986327946 +/- 0.00016742923737408794,0.00017088174982909932 +/- 0.00017088174982909932,-0.00013670539986329055 +/- 0.0003132314213913613,0.0002050580997949414 +/- 0.0003132314213913758,0.00010252904989745958 +/- 0.00015661571069567096,-0.0005126452494873535 +/- 0.0002755385423205423,-3.4176349965830966e-05 +/- 0.000283890084173544,-0.00013670539986327946 +/- 0.00022670025908100015,-0.0004784688995215225 +/- 0.00016742923737414234,-6.835269993163973e-05 +/- 0.00013670539986327944,0.00013670539986327946 +/- 0.00016742923737408794,-0.0003759398496240629 +/- 0.00028389008417356674,0.0003075871496923899 +/- 0.00018404527707226832,0.00027341079972657 +/- 0.00020505809979494137,6.835269993165083e-05 +/- 0.0003348584747481963,0.0 +/- 0.00021615021600601702,0.0003759398496240518 +/- 0.00023923444976078185,-3.4176349965819866e-05 +/- 0.0001025290498974596,-6.835269993163973e-05 +/- 0.0002050580997949192,0.0 +/- 0.0,-0.00034176349965819863 +/- 0.0,0.0 +/- 0.0,-6.835269993163973e-05 +/- 0.0002050580997949192,-0.00027341079972657 +/- 0.00020505809979494137,-0.00044429254955571376 +/- 0.0003434680663404385,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002734107997265922 +/- 0.0003348584747482167,-0.00017088174982912152 +/- 0.00035020337545999366,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00013670539986327946 +/- 0.00022670025908100015,0.00013670539986327946 +/- 0.00022670025908100015,0.0 +/- 0.0,0.0003759398496240407 +/- 0.0003224190407401409,0.0 +/- 0.0,0.00023923444976075013 +/- 0.00021883541481315102,0.00027341079972657 +/- 0.00020505809979494137,0.00017088174982909932 +/- 0.00017088174982909932,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00027341079972655893 +/- 0.00013670539986327944,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00013670539986327946 +/- 0.00016742923737408794,0.0 +/- 0.0,3.4176349965819866e-05 +/- 0.0001025290498974596,-6.835269993165083e-05 +/- 0.0003680905541445098,0.0 +/- 0.0,0.00017088174982909932 +/- 0.00017088174982909932,0.0 +/- 0.00015284128349279166,0.0008202323991797434 +/- 0.00043767082962630545,0.0 +/- 0.0,0.00017088174982909932 +/- 0.00022926192523918748,-0.00017088174982909932 +/- 0.00017088174982909932,0.0002734107997265922 +/- 0.00033485847474821665,0.00023923444976073905 +/- 0.00015661571069567096,0.0 +/- 0.0,-0.00027341079972657 +/- 0.0002979425115202051,-0.00023923444976075013 +/- 0.00021883541481315102,0.0005126452494873535 +/- 0.0002755385423205423,-0.0001025290498974818 +/- 0.0005305596273499679,0.00010252904989745958 +/- 0.00021883541481312847,0.0001025290498974707 +/- 0.0006670957380705087,0.000375939849624074 +/- 0.0004698471320870816,-0.00013670539986330166 +/- 0.00034853175075821803,0.0003075871496924232 +/- 0.00035681156899900076,3.4176349965819866e-05 +/- 0.0001025290498974596,0.005741626794258358 +/- 0.000952042944441831,0.0 +/- 0.0002647288685035535,-0.00027341079972657 +/- 0.0002050580997949414,-0.0002734107997265811 +/- 0.0002557523846051981,-6.835269993163973e-05 +/- 0.0002050580997949192,-3.4176349965819866e-05 +/- 0.00018404527707224566,0.010868079289131916 +/- 0.0017142769930259298,-6.835269993163973e-05 +/- 0.000398561305184225,0.0005126452494873535 +/- 0.00035020337546000987,-0.00017088174982912152 +/- 0.00035020337545999366,0.0012303485987696483 +/- 0.000555299959305259,0.0005126452494873645 +/- 0.0003150903778979246,0.00013670539986327946 +/- 0.00016742923737408794,0.00017088174982911043 +/- 0.00035020337545998824,0.0015721120984278803 +/- 0.0008399320387863569,-0.00020505809979493028 +/- 0.0002267002590810236,-0.00010252904989745958 +/- 0.00026692582624421703,0.0003417634996582319 +/- 0.00034176349965824303,0.003622693096377294 +/- 0.0004635905661739737,-3.4176349965819866e-05 +/- 0.0001025290498974596,-0.0004101161995898828 +/- 0.0010115275862576012,6.835269993165083e-05 +/- 0.0003348584747481963
