,hrv_svd_entropy,hrv_sum,hrv_kurtosis,hrv_max,hrv_peaks,hrv_ptp,hrv_n_sign_changes,hrv_mean,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_rms,hrv_iqr,hrv_lineintegral,hrv_n_below_mean,hrv_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_min,hrv_std
0,0.019669713948687682 +/- 0.005861061188458357,-0.004895311117664436 +/- 0.0018044303793309697,-0.0015924506045414844 +/- 0.00241096236342905,-0.011943379534060782 +/- 0.002454042609421013,0.00356826894721316 +/- 0.002360844300752038,0.0020937776467118475 +/- 0.0019846017526854907,0.0 +/- 0.0,-0.002329696254792146 +/- 0.0024829312721665314,0.0006192863462105124 +/- 0.0018437627876544266,-0.005101739899734637 +/- 0.0027253769037008826,-0.0026245945148924087 +/- 0.001935799874052042,-0.002713063992922482 +/- 0.00245599089515269,0.0026540843409023516 +/- 0.002744297286731202,0.04939545856679441 +/- 0.004640784226893879,-0.006281332940135687 +/- 0.0025574667998553694,-0.019168386906517277 +/- 0.0015094643340689854,-0.0017988793866116626 +/- 0.0018200264375357789,-0.006045414332055488 +/- 0.003051163960995535,-0.012149808316130984 +/- 0.001910248863544875,-0.0022412267767620508 +/- 0.00225823529567405,-0.024240636980241835 +/- 0.003387609668127245,-0.004393984075493973 +/- 0.0020619694610927095
