,hrv_svd_entropy,hrv_sum,hrv_kurtosis,hrv_max,hrv_peaks,hrv_ptp,hrv_n_sign_changes,hrv_mean,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_rms,hrv_iqr,hrv_lineintegral,hrv_n_below_mean,hrv_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_min,hrv_std
0,0.043415211601065394 +/- 0.0035907111027757873,-0.010565255992897316 +/- 0.0012348414350414497,-0.007280260432080488 +/- 0.0018632821827401435,-0.016809707013909457 +/- 0.0024253094108964415,-0.0062740455756140736 +/- 0.0020959965918467805,-0.002989050014797279 +/- 0.0025266540560510828,0.0 +/- 0.0,-0.008108907960935196 +/- 0.0019684272445476096,-0.010594850547499257 +/- 0.002991246822963796,-0.02006510802012431 +/- 0.0018707878815364533,-0.010742823320509031 +/- 0.0026071778028099587,-0.003995264871263671 +/- 0.0031494224110377115,-0.004971885173128165 +/- 0.0015592707750599884,0.025096182302456325 +/- 0.005257179211787306,-0.008759988162178179 +/- 0.002709801276652164,-0.013435927789286772 +/- 0.001891274969952112,-0.004172832198875431 +/- 0.001987247347049384,-0.004498372299496911 +/- 0.0019666466677521204,-0.008848771825984026 +/- 0.0026813711731277206,-0.0010062148564664141 +/- 0.0017618083534936058,-0.022876590707309862 +/- 0.0020247953220594544,-0.005800532701982853 +/- 0.0022623870794455385
