,hrv_svd_entropy,hrv_sum,hrv_kurtosis,hrv_max,hrv_peaks,hrv_ptp,hrv_n_sign_changes,hrv_mean,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_rms,hrv_iqr,hrv_lineintegral,hrv_n_below_mean,hrv_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_min,hrv_std
0,0.014577931431863967 +/- 0.004676126433943749,-0.002708153269951086 +/- 0.0014981273408239677,-0.007317775857101749 +/- 0.002690935045539733,0.007173725151253174 +/- 0.002722367790605944,-0.005502736963411181 +/- 0.0018779704393814217,-0.000720253529242354 +/- 0.0020904730548743193,0.0 +/- 0.0,-0.0006626332469029661 +/- 0.0018584215987174073,0.012762892538173387 +/- 0.001808625308639517,-0.014203399596658062 +/- 0.0021290284974753494,-0.01071737251512539 +/- 0.00201176493806925,0.0007490636704119424 +/- 0.0028409779396418354,-0.009392106021319546 +/- 0.0022838284278428643,0.03022183808700659 +/- 0.004175880642053475,-0.0004033419763757373 +/- 0.002005152710032309,-0.015010083549409425 +/- 0.0020673158399205174,0.007029674445404743 +/- 0.0028988213720784173,0.0009795447997694496 +/- 0.0018768651656470604,-0.00521463555171423 +/- 0.0020912670059302155,-0.0025352924229329332 +/- 0.0015663817019957583,-0.019216364160184463 +/- 0.0041830301076540765,-0.007893978680495583 +/- 0.0016858241242670984
