,hrv_svd_entropy,hrv_sum,hrv_kurtosis,hrv_max,hrv_peaks,hrv_ptp,hrv_n_sign_changes,hrv_mean,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_rms,hrv_iqr,hrv_lineintegral,hrv_n_below_mean,hrv_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_min,hrv_std
0,0.014028117359413238 +/- 0.0035784058340381027,0.0047066014669927105 +/- 0.003072086032549892,0.004431540342298345 +/- 0.0013820805690214137,0.00415647921760397 +/- 0.0019387226805811435,0.003881418092909583 +/- 0.001859286207121678,0.001191931540342328 +/- 0.003781465273955,0.0 +/- 0.0,-0.0004889975550121828 +/- 0.002200488997554991,-0.0012836185819070423 +/- 0.0027123114587205167,-0.0018643031784840725 +/- 0.002521902964043536,-0.0027506112469437016 +/- 0.0017820757624832817,-0.003056234718826367 +/- 0.0016850915344853708,-0.0035146699266503157 +/- 0.001595401361386092,-0.003911980440097762 +/- 0.005664844618140685,-0.003942542787285996 +/- 0.0019059244288103742,-0.005684596577017064 +/- 0.0023203243149269213,-0.005990220048899697 +/- 0.002328361485909648,-0.006632029339853252 +/- 0.002475550122249405,-0.007762836185819022 +/- 0.0025759544628001846,-0.008526894865525648 +/- 0.0018104160415183341,-0.011797066014669889 +/- 0.0030537887522730576,-0.013783618581907053 +/- 0.0016764777691812274
