,hrv_lineintegral,hrv_pct_5,hrv_min,hrv_max,hrv_svd_entropy,hrv_energy,hrv_perm_entropy,hrv_std,hrv_ptp,hrv_mean,hrv_entropy,hrv_pct_95,hrv_n_sign_changes,hrv_peaks,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_kurtosis,hrv_skewness,hrv_sum,hrv_iqr
0,0.142599171107164 +/- 0.006134461310484941,-0.029840142095914745 +/- 0.004342312977693049,0.04618117229129661 +/- 0.00522563508907431,0.06471284783895795 +/- 0.0081063370433605,0.018561278863232677 +/- 0.0040935081134579245,0.0018946121965659813 +/- 0.0012985027945210915,0.011959739490822963 +/- 0.0030541670518718597,0.0014209591474245054 +/- 0.001843029297368089,0.011989342806394299 +/- 0.0028154293932766247,0.03620485494375368 +/- 0.001413848897129603,0.0070455891059798435 +/- 0.000632153833749649,0.05174659561870928 +/- 0.0036827286062958045,0.0 +/- 0.0,0.003996447602131414 +/- 0.0015109295624836955,0.02433392539964474 +/- 0.0022961183457270947,0.0075488454706927 +/- 0.0006383617126360981,-0.0030787448194197764 +/- 0.0007153964460387456,-0.003374777975133236 +/- 0.0018732139750806912,0.010124333925399642 +/- 0.0016471791288624736,0.016933096506808732 +/- 0.00293595648744047,0.0003256364712847626 +/- 0.0019342091443362314,0.059384251036116054 +/- 0.002981569760098081
