,hrv_svd_entropy,hrv_sum,hrv_kurtosis,hrv_max,hrv_peaks,hrv_ptp,hrv_n_sign_changes,hrv_mean,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_rms,hrv_iqr,hrv_lineintegral,hrv_n_below_mean,hrv_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_min,hrv_std
0,0.05729442970822283 +/- 0.00432793572078529,0.0003831417624521105 +/- 0.0026461264928120012,0.013734158561744791 +/- 0.0014981744800635105,-0.029678750368405525 +/- 0.0029854581260589457,-0.008959622752726182 +/- 0.0014450516560130906,0.01075744179192457 +/- 0.0033298644119846166,0.0 +/- 0.0,0.01282051282051283 +/- 0.002272438140430442,-0.000559976422045394 +/- 0.002577617495324046,0.0012673150604185167 +/- 0.002559355477791265,0.006130268199233724 +/- 0.0032813830025857508,0.01709401709401711 +/- 0.002029108691784082,0.021102269378131467 +/- 0.0029211934437639677,0.0410551134689066 +/- 0.004735901588273052,0.006867079280872412 +/- 0.0018642339641460014,-0.0020925434718538027 +/- 0.0024212289299782863,0.0077512525788387965 +/- 0.002659224587906161,0.006189213085764811 +/- 0.0020714746113534416,0.010492189802534645 +/- 0.0016940887548717789,0.015355142941349865 +/- 0.0035304247425592466,0.013174182139699397 +/- 0.003949857218326513,0.01585617447686416 +/- 0.0023496765609189447
