,hrv_svd_entropy,hrv_sum,hrv_kurtosis,hrv_max,hrv_peaks,hrv_ptp,hrv_n_sign_changes,hrv_mean,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_rms,hrv_iqr,hrv_lineintegral,hrv_n_below_mean,hrv_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_min,hrv_std
0,0.0031231409875075 +/- 0.006266433034667015,0.000951814396192785 +/- 0.0020897285033016537,0.0006543723973825632 +/- 0.0013874959892552774,0.018887566924449796 +/- 0.002781520069186446,-0.01484235574063053 +/- 0.002373766056243746,-0.00023795359904813518 +/- 0.0026228920505709232,0.0 +/- 0.0,-0.0034503271861986208 +/- 0.0011065481997464938,0.008834027364663932 +/- 0.002709988811396335,-0.00038667459845325157 +/- 0.0023497917906008386,-0.004253420582986256 +/- 0.0020437100995005187,-0.002587745389648988 +/- 0.0018577628161364874,0.002736466389054182 +/- 0.001922129020987948,0.027334919690660396 +/- 0.0045779985930353324,-0.008923259964306906 +/- 0.001204548288597056,0.009458655562165418 +/- 0.002123327578533576,-0.003985722784057066 +/- 0.001969416461302422,-0.007763236168946997 +/- 0.0020669543906117246,-0.01088637715645444 +/- 0.002778178329288668,0.0033313503866746474 +/- 0.001158115546337407,0.002855443188578266 +/- 0.0034074963692134995,0.0014277215942891442 +/- 0.0020555803144760307
