,hrv_lineintegral,hrv_pct_5,hrv_min,hrv_max,hrv_svd_entropy,hrv_energy,hrv_perm_entropy,hrv_std,hrv_ptp,hrv_mean,hrv_entropy,hrv_pct_95,hrv_n_sign_changes,hrv_peaks,hrv_iqr_5_95,hrv_rms,hrv_n_below_mean,hrv_n_above_mean,hrv_kurtosis,hrv_skewness,hrv_sum,hrv_iqr
0,0.09701624815361895 +/- 0.005701242132862813,0.0286558345642541 +/- 0.005266453736068395,0.044490398818316124 +/- 0.004261031546730366,0.0391432791728213 +/- 0.005823990568502585,0.020147710487444626 +/- 0.0050771169415517355,0.01988183161004432 +/- 0.0023037154168250285,0.003101920236336786 +/- 0.0029133061925134644,0.003958641063515534 +/- 0.0017784244541557159,-0.0076514032496306835 +/- 0.003580448590986359,0.030339734121122664 +/- 0.0015239255984081375,0.017932053175775498 +/- 0.0014950169487598145,0.07621861152141807 +/- 0.0034222961199585245,0.0 +/- 0.0,0.0003249630723781372 +/- 0.0010930576070900977,0.0009158050221565684 +/- 0.0027122477269185506,-0.009305760709010291 +/- 0.0014726668928347949,0.0006499261447562743 +/- 0.0022178226740470737,-0.004194977843426861 +/- 0.0013843869440307145,0.011994091580502264 +/- 0.002701769776111933,0.024401772525849342 +/- 0.0031850710716558074,0.006322008862629303 +/- 0.0028218502655857373,0.02788774002954214 +/- 0.003560282397679866
