,hrv_svd_entropy,hrv_sum,hrv_kurtosis,hrv_max,hrv_peaks,hrv_ptp,hrv_n_sign_changes,hrv_mean,hrv_perm_entropy,hrv_pct_5,hrv_entropy,hrv_rms,hrv_iqr,hrv_lineintegral,hrv_n_below_mean,hrv_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_skewness,hrv_energy,hrv_min,hrv_std
0,-0.004440497335701598 +/- 0.0033044514534933747,0.0004144464179988039 +/- 0.0030079066420084337,-0.0006808762581409389 +/- 0.0018536971230850312,0.01577856719952634 +/- 0.0031912593875806144,-0.004440497335701598 +/- 0.001444204963605745,-0.0007400828892836109 +/- 0.0024456352341412535,0.0 +/- 0.0,0.001243339253996434 +/- 0.002393295788206945,-0.000828892835997641 +/- 0.0031407429745115103,-0.009621077560686798 +/- 0.0023580671487303225,-0.0068679692125518275 +/- 0.0016257584627289439,0.0015393724097098826 +/- 0.0012615320161434261,0.004085257548845455 +/- 0.002983332785635084,0.011870929544108932 +/- 0.004861527831965004,0.00014801657785670219 +/- 0.001644250334754148,-0.002309058614564852 +/- 0.0031155292165596007,-0.015334517465956187 +/- 0.0013025458851391412,0.0013913558318531583 +/- 0.0014625955390214045,-0.005772646536412074 +/- 0.002043486661388082,0.00038484310242745676 +/- 0.0032832999798886263,-0.0034635879218472667 +/- 0.002130821896143063,-0.0029307282415630743 +/- 0.0019251261678968608
