,hrv_sum,hrv_mean,hrv_max,hrv_ptp,hrv_min,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_rms,hrv_std,hrv_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_n_sign_changes,hrv_perm_entropy,hrv_svd_entropy,hrv_energy,hrv_pct_95
0,0.3024449877750611 +/- 0.007030934229729197,0.3024449877750611 +/- 0.007030934229729197,0.21231662591687042 +/- 0.005256457177526503,0.17402200488997557 +/- 0.004179785084909237,0.14929706601466994 +/- 0.0033374586900735913,0.13147921760391199 +/- 0.007890532793694323,0.12444987775061127 +/- 0.006195644370862361,0.12350244498777507 +/- 0.004649998603534277,0.08511613691931544 +/- 0.0050074706117495095,0.07692542787286065 +/- 0.007232435947438531,0.03936430317848414 +/- 0.0047950754663704425,0.023624694376528133 +/- 0.003949643914775204,0.008465770171149179 +/- 0.0029883974977798753,0.004920537897310529 +/- 0.0017474073788414314,0.0023227383863080988 +/- 0.0012391891768162011,0.002292176039119842 +/- 0.004416761462454757,2.2204460492503132e-17 +/- 0.00019329325551150234,0.0 +/- 0.0,-0.00033618581907086665 +/- 0.00042016280821722933,-0.001497555012224905 +/- 0.0026729389247049317,-0.0047982885085574465 +/- 0.00141414856983609,-0.04141198044009779 +/- 0.005357135740512869
