,hrv_mean,hrv_std,hrv_min,hrv_max,hrv_ptp,hrv_sum,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_svd_entropy,scl_mean,scl_std,scl_min,scl_max,scl_ptp,scl_sum,scl_energy,scl_skewness,scl_kurtosis,scl_peaks,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr,scl_iqr_5_95,scl_pct_5,scl_pct_95,scl_entropy,scl_perm_entropy,scl_svd_entropy,scr_mean,scr_std,scr_min,scr_max,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_kurtosis,scr_peaks,scr_rms,scr_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,scr_iqr,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_entropy,scr_perm_entropy,scr_svd_entropy,accx_mean,accx_std,accx_min,accx_max,accx_ptp,accx_sum,accx_energy,accx_skewness,accx_kurtosis,accx_peaks,accx_rms,accx_lineintegral,accx_n_above_mean,accx_n_below_mean,accx_n_sign_changes,accx_iqr,accx_iqr_5_95,accx_pct_5,accx_pct_95,accx_entropy,accx_perm_entropy,accx_svd_entropy,accy_mean,accy_std,accy_min,accy_max,accy_ptp,accy_sum,accy_energy,accy_skewness,accy_kurtosis,accy_peaks,accy_rms,accy_lineintegral,accy_n_above_mean,accy_n_below_mean,accy_n_sign_changes,accy_iqr,accy_iqr_5_95,accy_pct_5,accy_pct_95,accy_entropy,accy_perm_entropy,accy_svd_entropy,accz_mean,accz_std,accz_min,accz_max,accz_ptp,accz_sum,accz_energy,accz_skewness,accz_kurtosis,accz_peaks,accz_rms,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,accz_pct_5,accz_pct_95,accz_entropy,accz_perm_entropy,accz_svd_entropy
Linea train Iter 0,0.0,0.12358270184035092,0.0010255825878866531,0.0038174462993560976,0.0023930260384023017,0.00011395362087629479,0.0,-0.00011395362087640581,0.0,0.00022790724175258958,0.18335137598997198,0.0007406985356959161,0.31593641387955096,0.3212352572502991,0.0001709304313144422,0.014586063472166733,0.00199418836533527,0.001139536208762948,0.002563956469716744,0.0,-0.0003418608626289954,0.0001709304313144422,0.0770896245228192,0.11304199190929287,0.0703093840806791,0.1018745370634151,0.09623383283003817,0.07703264771238105,0.009572104153609429,0.0005127912939433266,0.0001709304313144422,0.0,0.02751979944162719,0.09332801549769243,-0.00011395362087640581,0.0001709304313144422,0.0018232579340208277,0.08449660987977892,0.09087801264885187,0.07965358099253594,0.09093498945929002,0.0007976753461340635,-0.0004558144835052902,0.0007406985356959161,0.008603498376160812,0.008774428807475254,-0.0002279072417527006,0.0007406985356959161,0.00022790724175258958,0.008489544755284517,0.003874423109794245,-0.0001709304313145532,0.0003418608626288844,0.0,0.019827930032476737,0.016808159079254703,0.00045581448350517917,0.0003418608626288844,0.0007406985356959161,0.0016523275027063855,0.0008546521565722109,0.0,0.0011965130192010953,-0.0002279072417527006,0.00039883767306703177,-0.000284884052190848,0.0010255825878866531,0.0029058173323456282,0.00045581448350517917,0.00022790724175258958,0.00045581448350517917,0.0006267449148196214,0.06825821890490569,-0.0005127912939434376,-0.0009116289670104694,0.01088257079368693,0.00797675346134119,0.005127912939433599,-0.0015383738818302017,0.0029058173323456282,0.0,5.6976810438147396e-05,0.0007976753461340635,0.0023930260384023017,0.0008546521565722109,0.00022790724175258958,0.008831405617913402,0.003019770953222034,0.0,0.00011395362087629479,0.0006837217252577688,0.00022790724175258958,0.0001709304313144422,-0.0002279072417527006,0.06472565665774022,5.6976810438147396e-05,-0.0007976753461341746,0.0012534898296392427,-0.0006837217252578798,0.00022790724175258958,0.0003418608626288844,-0.0007406985356960272,0.0013674434505155375,0.00045581448350517917,0.0010255825878866531,0.0005127912939433266,-0.000284884052190848,-0.000854652156572322,-0.000284884052190848,-0.0007406985356960272,0.0008546521565722109,0.010996524414563225,0.00045581448350517917,0.0,0.00199418836533527,0.0006837217252577688,0.0041023303515468346,0.0003418608626288844,-0.0003418608626289954,0.0025069796592785965,0.025924448749358953,0.0033616318158509184,-5.697681043825842e-05,-0.0007976753461341746,0.0,0.0008546521565722109,0.005412796991624336,0.00011395362087629479,0.0009116289670103583,-0.0002279072417527006,0.001139536208762948,-0.000569768104381585
Linea train Iter 1,0.0,0.12551991339524804,0.0007406985356959161,0.003703492678479803,0.0025069796592785965,0.0001709304313144422,5.6976810438147396e-05,-5.697681043825842e-05,-0.0003418608626289954,0.00011395362087629479,0.18648510056407042,0.0006837217252577688,0.3143410631872827,0.32653410062104715,0.0001709304313144422,0.015440715628739055,0.0015953506922682381,0.0020511651757734173,0.0013674434505155375,0.0,-0.0001709304313145532,0.0006837217252577688,0.08170474616830947,0.11184547889009167,0.0676884508005241,0.10084895447552844,0.09737336903880112,0.08022334909691753,0.014130248988661553,0.0005127912939433266,5.6976810438147396e-05,0.0,0.02751979944162719,0.09099196626972816,-5.697681043825842e-05,0.0,0.0015953506922682381,0.08392684177539733,0.09110591989060446,0.0782861375420203,0.09196057204717678,0.00022790724175258958,0.0,0.000569768104381474,0.008774428807475254,0.008774428807475254,-0.00011395362087640581,0.0005127912939433266,0.00039883767306703177,0.008489544755284517,0.004045353541108687,0.0001709304313144422,0.00022790724175258958,0.0,0.019201185117657005,0.015611646060053497,0.0005127912939433266,0.0005127912939433266,0.0003418608626288844,0.001424420260953685,0.0013104666400773901,5.6976810438147396e-05,0.0011965130192010953,-0.00011395362087640581,0.0001709304313144422,0.00011395362087629479,0.0015953506922682381,0.0019372115548971225,0.00011395362087629479,0.000284884052190737,0.0008546521565722109,0.001424420260953685,0.06706170588570448,-0.0013104666400775011,-0.0010825593983249115,0.009572104153609429,0.007691869409150454,0.005583727422938778,-0.001424420260953796,0.00199418836533527,0.0,0.0,0.0009116289670103583,0.0029627941427838866,0.0008546521565722109,5.6976810438147396e-05,0.009002336049227955,0.0020511651757734173,0.0,-5.697681043825842e-05,0.000569768104381474,0.0,0.0001709304313144422,-0.0001709304313145532,0.06335821320722457,-0.00011395362087640581,-0.000569768104381585,0.0013104666400773901,-0.0007976753461341746,0.00022790724175258958,0.0,-5.697681043825842e-05,0.001139536208762948,0.0003418608626288844,0.0010255825878866531,0.0003418608626288844,0.00022790724175258958,-0.0005127912939434376,-0.0003988376730671428,-0.00011395362087640581,0.0008546521565722109,0.011281408466753962,0.000284884052190737,0.0,0.001709304313144533,0.000569768104381474,0.0029627941427838866,0.0007406985356959161,-0.0003988376730671428,0.0030767477636601814,0.020340721326420064,0.0036465158680416554,-0.0002279072417527006,-0.0009116289670104694,0.0001709304313144422,0.0009116289670103583,0.005640704233376925,0.000569768104381474,0.0012534898296392427,0.00011395362087629479,0.0011965130192010953,-0.001709304313144644
Linea train Iter 2,0.00011395362087629479,0.12352572502991277,0.0005127912939433266,0.004501168024613977,0.00199418836533527,0.00011395362087629479,0.00011395362087629479,0.00022790724175258958,0.00011395362087629479,0.0001709304313144422,0.19155603669306587,0.0006267449148196214,0.3165631587943707,0.32345735285738697,0.0001709304313144422,0.01732095037319803,0.0015953506922682381,0.0016523275027063855,0.0014813970713919433,0.0,-0.0006837217252578798,0.00011395362087629479,0.07999544185516494,0.1108198963022049,0.06501054070993095,0.10193151387385324,0.09828499800581159,0.0782861375420203,0.011851176571135547,0.0006267449148196214,5.6976810438147396e-05,0.0,0.025468634265853773,0.09207452566805308,0.00022790724175258958,0.0001709304313144422,0.0011965130192010953,0.08261637513531983,0.09253034015155825,0.07731753176457179,0.09184661842630049,0.0007406985356959161,-0.000569768104381585,0.0009116289670103583,0.00820466070309378,0.008831405617913402,0.00045581448350517917,0.0009116289670103583,0.00039883767306703177,0.009002336049227955,0.003931399920232392,-5.697681043825842e-05,0.0005127912939433266,0.0,0.02130932710386868,0.01754885761495062,0.0006837217252577688,0.0007406985356959161,0.0006837217252577688,0.002563956469716744,0.0012534898296392427,-0.00011395362087640581,0.0010825593983248005,-0.000569768104381585,0.00039883767306703177,0.00039883767306703177,0.0009116289670103583,0.002450002848840449,-5.697681043825842e-05,0.000284884052190737,0.0006837217252577688,0.0012534898296392427,0.06689077545439004,-0.0007406985356960272,-0.000854652156572322,0.010483733120619898,0.007919776650903043,0.004786052076804714,-0.0015383738818302017,0.0017662811235826803,0.0,5.6976810438147396e-05,0.0008546521565722109,0.002734886901031186,0.0006267449148196214,0.0,0.008318614323970075,0.0027918637114693334,0.00011395362087629479,5.6976810438147396e-05,0.0005127912939433266,0.00011395362087629479,0.00039883767306703177,-0.00011395362087640581,0.06563728562475069,0.00011395362087629479,-0.0006267449148197324,0.0013674434505155375,-0.0005127912939434376,0.0001709304313144422,0.0007406985356959161,-0.000284884052190848,0.0013674434505155375,0.0005127912939433266,0.0010825593983248005,-5.697681043825842e-05,-0.00011395362087640581,0.000284884052190737,-0.0003988376730671428,-0.000854652156572322,0.0007976753461340635,0.011281408466753962,0.001139536208762948,0.0,0.001709304313144533,0.0008546521565722109,0.003589539057603508,0.00039883767306703177,-0.00011395362087640581,0.00199418836533527,0.022562816933508034,0.0038174462993560976,0.000284884052190737,-0.0007976753461341746,5.6976810438147396e-05,0.000569768104381474,0.004330237593299424,0.0005127912939433266,0.0013674434505155375,0.00011395362087629479,0.0010255825878866531,0.00022790724175258958
Linea train Iter 3,0.00011395362087629479,0.12027804683493815,0.0009116289670103583,0.0036465158680416554,0.0019372115548971225,5.6976810438147396e-05,0.0,-0.0006267449148197324,0.000284884052190737,0.00022790724175258958,0.18471881944048762,0.00022790724175258958,0.3136003646515868,0.32163409492336614,0.0001709304313144422,0.016067460543558676,0.001709304313144533,0.0016523275027063855,0.0013104666400773901,0.0,-0.000284884052190848,0.00022790724175258958,0.08022334909691753,0.11309896871973102,0.06717565950658078,0.10084895447552844,0.09851290524756418,0.08216056065181465,0.01441513304085229,0.0006267449148196214,0.00011395362087629479,0.0,0.027007008147683864,0.08797219531650613,0.0006267449148196214,5.6976810438147396e-05,0.0011965130192010953,0.08347102729189215,0.09161871118454779,0.07885590564640188,0.09196057204717678,0.000284884052190737,0.00011395362087629479,0.000569768104381474,0.008489544755284517,0.008831405617913402,0.0001709304313144422,0.0007406985356959161,0.00045581448350517917,0.008318614323970075,0.004045353541108687,-0.0001709304313145532,0.0003418608626288844,0.0,0.019884906842914885,0.015668622870491644,0.00039883767306703177,0.0006837217252577688,0.0001709304313144422,0.0016523275027063855,0.0011965130192010953,0.00011395362087629479,0.0010255825878866531,-0.00011395362087640581,0.0,0.0005127912939433266,0.0010825593983248005,0.0029058173323456282,0.00011395362087629479,0.0001709304313144422,0.0006267449148196214,0.0007976753461340635,0.07355706227565373,-0.0010825593983249115,-0.0009116289670104694,0.011053501225001372,0.007691869409150454,0.0043872144037375715,-0.0018802347444590861,0.0030767477636601814,0.0,0.0001709304313144422,0.0007976753461340635,0.0023930260384023017,0.0006837217252577688,-0.0001709304313145532,0.007748846219588601,0.0025069796592785965,-0.0001709304313145532,0.000284884052190737,0.0005127912939433266,0.00022790724175258958,0.00039883767306703177,-5.697681043825842e-05,0.06444077260554948,5.6976810438147396e-05,-0.0009686057774486168,0.0009686057774485057,-0.0011965130192012063,0.0001709304313144422,5.6976810438147396e-05,-0.0003988376730671428,0.0016523275027063855,0.000284884052190737,0.001424420260953685,-0.0002279072417527006,-5.697681043825842e-05,-0.0007976753461341746,0.00011395362087629479,-0.000284884052190848,0.0009116289670103583,0.010825593983248782,0.0008546521565722109,0.0,0.0018232579340208277,0.0008546521565722109,0.0021081419862115647,0.0006837217252577688,-0.000284884052190848,0.003019770953222034,0.023474445900518393,0.0038174462993560976,5.6976810438147396e-05,-0.0009116289670104694,0.0,0.0007406985356959161,0.0046720984559284195,0.0005127912939433266,0.0009116289670103583,5.6976810438147396e-05,0.0010825593983248005,-0.0005127912939434376
Linea train Iter 4,0.0,0.1227280496837786,0.0010255825878866531,0.003703492678479803,0.001880234744458975,5.6976810438147396e-05,0.00011395362087629479,0.0,-0.0005127912939434376,0.000284884052190737,0.18192695572901818,0.0006837217252577688,0.3142271095664064,0.3232294456156344,-0.0001709304313145532,0.016808159079254703,0.0013104666400773901,0.0019372115548971225,0.0015383738818300907,0.0,-0.0004558144835052902,0.00022790724175258958,0.07879892883596373,0.1110478035439576,0.06535240157255995,0.10113383852771918,0.09743034584923926,0.08119195487436603,0.01242094467551702,0.000569768104381474,0.0,0.0,0.027234915389436454,0.0900803373027177,0.0,5.6976810438147396e-05,0.001709304313144533,0.08375591134408289,0.09218847928892937,0.07765939262720067,0.09190359523673863,0.000284884052190737,-0.000569768104381585,0.0007976753461340635,0.008318614323970075,0.009002336049227955,0.00045581448350517917,0.00045581448350517917,0.0010255825878866531,0.008774428807475254,0.003874423109794245,0.0001709304313144422,0.0005127912939433266,0.0,0.019144208307218857,0.016751182268816556,0.000569768104381474,0.000569768104381474,0.00045581448350517917,0.0019372115548971225,0.0012534898296392427,0.0,0.001424420260953685,0.0001709304313144422,0.0003418608626288844,0.00039883767306703177,0.0007406985356959161,0.003589539057603508,5.6976810438147396e-05,0.00039883767306703177,0.0006837217252577688,0.0013674434505155375,0.06797333485271484,-0.0014813970713919433,-0.0007406985356960272,0.010312802689305345,0.007350008546521458,0.0049569825081191565,-0.0019372115548972335,0.0025069796592785965,5.6976810438147396e-05,0.0,0.0001709304313144422,0.002279072417526007,0.0009116289670103583,-0.0001709304313145532,0.00843256794484637,0.0029058173323456282,0.0001709304313144422,0.000284884052190737,0.0006837217252577688,0.0001709304313144422,-5.697681043825842e-05,5.6976810438147396e-05,0.06592216967694142,5.6976810438147396e-05,-0.0007976753461341746,0.001709304313144533,-0.0010255825878867642,0.00022790724175258958,0.00039883767306703177,-0.000569768104381585,0.0019372115548971225,0.0007976753461340635,0.0009686057774485057,0.0009686057774485057,0.0,-0.0009686057774486168,-0.0005127912939434376,-0.0005127912939434376,0.0006837217252577688,0.010369779499743603,0.0011965130192010953,0.0,0.0023930260384023017,0.0010255825878866531,0.0029058173323456282,0.00011395362087629479,-0.0002279072417527006,0.0023930260384023017,0.021936072018688302,0.00376046948891795,0.0001709304313144422,-0.000284884052190848,0.00011395362087629479,0.00045581448350517917,0.005013959318557304,0.0005127912939433266,0.0009686057774485057,0.00011395362087629479,0.0008546521565722109,0.0
Linea train Iter 5,0.0,0.12671642641444925,0.0009116289670103583,0.003703492678479803,0.0023930260384023017,0.0,0.00011395362087629479,-5.697681043825842e-05,0.0001709304313144422,0.00039883767306703177,0.18614323970144142,0.0006837217252577688,0.31308757335764337,0.3202666514728505,0.00039883767306703177,0.01555466924961535,0.0011965130192010953,0.0022220956070878595,0.001880234744458975,0.0,-0.0003988376730671428,0.0008546521565722109,0.07868497521508744,0.1138966440658652,0.06774542761096225,0.1018745370634151,0.09634778645091446,0.08028032590735568,0.011509315708506551,0.0007406985356959161,0.00011395362087629479,0.0,0.02911515013389543,0.08939661557745993,0.0,5.6976810438147396e-05,0.0011965130192010953,0.08489544755284595,0.08808614893738242,0.0743547376217879,0.0911628967010426,0.00039883767306703177,-0.000284884052190848,0.0013104666400773901,0.008318614323970075,0.009458150532733134,0.0003418608626288844,0.0008546521565722109,0.0005127912939433266,0.008774428807475254,0.0041023303515468346,-0.0003988376730671428,0.0001709304313144422,0.0,0.021480257535183123,0.015212808386986465,0.0006837217252577688,0.0005127912939433266,0.0003418608626288844,0.0020511651757734173,0.0013104666400773901,5.6976810438147396e-05,0.0009116289670103583,0.00022790724175258958,5.6976810438147396e-05,0.0,0.002279072417526007,0.002734886901031186,-0.000284884052190848,5.6976810438147396e-05,0.0007976753461340635,0.0014813970713919433,0.06854310295709642,-0.0010255825878867642,-0.0007406985356960272,0.00997094182667646,0.008717451997037107,0.004786052076804714,-0.001709304313144644,0.0023930260384023017,0.0,5.6976810438147396e-05,0.00022790724175258958,0.0030767477636601814,0.001139536208762948,-0.0001709304313145532,0.008147683892655633,0.0029058173323456282,0.0001709304313144422,5.6976810438147396e-05,0.000284884052190737,0.0001709304313144422,0.000284884052190737,0.00011395362087629479,0.06455472622642577,5.6976810438147396e-05,-0.000854652156572322,0.0007976753461340635,-0.000854652156572322,5.6976810438147396e-05,0.00039883767306703177,-0.0004558144835052902,0.001139536208762948,0.0005127912939433266,0.0012534898296392427,0.0003418608626288844,5.6976810438147396e-05,-0.0003988376730671428,-0.0003988376730671428,-0.0006837217252578798,0.0009686057774485057,0.009913965016238313,0.00045581448350517917,0.0,0.0026209332801548912,0.0009116289670103583,0.005640704233376925,0.0003418608626288844,-0.0003988376730671428,0.0031907013845364762,0.02222095607087915,0.0046720984559284195,5.6976810438147396e-05,-0.000284884052190848,0.0,0.000569768104381474,0.004843028887242862,0.00039883767306703177,0.0016523275027063855,0.00011395362087629479,0.0010255825878866531,-0.0003988376730671428
Linea train Iter 6,0.00011395362087629479,0.12517805253261916,0.0009116289670103583,0.00376046948891795,0.0018232579340208277,5.6976810438147396e-05,0.00022790724175258958,0.000284884052190737,-0.0002279072417527006,0.00011395362087629479,0.18198393253945644,0.0013104666400773901,0.31377129508290125,0.3244259586348356,0.0003418608626288844,0.015896530112244234,0.001880234744458975,0.0017662811235826803,0.0017662811235826803,0.0,-0.000284884052190848,0.000284884052190737,0.08073614039086086,0.11059198906045231,0.06956868554498319,0.10022220956070871,0.09657569369266705,0.07703264771238105,0.012705828727707758,0.0007406985356959161,5.6976810438147396e-05,0.0,0.02484188935103404,0.08797219531650613,0.0,0.0,0.0016523275027063855,0.08580707651985642,0.09161871118454779,0.0772035781436955,0.09349894592900687,0.0003418608626288844,0.0,0.000569768104381474,0.009002336049227955,0.009344196911856839,0.000284884052190737,0.0006837217252577688,0.000569768104381474,0.008090707082217485,0.003931399920232392,0.00039883767306703177,0.00011395362087629479,0.0,0.02039769813685821,0.015212808386986465,0.00045581448350517917,0.00039883767306703177,0.0007406985356959161,0.0025069796592785965,0.0009686057774485057,0.0001709304313144422,0.0011965130192010953,-0.00011395362087640581,0.000284884052190737,0.00022790724175258958,0.000569768104381474,0.002848840521907481,0.000284884052190737,0.000284884052190737,0.000569768104381474,0.001709304313144533,0.06848612614665828,-0.0007976753461341746,-0.0009686057774486168,0.01088257079368693,0.007805823030026748,0.005868611475129515,-0.0010825593983249115,0.0021081419862115647,0.0,5.6976810438147396e-05,0.000569768104381474,0.00199418836533527,0.0010255825878866531,-0.0003418608626289954,0.007293031736083311,0.003874423109794245,0.0001709304313144422,5.6976810438147396e-05,0.00039883767306703177,0.00011395362087629479,-0.00011395362087640581,0.00039883767306703177,0.06603612329781772,0.0,-0.0007976753461341746,0.0015383738818300907,-0.0010255825878867642,0.0001709304313144422,0.00011395362087629479,-0.0002279072417527006,0.0012534898296392427,0.00039883767306703177,0.0013104666400773901,0.0001709304313144422,0.0001709304313144422,-0.000569768104381585,-0.0003988376730671428,-0.0006267449148197324,0.0006267449148196214,0.01088257079368693,0.000284884052190737,0.0,0.00199418836533527,0.0007406985356959161,0.0019372115548971225,0.00011395362087629479,-0.0003988376730671428,0.0035325622471653606,0.022790724175260624,0.004273260782861277,-0.0002279072417527006,-0.001139536208763059,0.00011395362087629479,0.0006837217252577688,0.00575465785425322,0.00045581448350517917,0.0014813970713919433,0.00011395362087629479,0.0009116289670103583,-0.000854652156572322
Linea train Iter 7,0.00022790724175258958,0.12232921201071156,0.000569768104381474,0.003133724574098329,0.0017662811235826803,5.6976810438147396e-05,0.0,0.000284884052190737,0.0001709304313144422,0.00022790724175258958,0.18534556435530736,0.0001709304313144422,0.3143410631872827,0.32140618768161355,0.0005127912939433266,0.015041877955672023,0.0022220956070878595,0.0016523275027063855,0.0012534898296392427,0.0,0.00022790724175258958,0.0003418608626288844,0.07908381288815447,0.10996524414563269,0.06438379579511133,0.1004501168024613,0.09640476326135261,0.07993846504472679,0.011680246139820993,0.0007406985356959161,0.0001709304313144422,0.0,0.02660817047461672,0.08780126488519169,0.0,0.0001709304313144422,0.001424420260953685,0.08369893453364474,0.09235940972024381,0.07310124779214855,0.09047917497578484,0.00039883767306703177,-0.0003418608626289954,0.0006837217252577688,0.008546521565722665,0.009059312859666102,-0.0002279072417527006,0.0007976753461340635,0.00039883767306703177,0.009173266480542397,0.003931399920232392,-0.0002279072417527006,0.00039883767306703177,0.0,0.017206996752321735,0.015896530112244234,0.0005127912939433266,0.0005127912939433266,0.0006837217252577688,0.0021081419862115647,0.0011965130192010953,5.6976810438147396e-05,0.0013674434505155375,0.0,0.000284884052190737,0.0001709304313144422,0.0017662811235826803,0.0032476781949746236,0.0,0.0001709304313144422,0.0010825593983248005,0.0016523275027063855,0.06854310295709642,-0.0009116289670104694,-0.0009116289670104694,0.010540709931058045,0.006951170873454426,0.006039541906444068,-0.0015953506922683491,0.0027918637114693334,0.0,0.00011395362087629479,0.000284884052190737,0.0023930260384023017,0.0007976753461340635,0.00022790724175258958,0.009059312859666102,0.0030767477636601814,-5.697681043825842e-05,0.00011395362087629479,0.0003418608626288844,0.0,0.0,-0.0001709304313145532,0.06455472622642577,-5.697681043825842e-05,-0.0006837217252578798,0.0015953506922682381,-0.0006837217252578798,0.0001709304313144422,0.000284884052190737,-0.000569768104381585,0.0006837217252577688,0.000284884052190737,0.0013104666400773901,-0.0003418608626289954,0.0003418608626288844,-0.000569768104381585,-0.0003988376730671428,-0.0005127912939434376,0.00022790724175258958,0.01042675631018175,0.0008546521565722109,0.0,0.0025069796592785965,0.00045581448350517917,0.0015953506922682381,0.00022790724175258958,-0.00011395362087640581,0.0030767477636601814,0.02222095607087915,0.0035325622471653606,-0.000284884052190848,-0.0007976753461341746,0.00022790724175258958,0.000569768104381474,0.005127912939433599,0.00022790724175258958,0.0011965130192010953,0.000284884052190737,0.0008546521565722109,-0.0005127912939434376
Linea train Iter 8,-5.697681043825842e-05,0.12312688735684574,0.0007976753461340635,0.0026779100905930386,0.002450002848840449,0.00011395362087629479,0.0001709304313144422,0.00011395362087629479,5.6976810438147396e-05,0.0001709304313144422,0.18500370349267847,0.0006837217252577688,0.3142271095664064,0.3206085123354794,0.00022790724175258958,0.015383738818300907,0.0012534898296392427,0.0015383738818300907,0.001424420260953685,0.0,0.0,0.00011395362087629479,0.08073614039086086,0.11195943251096796,0.06711868269614263,0.10198849068429139,0.09754429947011556,0.07651985641843762,0.0128767591590222,0.0006267449148196214,0.00011395362087629479,0.0,0.028089567546008665,0.08928266195658363,0.00011395362087629479,0.0001709304313144422,0.0011965130192010953,0.08193265341006206,0.09076405902797557,0.07965358099253594,0.09059312859666113,0.00039883767306703177,-0.0001709304313145532,0.00039883767306703177,0.008831405617913402,0.00911628967010425,0.00011395362087629479,0.0009116289670103583,0.0005127912939433266,0.00820466070309378,0.004045353541108687,0.000284884052190737,0.000284884052190737,0.0,0.019486069169847853,0.016523275027063966,0.00045581448350517917,0.0003418608626288844,0.0008546521565722109,0.0017662811235826803,0.0009686057774485057,0.0,0.001139536208762948,-0.000284884052190848,-0.00011395362087640581,0.00039883767306703177,0.0026779100905930386,0.0023930260384023017,-0.0002279072417527006,0.00022790724175258958,0.0006837217252577688,0.00199418836533527,0.07059426813286984,-0.0011965130192012063,-0.0010255825878867642,0.009800011395362018,0.008489544755284517,0.005355820181186188,-0.0016523275027064965,0.0022220956070878595,0.0,0.00011395362087629479,0.0001709304313144422,0.0023930260384023017,0.0009686057774485057,0.00011395362087629479,0.00888838242835166,0.0025069796592785965,-0.0006837217252578798,0.00039883767306703177,0.0006267449148196214,0.0001709304313144422,0.0,0.00011395362087629479,0.06472565665774022,-0.00011395362087640581,-0.0005127912939434376,0.0015383738818300907,-0.0003988376730671428,0.0,0.0003418608626288844,-0.0002279072417527006,0.001139536208762948,0.000569768104381474,0.0013674434505155375,0.0007976753461340635,-0.000284884052190848,-0.0002279072417527006,-0.0006267449148197324,-0.0009116289670104694,0.001139536208762948,0.011338385277192109,0.0006267449148196214,0.0,0.0021081419862115647,0.0006837217252577688,0.0031907013845364762,0.00011395362087629479,-0.0003988376730671428,0.004159307161984982,0.02284770098569877,0.003589539057603508,0.0,-0.0007976753461341746,0.00011395362087629479,0.000284884052190737,0.0043872144037375715,0.00022790724175258958,0.0013104666400773901,-0.0002279072417527006,0.0009116289670103583,-0.0005127912939434376
Linea train Iter 9,0.0,0.12648851917269666,0.000569768104381474,0.003931399920232392,0.0023360492279641543,0.00011395362087629479,0.0001709304313144422,0.0001709304313144422,-0.00011395362087640581,0.00022790724175258958,0.186371146943194,0.0007406985356959161,0.31570850663779837,0.3260213093271038,0.0003418608626288844,0.016124437353996823,0.0013674434505155375,0.001424420260953685,0.0019372115548971225,0.0,5.6976810438147396e-05,0.0005127912939433266,0.07971055780297409,0.11059198906045231,0.06985356959717393,0.10107686171728103,0.09714546179704853,0.0772035781436955,0.012193037433764431,0.0005127912939433266,0.0001709304313144422,0.0,0.028602358839952102,0.09230243290980567,-0.00011395362087640581,5.6976810438147396e-05,0.002279072417526007,0.08312916642926327,0.09332801549769243,0.08153381573699503,0.09133382713235705,0.0,-0.0003418608626289954,0.0005127912939433266,0.008318614323970075,0.008774428807475254,0.0001709304313144422,0.0007406985356959161,0.000569768104381474,0.00866047518659896,0.0038174462993560976,-0.0001709304313145532,0.0007976753461340635,0.0,0.02022676770554377,0.016808159079254703,0.00045581448350517917,0.0003418608626288844,0.0005127912939433266,0.0017662811235826803,0.0011965130192010953,0.00022790724175258958,0.0009116289670103583,-0.00011395362087640581,5.6976810438147396e-05,0.0006267449148196214,0.0013674434505155375,0.002848840521907481,0.00039883767306703177,0.0001709304313144422,0.0007976753461340635,0.0018232579340208277,0.06985356959717393,-0.0013104666400775011,-0.0007976753461341746,0.01111047803543952,0.007179078115207016,0.005982565096005921,-0.0015953506922683491,0.0038174462993560976,0.0,5.6976810438147396e-05,0.0,0.002165118796649712,0.0013674434505155375,0.00011395362087629479,0.00843256794484637,0.0023930260384023017,-0.00011395362087640581,0.00011395362087629479,0.0003418608626288844,0.0001709304313144422,-5.697681043825842e-05,-0.0002279072417527006,0.06580821605606513,0.0001709304313144422,-0.0007976753461341746,0.0008546521565722109,0.0001709304313144422,0.0001709304313144422,-0.00011395362087640581,-5.697681043825842e-05,0.0005127912939433266,0.0006267449148196214,0.0006267449148196214,0.00039883767306703177,0.0001709304313144422,-0.0004558144835052902,-0.0001709304313145532,-0.0004558144835052902,0.00039883767306703177,0.010825593983248782,0.00045581448350517917,0.0,0.0010825593983248005,0.0007406985356959161,0.005640704233376925,0.00039883767306703177,-0.0005127912939434376,0.0029058173323456282,0.021708164776935712,0.0041023303515468346,-0.00011395362087640581,-0.0007976753461341746,0.00011395362087629479,0.0006837217252577688,0.0052418665603098935,0.00045581448350517917,0.0009116289670103583,-0.00011395362087640581,0.0008546521565722109,0.0003418608626288844
