,accy_pct_95,accy_max,accy_lineintegral,accz_min,accy_sum,accx_rms,accx_sum,scl_min,accz_lineintegral,accx_min,scl_mean,accz_n_sign_changes,accx_lineintegral,scl_entropy,bvp_energy,scl_sum,accy_iqr,bvp_n_sign_changes,hrv_lineintegral,accz_iqr,accx_pct_5,accx_std,scl_lineintegral,accz_sum,accz_svd_entropy,bvp_lineintegral,accz_ptp,scl_std,accy_ptp,hrv_pct_95,bvp_svd_entropy,accy_n_sign_changes,accy_iqr_5_95,accy_svd_entropy,hrv_max,bvp_skewness,hrv_rms,accx_energy,accx_kurtosis,bvp_rms,accz_pct_95,accz_rms,accz_perm_entropy,accx_max,hrv_pct_5,scr_lineintegral,accx_perm_entropy,accz_pct_5,scr_sum,accz_iqr_5_95,scr_pct_95,accz_peaks,accx_peaks,hrv_ptp,accx_svd_entropy,bvp_peaks,scl_iqr,scr_iqr_5_95,accx_n_sign_changes,scl_pct_5,hrv_energy,accy_std,accx_skewness,accz_kurtosis,accz_max,accx_mean,scl_rms,scl_n_below_mean,hrv_mean,bvp_min,accz_mean,scr_max,hrv_sum,bvp_iqr,bvp_mean,bvp_entropy,scr_peaks,scr_rms,scr_skewness,scl_ptp,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_svd_entropy,hrv_n_sign_changes,hrv_iqr,hrv_n_below_mean,hrv_peaks,scr_perm_entropy,scr_svd_entropy,scl_n_above_mean,accx_entropy,accx_iqr,accz_skewness,accy_kurtosis,accy_n_above_mean,scl_peaks,scl_kurtosis,scr_min,scl_n_sign_changes,scr_n_below_mean,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_entropy,scr_pct_5,accz_n_below_mean,accy_entropy,accx_iqr_5_95,scr_std,accy_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,scl_skewness,scl_perm_entropy,scr_ptp,accx_n_below_mean,bvp_sum,accz_energy,accz_n_above_mean,scr_n_above_mean,hrv_entropy,accy_mean,accx_n_above_mean,bvp_kurtosis,accy_skewness,accy_min,accy_peaks,bvp_ptp,accy_pct_5,accx_ptp,bvp_perm_entropy,scl_pct_95,scr_mean,bvp_max,scl_iqr_5_95,hrv_min,bvp_n_below_mean,bvp_iqr_5_95,scr_energy,hrv_std,bvp_pct_5,scl_svd_entropy,accy_perm_entropy,bvp_n_above_mean,bvp_std,accz_entropy,accz_std,scl_max,scl_energy,bvp_pct_95,accy_energy,accx_pct_95,accy_rms
0,-0.000698174006444674 +/- 0.0009002714615596149,0.0008055853920515444 +/- 0.0005503195900085645,0.0005370569280343851 +/- 0.00033966462515233755,-0.00010741138560688146 +/- 0.0004018966043796122,-0.002792696025778718 +/- 0.0018101288449358485,-0.0005907626208378036 +/- 0.0005607038941412638,0.0 +/- 0.0,-5.370569280344073e-05 +/- 0.0001611170784103222,0.00010741138560688146 +/- 0.00021482277121376292,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.00021482277121376292 +/- 0.00026310308730218484,5.370569280344073e-05 +/- 0.0001611170784103222,0.0004296455424275147 +/- 0.00032223415682062215,0.0 +/- 0.0,0.0001611170784103222 +/- 0.0002461104025218123,0.0003759398496240851 +/- 0.0002461104025218123,5.370569280344073e-05 +/- 0.0001611170784103222,0.0 +/- 0.0,0.00042964554242752584 +/- 0.00021482277121376292,0.00026852846401719254 +/- 0.00036026873966161935,0.0 +/- 0.0,0.0 +/- 0.0,0.00032223415682062215 +/- 0.00042964554242748697,0.0001611170784103222 +/- 0.0002461104025218123,5.370569280344073e-05 +/- 0.0001611170784103222,5.370569280344073e-05 +/- 0.0001611170784103222,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.0 +/- 0.0,0.00042964554242752584 +/- 0.00021482277121376292,0.0008055853920515554 +/- 0.00026852846401714814,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.370569280344073e-05 +/- 0.0001611170784103222,0.0 +/- 0.0,0.000375939849624074 +/- 0.00041945486981239684,0.0001611170784103222 +/- 0.0002461104025218123,0.00048335123523094434 +/- 0.0003759398496240502,0.00010741138560688146 +/- 0.00021482277121376292,-5.370569280344073e-05 +/- 0.0003759398496240851,0.0012352309344790368 +/- 0.00034388422327781174,0.0010741138560687036 +/- 0.0,0.0003222341568206444 +/- 0.00026310308730218484,0.00026852846401720365 +/- 0.00026852846401720365,0.0024704618689580958 +/- 0.0007284994611305297,-0.0016648764769065405 +/- 0.0005607038941412925,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010741138560688146 +/- 0.00021482277121376292,0.0 +/- 0.0,0.0 +/- 0.0,0.0001611170784103222 +/- 0.0002461104025218123,0.0001611170784103222 +/- 0.0002461104025218123,0.0 +/- 0.0,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,5.370569280344073e-05 +/- 0.0001611170784103222,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00048335123523096657 +/- 0.0001611170784103222,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00010741138560688146 +/- 0.00021482277121376292,0.00026852846401720365 +/- 0.00026852846401720365,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.0003222341568206444 +/- 0.00026310308730218484,0.0 +/- 0.0,5.370569280344073e-05 +/- 0.0001611170784103222,-0.001772287862513411 +/- 0.001500879550212921,0.0001611170784103222 +/- 0.0002461104025218123,0.0003222341568206444 +/- 0.00026310308730218484,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.0 +/- 0.0,0.0 +/- 0.0,0.000375939849624074 +/- 0.00034388422327781174,0.0 +/- 0.0,0.0005370569280343962 +/- 0.00024017915977440462,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001611170784103222 +/- 0.0002461104025218123,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.0003222341568206444 +/- 0.00026310308730218484,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003759398496240851 +/- 0.0002461104025218123,0.0010741138560687257 +/- 0.00033966462515233755,0.0 +/- 0.0,0.0003222341568206444 +/- 0.00026310308730218484,0.0 +/- 0.0,0.00026852846401720365 +/- 0.00026852846401720365,0.0 +/- 0.0,0.0 +/- 0.0,5.370569280344073e-05 +/- 0.0001611170784103222,0.00048335123523094434 +/- 0.00037593984962405025,0.00026852846401720365 +/- 0.00026852846401720365,0.00048335123523094434 +/- 0.00037593984962405025
