,accy_pct_95,accy_max,accy_lineintegral,accz_min,accy_sum,accx_rms,accx_sum,scl_min,accz_lineintegral,accx_min,scl_mean,accz_n_sign_changes,accx_lineintegral,scl_entropy,bvp_energy,scl_sum,accy_iqr,bvp_n_sign_changes,hrv_lineintegral,accz_iqr,accx_pct_5,accx_std,scl_lineintegral,accz_sum,accz_svd_entropy,bvp_lineintegral,accz_ptp,scl_std,accy_ptp,hrv_pct_95,bvp_svd_entropy,accy_n_sign_changes,accy_iqr_5_95,accy_svd_entropy,hrv_max,bvp_skewness,hrv_rms,accx_energy,accx_kurtosis,bvp_rms,accz_pct_95,accz_rms,accz_perm_entropy,accx_max,hrv_pct_5,scr_lineintegral,accx_perm_entropy,accz_pct_5,scr_sum,accz_iqr_5_95,scr_pct_95,accz_peaks,accx_peaks,hrv_ptp,accx_svd_entropy,bvp_peaks,scl_iqr,scr_iqr_5_95,accx_n_sign_changes,scl_pct_5,hrv_energy,accy_std,accx_skewness,accz_kurtosis,accz_max,accx_mean,scl_rms,scl_n_below_mean,hrv_mean,bvp_min,accz_mean,scr_max,hrv_sum,bvp_iqr,bvp_mean,bvp_entropy,scr_peaks,scr_rms,scr_skewness,scl_ptp,hrv_kurtosis,hrv_skewness,hrv_perm_entropy,hrv_svd_entropy,hrv_n_sign_changes,hrv_iqr,hrv_n_below_mean,hrv_peaks,scr_perm_entropy,scr_svd_entropy,scl_n_above_mean,accx_entropy,accx_iqr,accz_skewness,accy_kurtosis,accy_n_above_mean,scl_peaks,scl_kurtosis,scr_min,scl_n_sign_changes,scr_n_below_mean,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_entropy,scr_pct_5,accz_n_below_mean,accy_entropy,accx_iqr_5_95,scr_std,accy_n_below_mean,hrv_iqr_5_95,hrv_n_above_mean,scl_skewness,scl_perm_entropy,scr_ptp,accx_n_below_mean,bvp_sum,accz_energy,accz_n_above_mean,scr_n_above_mean,hrv_entropy,accy_mean,accx_n_above_mean,bvp_kurtosis,accy_skewness,accy_min,accy_peaks,bvp_ptp,accy_pct_5,accx_ptp,bvp_perm_entropy,scl_pct_95,scr_mean,bvp_max,scl_iqr_5_95,hrv_min,bvp_n_below_mean,bvp_iqr_5_95,scr_energy,hrv_std,bvp_pct_5,scl_svd_entropy,accy_perm_entropy,bvp_n_above_mean,bvp_std,accz_entropy,accz_std,scl_max,scl_energy,bvp_pct_95,accy_energy,accx_pct_95,accy_rms
0,-0.00032467532467529426 +/- 0.0004355976579544736,-0.0003896103896103509 +/- 0.0005951397006435928,0.00012987012987013545 +/- 0.00025974025974027085,-0.0014935064935064468 +/- 0.0005071590698640903,-0.000584415584415543 +/- 0.000612596177406257,-0.001038961038960995 +/- 0.000723086280887015,0.0014935064935065467 +/- 0.000714285714285728,0.0005194805194805418 +/- 0.0006362311020216322,0.0001948051948052032 +/- 0.00029756985032182063,0.000974025974026016 +/- 0.00032467532467533866,0.0004545454545454741 +/- 0.00029756985032182063,-0.001948051948051921 +/- 0.0,0.0 +/- 0.0,-0.00012987012987011325 +/- 0.0002597402597402265,0.0005194805194805418 +/- 0.000636231102021632,6.493506493507884e-05 +/- 0.00034968602643729787,-0.00220779220779217 +/- 0.0009718590614997061,0.002662337662337688 +/- 0.0007926334815411456,-0.0035064935064934464 +/- 0.0004307304922539431,-0.001948051948051921 +/- 0.0005029848501568291,-0.00292207792207787 +/- 0.0004355976579544736,0.004025974025974055 +/- 0.0009975513958270887,0.003116883116883151 +/- 0.0014750411287793026,0.0 +/- 0.0,-0.0012987012987012547 +/- 0.0007113279967599663,0.0007142857142857561 +/- 0.0006779419810980945,-0.0022727272727272375 +/- 0.0006653864133739961,0.0016233766233766712 +/- 0.0007259960965908422,0.0 +/- 0.0,-0.003636363636363582 +/- 0.0004307304922539398,0.0 +/- 0.0,0.00012987012987013545 +/- 0.00025974025974027085,-0.0016233766233765823 +/- 0.00032467532467533866,0.0004545454545454741 +/- 0.0005071590698640903,-0.0035714285714285145 +/- 0.0004355976579544984,0.0009090909090909482 +/- 0.0005951397006436411,-0.0029870129870129382 +/- 0.0007230862808870032,0.0 +/- 0.0,6.493506493506773e-05 +/- 0.0001948051948052032,0.00162337662337666 +/- 0.0009297286404724879,0.00032467532467533866 +/- 0.00032467532467533866,0.00045454545454548523 +/- 0.0005844155844155886,0.00032467532467533866 +/- 0.00043559765795452325,0.0014935064935065467 +/- 0.0005844155844155886,-0.0020129870129869886 +/- 0.0005393911599297683,0.0004545454545454741 +/- 0.00041578728814500805,-0.0014935064935064468 +/- 0.0005071590698640903,-0.0007792207792207239 +/- 0.0005660907718883929,0.0 +/- 0.0,-0.0005844155844155097 +/- 0.0001948051948051699,0.0 +/- 0.0,-0.00032467532467528315 +/- 0.00032467532467528315,0.0033116883116883432 +/- 0.0004545454545454741,-0.0035714285714285145 +/- 0.0004355976579544984,-0.0006493506493506108 +/- 0.0007683220497531831,0.005000000000000037 +/- 0.001644024532619763,-0.0015584415584415146 +/- 0.0003181155510108161,0.0 +/- 0.0,0.0001948051948052254 +/- 0.0005071590698640533,0.0018181818181818743 +/- 0.0005660907718883929,-0.003896103896103842 +/- 0.0,0.0 +/- 0.0,0.0004545454545454741 +/- 0.0005844155844156096,0.0 +/- 0.0,-0.0013636363636363225 +/- 0.0006779419810980945,0.003116883116883151 +/- 0.0010787823198594845,0.0025974025974026317 +/- 0.0010865714630312673,0.0 +/- 0.0,-0.0033766233766233 +/- 0.0002597402597402709,0.00012987012987013545 +/- 0.0002597402597402709,-0.000974025974025916 +/- 0.0004355976579544984,0.0003896103896104064 +/- 0.0003181155510108161,-0.002402597402597395 +/- 0.00041578728814500805,-0.003181818181818141 +/- 0.000677941981098068,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,6.493506493506773e-05 +/- 0.0001948051948052032,0.00012987012987013545 +/- 0.00025974025974027085,0.0 +/- 0.0,-0.0017532467532467178 +/- 0.00041578728814500805,0.0 +/- 0.0,-0.002597402597402576 +/- 0.00041068541041146045,0.0001948051948052032 +/- 0.00029756985032182063,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0013636363636364223 +/- 0.00045454545454547406,0.0002597402597402709 +/- 0.00043073049225396653,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003896103896103398 +/- 0.00031811555101076165,0.0 +/- 0.0,0.0003896103896104064 +/- 0.000318115551010816,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026623376623376217 +/- 0.0005393911599297203,0.0012337662337662757 +/- 0.0007375205643896572,0.0 +/- 0.0,-0.0031818181818181078 +/- 0.00019480519480516987,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00045454545454539643 +/- 0.0010080632919649364,-0.0011688311688311081 +/- 0.00048592953074988346,0.0 +/- 0.0,-0.0008441558441557806 +/- 0.00041578728814498556,-0.0016233766233765823 +/- 0.0005986717180060574,0.0008441558441558805 +/- 0.0002975698503218206,0.0 +/- 0.0,-0.0010389610389609839 +/- 0.0005194805194805197,-0.0003896103896103398 +/- 0.0005194805194804947,0.0007142857142857561 +/- 0.0007375205643896572,0.0020129870129870662 +/- 0.000792633481541141,0.0026623376623377214 +/- 0.0008441558441558335,0.0012987012987013436 +/- 0.0006493506493506551,-0.001948051948051932 +/- 0.0007113279967599562,0.00012987012987019096 +/- 0.0009543466530324028,0.0004545454545454741 +/- 0.00029756985032182063,0.0002597402597402709 +/- 0.0003181155510108161,6.493506493506773e-05 +/- 0.0001948051948052032,0.0074675324675325 +/- 0.0007819217258955911,-0.0009090909090908705 +/- 0.0007230862808870051,0.001233766233766287 +/- 0.0005393911599297683,0.0 +/- 0.0,-0.0020129870129869886 +/- 0.0004545454545454741,0.0 +/- 0.0,0.0 +/- 0.0,6.493506493506773e-05 +/- 0.0001948051948052032,0.004545454545454597 +/- 0.0011247083166031706,0.0024025974025974283 +/- 0.0006525893260467939,-0.002597402597402565 +/- 0.0005029848501567861,0.0007142857142857451 +/- 0.0003496860264373205,0.0004545454545454741 +/- 0.00041578728814500805,0.0001948051948052032 +/- 0.00029756985032182063,0.00162337662337666 +/- 0.0010962300659827404,0.004870129870129913 +/- 0.001274117978594048,0.0018181818181818633 +/- 0.0009090909090909039,-0.0027272727272726893 +/- 0.00048592953074983597
