,accz_lineintegral,accz_perm_entropy,accy_pct_95,accx_perm_entropy,accz_ptp,accz_iqr_5_95,accz_mean,accx_sum,scl_entropy,accx_max,accz_n_sign_changes,hrv_svd_entropy,bvp_skewness,hrv_n_above_mean,hrv_skewness,hrv_lineintegral,hrv_peaks,hrv_rms,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,accz_pct_95,accz_entropy,accz_svd_entropy,hrv_mean,hrv_min,hrv_std,hrv_max,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_energy,accz_energy,accz_max,accz_peaks,accz_skewness,accz_kurtosis,accy_peaks,accz_min,accy_svd_entropy,accz_std,accy_perm_entropy,accy_entropy,accy_n_below_mean,accy_iqr,accy_kurtosis,accy_rms,accy_n_above_mean,accy_lineintegral,accy_skewness,accz_sum,accz_iqr,accz_n_below_mean,accx_std,accx_energy,accx_ptp,accx_n_above_mean,accy_std,accx_entropy,accy_ptp,accy_energy,accx_pct_5,accx_iqr_5_95,accx_iqr,accx_pct_95,accx_n_sign_changes,accx_n_below_mean,accx_svd_entropy,accy_mean,scr_svd_entropy,accx_mean,scr_perm_entropy,accx_min,accx_skewness,accx_kurtosis,accx_lineintegral,accx_peaks,scr_pct_95,scr_n_below_mean,scr_n_sign_changes,scr_iqr,scr_entropy,scr_pct_5,accz_n_above_mean,accz_pct_5,bvp_kurtosis,bvp_iqr,scl_skewness,scl_kurtosis,scl_sum,scl_ptp,scl_max,scl_energy,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_iqr_5_95,scl_n_below_mean,scr_max,scr_std,scr_min,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_pct_5,scl_lineintegral,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_rms,scl_n_above_mean,scl_peaks,scr_n_above_mean,bvp_max,bvp_energy,bvp_n_below_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_rms,bvp_peaks,bvp_n_above_mean,scl_std,scl_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_min,bvp_std,bvp_min,bvp_sum,bvp_ptp,bvp_mean,accy_min,accy_pct_5,accy_max,scr_ptp,accx_rms,accy_iqr_5_95,bvp_iqr_5_95,accy_n_sign_changes,accy_sum,accz_rms,scl_pct_95
0,0.0 +/- 0.0,0.0 +/- 0.0,0.045693779904306175 +/- 0.011962200947368815,0.02631578947368416 +/- 0.0026981573549993525,0.0 +/- 0.0,0.0032057416267942005 +/- 0.0010047846889951974,0.0 +/- 0.0,-0.04488038277511967 +/- 0.001416138620760652,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.06712918660287076 +/- 0.005341093268790798,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004306220095693702 +/- 0.0006220095693779792,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.027464114832535847 +/- 0.00354325523092319,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0031100478468898962 +/- 0.001357536933886206,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04244019138755979 +/- 0.002193141939974323,0.0004306220095693702 +/- 0.000451386657036193,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0019617224880383423 +/- 0.001079475040447697,0.017129186602870782 +/- 0.0032927560830785245,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006698564593301204 +/- 0.0009128604798248318,0.06416267942583728 +/- 0.0028018020998961577,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006602870813397099 +/- 0.0016408065262662485,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000191387559808609 +/- 0.0002344009323237449,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01665071770334924 +/- 0.002662282821673399,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001148325358851654 +/- 0.000961710585753178,0.0 +/- 0.0,0.0005263157894736748 +/- 0.0004995361965985819,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
