,bvp_rms,accz_energy,hrv_mean,hrv_sum,hrv_rms,bvp_std,accx_energy,accz_perm_entropy,accy_lineintegral,accz_lineintegral,accz_rms,hrv_energy,accy_rms,accy_perm_entropy,scl_pct_95,hrv_min,hrv_std,scl_rms,accx_std,bvp_max,scl_pct_5,accy_pct_95,hrv_max,accx_mean,accx_sum,bvp_peaks,hrv_iqr_5_95,hrv_svd_entropy,bvp_pct_95,accz_peaks,hrv_lineintegral,accz_sum,accz_mean,accx_perm_entropy,scl_svd_entropy,scl_std,accx_max,accz_n_sign_changes,bvp_iqr_5_95,hrv_skewness,accz_entropy,hrv_peaks,bvp_mean,bvp_ptp,bvp_skewness,bvp_sum,bvp_entropy,scl_iqr,scl_n_below_mean,scl_peaks,hrv_perm_entropy,hrv_entropy,hrv_n_sign_changes,hrv_iqr,accz_kurtosis,accz_max,accz_min,accz_skewness,scr_perm_entropy,accx_peaks,accx_n_below_mean,accy_ptp,accx_iqr,scr_svd_entropy,accx_n_sign_changes,accy_skewness,accx_skewness,accx_min,accx_ptp,scr_mean,scr_skewness,scr_energy,scr_sum,scr_ptp,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_entropy,scr_lineintegral,accy_iqr,accy_iqr_5_95,accy_svd_entropy,accy_kurtosis,accy_n_below_mean,accz_ptp,accz_iqr_5_95,accz_n_below_mean,accz_n_above_mean,accz_iqr,accz_pct_5,scl_n_above_mean,scr_rms,scr_peaks,scr_kurtosis,scr_iqr,scl_n_sign_changes,scr_max,scr_min,bvp_n_below_mean,bvp_n_above_mean,bvp_kurtosis,bvp_lineintegral,scl_skewness,scl_kurtosis,scl_ptp,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,accy_min,accy_n_above_mean,bvp_pct_5,hrv_kurtosis,bvp_svd_entropy,accx_kurtosis,hrv_ptp,accx_entropy,bvp_n_sign_changes,bvp_perm_entropy,accx_n_above_mean,hrv_n_below_mean,scl_perm_entropy,accz_pct_95,accx_pct_5,accz_std,hrv_n_above_mean,accy_entropy,scl_max,accy_n_sign_changes,hrv_pct_5,scl_energy,accx_lineintegral,scl_min,scl_mean,scl_sum,accy_sum,accy_mean,accx_pct_95,bvp_iqr,accy_pct_5,accy_peaks,scr_std,hrv_pct_95,accx_rms,accx_iqr_5_95,bvp_min,accx_svd_entropy,scl_iqr_5_95,scl_lineintegral,bvp_energy,scl_entropy,accy_max,accy_std,accz_svd_entropy,accy_energy
0,0.513151239251391 +/- 0.010936060716387067,0.37698533131006573 +/- 0.00624863024896064,0.3055134041476985 +/- 0.008879932159283128,0.3055134041476985 +/- 0.008879932159283128,0.500708143651998 +/- 0.009767506279103296,0.4262013151239251 +/- 0.010947635188283478,0.3017703591299949 +/- 0.006028352823647774,0.1639352554375316 +/- 0.007712505192480016,0.006828528072837625 +/- 0.0021370389655313692,0.04147698533131006 +/- 0.002457249934545512,0.038492665655032864 +/- 0.004173832320865206,0.13717754172989377 +/- 0.0039557338990424025,0.06863935255437531 +/- 0.003497459567640369,0.015477996965098616 +/- 0.0030281496301660517,0.0 +/- 0.0,0.1216489630753667 +/- 0.005267543234509815,0.0763277693474962 +/- 0.002622942268581519,0.0005563985837127028 +/- 0.0009976268549982872,0.0005563985837127138 +/- 0.00042016306843287475,0.00819423368740515 +/- 0.0035392727738059416,0.0 +/- 0.0,0.0 +/- 0.001218168394414993,0.07445624683864441 +/- 0.0035823836539455147,0.002124430955993917 +/- 0.0009808153479850792,0.002124430955993917 +/- 0.0009808153479850792,-0.00015174506828529165 +/- 0.0016935426446922845,0.0006069802731411111 +/- 0.0007770506573463275,0.0036418816388467446 +/- 0.001234856410291717,-0.0014162873039959445 +/- 0.000544781467590742,0.03748103186646432 +/- 0.0033889731917045945,0.0338391502276176 +/- 0.001787617303699786,0.0028831562974203527 +/- 0.0015350521907428955,0.0028831562974203527 +/- 0.0015350521907428955,0.0028831562974203197 +/- 0.001280626090153983,0.008902377339403134 +/- 0.0013420838807710431,0.0004552352048558528 +/- 0.0004771867036953232,-0.0068285280728376365 +/- 0.0016194042077473016,0.0028325746079919 +/- 0.0013981057117941603,-0.004704097116843687 +/- 0.0011545485291364049,0.0006069802731411333 +/- 0.0003034901365705389,0.0002023267577137222 +/- 0.00024779865885516994,0.0005058168942842833 +/- 0.0004524163839149755,0.0 +/- 0.0,-0.000505816894284239 +/- 0.0006398133859723514,0.0013151239251390835 +/- 0.0010166793749237185,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007081436519979723 +/- 0.0006069802731411204,0.0 +/- 0.0,0.0 +/- 0.0,0.01107738998482547 +/- 0.0014563662163771178,0.0 +/- 0.0,0.0023267577137076278 +/- 0.0011578677938552946,-0.0005058168942843055 +/- 0.0,0.002175012645422347 +/- 0.0005083396874618428,-0.0015174506828528056 +/- 0.0006786245758724778,-0.0011127971674253945 +/- 0.000631765098472249,0.001365705614567514 +/- 0.0003238808415494846,0.0 +/- 0.0,5.058168942843055e-05 +/- 0.00015174506828529168,0.0009104704097116833 +/- 0.0003785187037707376,0.0 +/- 0.0,0.0013151239251390945 +/- 0.0009104704097116784,0.0 +/- 0.0,0.00020232675771371112 +/- 0.0004635888411690419,0.0 +/- 0.0,0.005361659079413239 +/- 0.0014162873039959588,-0.002377339403136047 +/- 0.00039505562346516665,-5.058168942841945e-05 +/- 0.00035407182599898375,0.0 +/- 0.0,0.0 +/- 0.0,-5.058168942841945e-05 +/- 0.00035407182599898375,5.058168942843055e-05 +/- 0.00015174506828529168,0.00040465351542742225 +/- 0.0004955973177103013,0.0 +/- 0.0,0.00030349013657056113 +/- 0.00040465351542740555,0.0 +/- 0.0,0.0008093070308548223 +/- 0.00040465351542739726,0.0 +/- 0.0,0.0008093070308548223 +/- 0.00040465351542739726,5.058168942843055e-05 +/- 0.00015174506828529168,0.00015174506828528057 +/- 0.00032388084154945514,0.0028831562974203306 +/- 0.0009873151894761313,-0.0011127971674254056 +/- 0.0006317650984722649,0.0 +/- 0.0,0.00015174506828528057 +/- 0.00032388084154945514,0.0009104704097116945 +/- 0.0010561766827425858,0.0009104704097116833 +/- 0.0004955973177102923,0.00050581689428425 +/- 0.0006398133859723514,0.0007081436519979723 +/- 0.0006069802731411204,0.008801213960546284 +/- 0.0011127971674254056,0.0 +/- 0.0,0.0006069802731411 +/- 0.0005898787956343216,5.058168942843055e-05 +/- 0.00015174506828529168,0.0005058168942842611 +/- 0.00045241638391496316,5.058168942843055e-05 +/- 0.00015174506828529168,0.0 +/- 0.0,0.00020232675771371112 +/- 0.0008524177818084244,0.00020232675771371112 +/- 0.0008524177818084244,0.00045523520485583056 +/- 0.0007654398558635164,0.004501770359129997 +/- 0.001420796348526873,0.0003540718259990028 +/- 0.0003950556234651923,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008598887202832639 +/- 0.0009340508504106906,-0.0017703591299949473 +/- 0.0021608507196048525,0.00025290844714214166 +/- 0.0003393122879362348,0.0007081436519979723 +/- 0.0004635888411690128,-0.0037430450177035834 +/- 0.0009650371283934701,0.01659079413252401 +/- 0.0012554045165392759,0.004097116843702575 +/- 0.0015907117039470162,0.0009610520991401139 +/- 0.0011633788568538178,0.007789580171977728 +/- 0.001451967637269329,0.0001011633788568611 +/- 0.00020232675771372224,0.0008093070308548223 +/- 0.0010895629351814818,5.058168942844166e-05 +/- 0.0007654398558635112,-0.00030349013657057224 +/- 0.000790111246930369,0.0003540718259990028 +/- 0.00032388084154946203,0.0005563985837127028 +/- 0.00035407182599897106,0.0027819929185634805 +/- 0.0007242195783144237,0.004653515427415278 +/- 0.0016592027786400236,0.0001011633788568611 +/- 0.00020232675771372224,0.00293373798684875 +/- 0.0009543734073906569,0.008801213960546273 +/- 0.003144212497302981,0.0 +/- 0.0,0.0026808295397066305 +/- 0.0007519508723984959,0.0001011633788568611 +/- 0.00020232675771372224,0.0006069802731411223 +/- 0.0005898787956343178,0.0006069802731411223 +/- 0.0005898787956343178,-0.0007587253414264028 +/- 0.0012441450557662017,-0.0007587253414264028 +/- 0.0012441450557662017,0.001264542235710675 +/- 0.0013990204032310871,0.023115832068791076 +/- 0.003239203368049637,0.001365705614567525 +/- 0.0013769001101483365,0.0015174506828527945 +/- 0.0019849688285633383,0.0008598887202832306 +/- 0.0005083396874618549,0.0036418816388467225 +/- 0.0031164232272633996,0.0007587253414264028 +/- 0.0012234078525490866,0.0012645422357106639 +/- 0.0009118743741689349,0.015225088517956486 +/- 0.0022215671477994747,0.0077895801719777506 +/- 0.0013981057117941624,0.0 +/- 0.0,0.00015174506828528057 +/- 0.00032388084154945514,0.01674253920080928 +/- 0.0018715225088518168,0.0005058168942842945 +/- 0.0009048327678299511,0.0028831562974203306 +/- 0.00039505562346518665,0.005614567526555392 +/- 0.002103249659715908,0.007486090035407178 +/- 0.002179125870362976,0.18710166919575114 +/- 0.005688809972782754
