,accz_lineintegral,accz_perm_entropy,accy_pct_95,accx_perm_entropy,accz_ptp,accz_iqr_5_95,accz_mean,accx_sum,scl_entropy,accx_max,accz_n_sign_changes,hrv_svd_entropy,bvp_skewness,hrv_n_above_mean,hrv_skewness,hrv_lineintegral,hrv_peaks,hrv_rms,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_perm_entropy,accz_pct_95,accz_entropy,accz_svd_entropy,hrv_mean,hrv_min,hrv_std,hrv_max,hrv_ptp,hrv_kurtosis,hrv_sum,hrv_energy,accz_energy,accz_max,accz_peaks,accz_skewness,accz_kurtosis,accy_peaks,accz_min,accy_svd_entropy,accz_std,accy_perm_entropy,accy_entropy,accy_n_below_mean,accy_iqr,accy_kurtosis,accy_rms,accy_n_above_mean,accy_lineintegral,accy_skewness,accz_sum,accz_iqr,accz_n_below_mean,accx_std,accx_energy,accx_ptp,accx_n_above_mean,accy_std,accx_entropy,accy_ptp,accy_energy,accx_pct_5,accx_iqr_5_95,accx_iqr,accx_pct_95,accx_n_sign_changes,accx_n_below_mean,accx_svd_entropy,accy_mean,scr_svd_entropy,accx_mean,scr_perm_entropy,accx_min,accx_skewness,accx_kurtosis,accx_lineintegral,accx_peaks,scr_pct_95,scr_n_below_mean,scr_n_sign_changes,scr_iqr,scr_entropy,scr_pct_5,accz_n_above_mean,accz_pct_5,bvp_kurtosis,bvp_iqr,scl_skewness,scl_kurtosis,scl_sum,scl_ptp,scl_max,scl_energy,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_sum,scr_iqr_5_95,scl_n_below_mean,scr_max,scr_std,scr_min,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_pct_5,scl_lineintegral,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_rms,scl_n_above_mean,scl_peaks,scr_n_above_mean,bvp_max,bvp_energy,bvp_n_below_mean,bvp_n_sign_changes,bvp_lineintegral,bvp_rms,bvp_peaks,bvp_n_above_mean,scl_std,scl_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_entropy,bvp_pct_95,bvp_pct_5,scl_min,bvp_std,bvp_min,bvp_sum,bvp_ptp,bvp_mean,accy_min,accy_pct_5,accy_max,scr_ptp,accx_rms,accy_iqr_5_95,bvp_iqr_5_95,accy_n_sign_changes,accy_sum,accz_rms,scl_pct_95
0,0.0 +/- 0.0,0.028000000000000025 +/- 0.0024261945002588933,0.10404444444444447 +/- 0.006405090568070466,0.022266666666666667 +/- 0.003023855767675395,0.0 +/- 0.0,0.001288888888888906 +/- 0.0009625070145647931,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006000000000000005 +/- 0.00029814239699998876,0.0 +/- 0.0,0.0 +/- 0.0,0.0004444444444444584 +/- 0.0003975231959999602,0.0 +/- 0.0,0.0 +/- 0.0,0.0008000000000000119 +/- 0.002202579856598027,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0061777777777777595 +/- 0.0011495570805668894,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001333333333333342 +/- 0.0005258737584977358,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007555555555555649 +/- 0.0006301087501670038,0.0 +/- 0.0,0.0 +/- 0.0,0.0252 +/- 0.001998023714932353,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0372 +/- 0.0033909101440377583,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.009688888888888903 +/- 0.002416404838945464,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013777777777777666 +/- 0.0006110100926607792,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00013333333333334085 +/- 0.000284583299441476,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.008444444444444466 +/- 0.0014194417264596618,-0.0055111111111111 +/- 0.0018020564384633921,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005955555555555547 +/- 0.0019291141701520832,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005866666666666664 +/- 0.0004354648431614784,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0021333333333333317 +/- 0.000653197264742201,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00013333333333334085 +/- 0.0002036700308869377,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012888888888888905 +/- 0.0016147468555186679,0.0 +/- 0.0,0.0 +/- 0.0,0.03782222222222224 +/- 0.0026101416640046354,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.021111111111111126 +/- 0.0018135294011647192,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002488888888888896 +/- 0.0007749153677405709,0.005600000000000016 +/- 0.0010922849535506221,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00017777777777778782 +/- 0.0012284688854298012,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
