,hrv_pct_95,bvp_ptp,scl_perm_entropy,bvp_min,bvp_max,accy_pct_95,accy_energy,bvp_iqr_5_95,hrv_min,scl_std,accz_min,accz_kurtosis,scr_svd_entropy,hrv_lineintegral,hrv_mean,accx_perm_entropy,scl_mean,bvp_n_sign_changes,scl_svd_entropy,hrv_ptp,accx_skewness,bvp_rms,scl_pct_5,hrv_entropy,accz_n_below_mean,accy_ptp,scl_lineintegral,scr_energy,accy_std,scr_max,scl_ptp,accz_max,accy_iqr_5_95,scr_n_above_mean,bvp_kurtosis,accx_max,bvp_n_below_mean,scr_n_below_mean,accz_rms,accy_perm_entropy,scl_n_above_mean,accz_sum,hrv_std,scl_entropy,accy_skewness,accz_ptp,accx_lineintegral,accx_kurtosis,accy_kurtosis,bvp_n_above_mean,hrv_skewness,accx_min,accy_peaks,hrv_n_above_mean,scl_n_sign_changes,accy_svd_entropy,hrv_iqr,scl_kurtosis,accz_pct_95,hrv_perm_entropy,accy_iqr,hrv_kurtosis,bvp_mean,hrv_peaks,scl_n_below_mean,scr_pct_5,bvp_skewness,bvp_peaks,scr_entropy,scr_skewness,bvp_sum,accz_n_above_mean,bvp_entropy,hrv_n_sign_changes,scr_peaks,scl_peaks,scr_n_sign_changes,scr_min,accz_std,scr_perm_entropy,accy_n_above_mean,scl_iqr_5_95,accx_n_below_mean,hrv_n_below_mean,accz_entropy,accx_iqr_5_95,accx_n_above_mean,accy_n_below_mean,accy_max,hrv_energy,accy_lineintegral,bvp_pct_95,scr_kurtosis,hrv_iqr_5_95,scr_ptp,scl_skewness,accz_peaks,accx_peaks,scr_iqr_5_95,accz_iqr,scr_sum,accx_std,bvp_svd_entropy,accz_iqr_5_95,scr_rms,hrv_svd_entropy,scr_lineintegral,accx_iqr,scr_pct_95,accx_entropy,accx_ptp,hrv_sum,bvp_perm_entropy,scr_std,accz_skewness,scl_iqr,scr_mean,accx_n_sign_changes,bvp_energy,accy_rms,accy_pct_5,accy_min,accz_pct_5,accx_svd_entropy,scr_iqr,scl_min,accz_perm_entropy,accz_energy,accy_mean,accy_sum,accy_entropy,hrv_pct_5,scl_sum,accx_pct_95,accz_n_sign_changes,accy_n_sign_changes,accz_lineintegral,scl_max,accz_mean,bvp_std,accz_svd_entropy,bvp_pct_5,hrv_rms,accx_energy,accx_mean,accx_pct_5,bvp_iqr,scl_energy,hrv_max,scl_rms,accx_rms,scl_pct_95,accx_sum,bvp_lineintegral
0,0.007642362959020765 +/- 0.0007890900688813417,-0.005790313996806784 +/- 0.0010343825961261401,0.0011708355508249335 +/- 0.0005192681604108526,-0.0019691325172963904 +/- 0.0011347179777267437,-0.004140500266098956 +/- 0.000894915863155298,0.009717935071846739 +/- 0.000776425597651379,0.006311868014901556 +/- 0.0006315914294474426,-0.0023416711016497893 +/- 0.0014931923718360875,0.020308674827035668 +/- 0.0011038971506089638,0.004523682810005347 +/- 0.0014138848693425613,-0.0005109100585417581 +/- 0.0010005321979776563,0.00043640234167113823 +/- 0.000462614450497081,-0.002213943587014344 +/- 0.0006488451582385538,-0.001734965407131439 +/- 0.0009497012891407895,0.007482703565726456 +/- 0.0009709368329520877,0.00577967003725387 +/- 0.0007282366570770447,-0.003927621075039888 +/- 0.001430771479566544,0.005864821713677526 +/- 0.001065938212103843,4.2575838211833525e-05 +/- 0.0006228308180235251,-0.0012879191059073647 +/- 0.0006789644889331478,-0.0001596593932942869 +/- 0.00043170409346831716,0.00134113890367219 +/- 0.0012258588652592252,0.004725918041511468 +/- 0.000935458117837994,2.1287919105927865e-05 +/- 0.00042255312913846743,0.00019159127195319536 +/- 0.0003392736019267456,0.0027887174028738857 +/- 0.0005506127581214539,0.000713145290047923 +/- 0.000530171768192109,0.0003938265034593269 +/- 0.0004591730624826734,0.0044491750931346715 +/- 0.0007818783468741771,0.0003406067056945239 +/- 0.0006092214165515465,0.01550824906865359 +/- 0.0013027876038899564,-0.0006812134113890033 +/- 0.0004764881167769801,-0.0001703033528472342 +/- 0.0005755617172792236,0.0006599254922831533 +/- 0.0003861278796640057,0.0010537519957424357 +/- 0.0006905461025357478,0.0030228845130388705 +/- 0.0011094253727127526,7.450771687068647e-05 +/- 0.0008529126398111921,0.0004044704630122742 +/- 0.0003114154090117584,0.0031506120276743265 +/- 0.0008397267875812998,0.004630122405534875 +/- 0.0006443772588681357,0.0008621607237892737 +/- 0.00038214631337981085,-0.0009153805215539879 +/- 0.0007484149369344017,-0.0011708355508249003 +/- 0.0004712281771405647,0.0014582224587546655 +/- 0.0010320250571304796,0.00037253858435339906 +/- 0.0005657342103637359,-0.001138903672166025 +/- 0.000654495333247162,-0.0036295902075571653 +/- 0.0006654815979708741,0.0006918573709420062 +/- 0.0005043260347198254,-0.00013837147418838125 +/- 0.0004737458879035274,0.001405002660989918 +/- 0.0008200685592020747,5.321979776478081e-05 +/- 0.0003094080224321277,-6.386375731770588e-05 +/- 0.0010699164979779932,0.002384246939861645 +/- 0.0006136683472229679,-0.00037253858435337683 +/- 0.00030199597571285133,-0.0003512506652474601 +/- 0.00015090417114164777,0.0005428419372006776 +/- 0.0008182013854593953,-0.002639701969132513 +/- 0.0005464820714419558,-7.450771687065317e-05 +/- 0.00023824405838850614,0.007195316657796724 +/- 0.0008095009405782453,-0.0006386375731771921 +/- 0.000301056639142743,-0.0018201170835550617 +/- 0.0004818082085260882,0.0005747738158595305 +/- 0.00027427565144702316,0.00041511442256523254 +/- 0.00012089214147526975,-0.00017030335284722308 +/- 0.0001363091907915621,0.00041511442256519926 +/- 0.0002493959449464584,0.0013837147418840011 +/- 0.0002972696124272097,0.0004364023416711271 +/- 0.0003447394303502102,0.00982437466737629 +/- 0.0009473124002128907,0.0002341671101650067 +/- 0.000227292778116689,0.00013837147418842565 +/- 0.00019070221252974107,0.0001703033528472897 +/- 0.00015202615068746317,-0.000574773815859475 +/- 0.0003372640663705215,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,1.0643959552958381e-05 +/- 3.193187865887514e-05,0.0 +/- 0.0,0.0003938265034593047 +/- 0.00021839579061929713,0.000436402341671116 +/- 0.00055603865403338,0.00068121341138907 +/- 0.00025722290523882404,-0.000574773815859475 +/- 0.00020307380551718048,-0.0015114422565194019 +/- 0.0012655126299267166,0.0002554550292709123 +/- 0.00032002759719793804,0.00021287919105910101 +/- 0.00017162869075678196,0.0018414050026610007 +/- 0.0005083535470467075,0.003693453964874949 +/- 0.0010176538267280535,0.00010643959552956162 +/- 0.00040109512892853356,-0.00030867482703563767 +/- 0.00039093917343707815,0.002224587546567347 +/- 0.000980689402704632,0.009217668972857928 +/- 0.0008675969716791758,0.0010218201170835717 +/- 0.0005636275591217996,-0.00017030335284722308 +/- 0.001003246123933851,0.0005428419372006776 +/- 0.00033133331381104476,-0.0012772751463544286 +/- 0.0007556461670803106,-0.000574773815859475 +/- 0.00047410446942671743,-0.000287386907929732 +/- 0.00036887117511789506,0.0032144757849920436 +/- 0.000614775053887981,0.0018307610431080646 +/- 0.0007294025204475462,0.0037466737626397186 +/- 0.00045358756258994965,0.0006386375731772586 +/- 0.00026072269747556983,0.003597658328898368 +/- 0.0005506127581214539,0.0017349654071314724 +/- 0.0007172638888273326,-0.004513038850452333 +/- 0.00099188911184432,-0.0006705694518360561 +/- 0.0003839209962080091,0.007291112293773305 +/- 0.0006373056894059706,-0.00046833422032994677 +/- 0.0006372167981733222,0.009877594465141071 +/- 0.0007613221816816388,-0.00028738690792972087 +/- 0.0005531787742495655,0.00389568919638108 +/- 0.0005347464262726976,0.0015220862160724047 +/- 0.0009156898867058228,0.0030335284725918066 +/- 0.0007590120909422751,0.01907397551889306 +/- 0.0011521072168374472,0.0009047365620010849 +/- 0.001025638156977992,0.0069611495476317176 +/- 0.0007693160617176202,0.00042575838211815763 +/- 0.0005731947639312738,0.011974454497072929 +/- 0.0013020917167580616,0.006556679084619499 +/- 0.0006136683472229652,-0.00012772751463543396 +/- 0.0014747166588285792,-0.0008940926024481044 +/- 0.0009158754556380669,0.002660989888238452 +/- 0.0009708784886421622,0.002607770090473682 +/- 0.0008518493230321167,0.0037892496008515185 +/- 0.0007693160617176104,0.0003938265034593047 +/- 0.0010697576506015663,0.001628525811601944 +/- 0.0007572187934787601,0.003320915380521572 +/- 0.0005274938453800645,0.0036508781266631264 +/- 0.0011010711857094054,-0.0004364023416710605 +/- 0.0011319189158142866,0.0022990952634380224 +/- 0.0010354772970316499,0.003501862692921809 +/- 0.0008140367772218797,0.005247472059606207 +/- 0.0007359741953406098,-0.0015433741351782771 +/- 0.00046942154488984405,0.020947312400212904 +/- 0.0014907624395965287,0.0004470463012240966 +/- 0.0008186858764461658,0.015987227248536472 +/- 0.0012438412907283868,-0.002277807344332072 +/- 0.0006228308180235134,0.004172432144757876 +/- 0.0008838973706025196,-0.0009792442788717048 +/- 0.000491930601736722,-0.0017243214475784808 +/- 0.0006505889000505068,0.0024587546567323205 +/- 0.001016985636356122,0.0008940926024481266 +/- 0.0012862906942007995,0.0015007982969665102 +/- 0.0006429691670266784,-0.0039489089941457944 +/- 0.0010136380774501354,0.013166577967003757 +/- 0.0008449051462465555,0.007003725385843551 +/- 0.0012912136399464097,-0.0012346993081426172 +/- 0.0009907462504072538,0.005513571048430033 +/- 0.0008391869438819365,-0.0005002660989888108 +/- 0.0011031271508752682,0.009813730707823331 +/- 0.0015342077910997093,0.012251197445449735 +/- 0.0011228746744336862,-0.0007450771687067426 +/- 0.0010187108984783693,0.006279936136242714 +/- 0.0005849337589796359,0.008461947844598205 +/- 0.0015360159329070556,0.009962746141564682 +/- 0.0008024726695038105,0.0025545502927089236 +/- 0.0013260169453877494
