,bvp_n_above_mean,bvp_std,hrv_rms,accy_energy,scl_perm_entropy,hrv_pct_5,bvp_pct_5,hrv_pct_95,hrv_mean,hrv_sum,accx_sum,hrv_n_above_mean,bvp_n_sign_changes,bvp_energy,hrv_n_below_mean,accz_rms,accx_pct_5,accx_mean,accz_std,hrv_entropy,hrv_ptp,accz_sum,accx_n_sign_changes,accy_svd_entropy,accx_energy,accy_pct_95,accy_std,accy_perm_entropy,hrv_energy,accz_mean,accz_peaks,accy_rms,accy_pct_5,accx_n_below_mean,bvp_svd_entropy,accx_entropy,accx_perm_entropy,accx_std,bvp_min,accz_pct_95,scr_svd_entropy,hrv_lineintegral,accy_sum,accy_n_above_mean,accy_min,accz_n_above_mean,accz_ptp,accz_lineintegral,accz_iqr_5_95,scl_max,accy_mean,bvp_ptp,accy_lineintegral,accz_perm_entropy,scl_min,accy_peaks,accy_n_below_mean,bvp_iqr_5_95,accx_pct_95,accz_max,scl_rms,scl_n_sign_changes,accy_iqr_5_95,accx_min,accz_skewness,hrv_max,scr_perm_entropy,accy_n_sign_changes,accz_iqr,scr_n_sign_changes,accx_ptp,accz_svd_entropy,accx_iqr_5_95,scl_kurtosis,bvp_max,scr_skewness,accx_iqr,scr_lineintegral,bvp_skewness,accx_lineintegral,accz_min,accz_n_below_mean,accz_entropy,scl_iqr_5_95,bvp_perm_entropy,bvp_kurtosis,accy_skewness,scr_std,scr_kurtosis,accy_ptp,scl_mean,accy_max,accx_peaks,scl_lineintegral,scl_sum,scl_n_below_mean,scl_svd_entropy,scr_n_below_mean,scr_n_above_mean,scr_entropy,scl_skewness,bvp_sum,bvp_mean,hrv_perm_entropy,hrv_kurtosis,scl_energy,scr_min,hrv_skewness,accy_kurtosis,scr_pct_5,scr_rms,scl_std,scl_iqr,scl_n_above_mean,scr_max,scl_peaks,scr_mean,scr_peaks,scr_energy,bvp_entropy,hrv_n_sign_changes,scr_sum,accx_kurtosis,scr_iqr,scr_iqr_5_95,scr_ptp,scl_ptp,scr_pct_95,hrv_min,bvp_rms,hrv_svd_entropy,accz_n_sign_changes,scl_pct_5,hrv_std,hrv_iqr_5_95,hrv_iqr,scl_pct_95,accx_n_above_mean,accy_iqr,accz_kurtosis,accy_entropy,hrv_peaks,bvp_peaks,accz_pct_5,scl_entropy,accx_skewness,bvp_lineintegral,bvp_n_below_mean,accx_rms,accx_max,bvp_pct_95,accz_energy,accx_svd_entropy,bvp_iqr
0,-0.04790628644121701 +/- 0.003967822018811373,0.09306689282306795 +/- 0.0023763689940084626,-0.037294604049613066 +/- 0.00455372899716321,-0.002395844376126388 +/- 0.0030586278303066086,0.03909678787236297 +/- 0.0026013938972474027,-0.0005830594720661498 +/- 0.0009377613703463449,-0.03873635110781302 +/- 0.0019924393192376016,0.005618573094455626 +/- 0.0018040536318187333,0.05371567899925792 +/- 0.004617023455318231,0.05370507791794763 +/- 0.004636006913136729,0.004961306053217429 +/- 0.0015360963160547115,0.007547969892929068 +/- 0.004171710707331404,0.0015795611152337407 +/- 0.0011273590813182617,-0.005544365525283579 +/- 0.0007466804474903043,0.01674970847026397 +/- 0.0031207537993162286,0.007516166648998191 +/- 0.0029548125247201413,-0.0003604367645499873 +/- 0.0020003203892949902,0.004664475776529198 +/- 0.0017296339098495138,-0.006604473656312937 +/- 0.0011437874056455537,-0.030350895791370715 +/- 0.0021497205066622962,-0.012106434856355342 +/- 0.0016442273694766351,0.00976359588678044 +/- 0.00104025726833274,0.004081416304463048 +/- 0.0006470134430050811,-0.013463373264072931 +/- 0.0032784604530137255,0.00468567793914978 +/- 0.0014221262663190093,-0.008014417470582014 +/- 0.001946215327868204,0.0011025124562705324 +/- 0.0005573386802966289,-0.0036043676454998617 +/- 0.0005384681479571904,0.0577334888158592 +/- 0.0034145357174510628,0.012424467295664144 +/- 0.0009573897512880869,-0.013124138662143537 +/- 0.0018771997748381678,0.015329163574684617 +/- 0.0020304322738699124,0.005120322272871824 +/- 0.0014136055986344817,-0.00945616452878193 +/- 0.0017405154767722343,0.02392664051733276 +/- 0.0015530131848433698,0.003975405491360095 +/- 0.0006641558404612292,0.054023110357256446 +/- 0.002077487388573557,0.017184352803986003 +/- 0.00196646486480615,0.018583695536944767 +/- 0.0009008424396339153,0.0065514682497614714 +/- 0.000981731105929404,-0.029937453620269273 +/- 0.00206500791867886,0.024350683769744513 +/- 0.0021439622229125024,-0.0033817449379836884 +/- 0.0017722839415162863,0.000625463797307313 +/- 0.0009380010231410477,0.0010177038057881838 +/- 0.0008628003794922639,-0.0024594508639881217 +/- 0.0011176978991283594,-0.0038799957595674894 +/- 0.0009496107569832988,0.06397752570762219 +/- 0.002264391960489123,0.010685889960775996 +/- 0.0012242298342628648,-0.047206615074737626 +/- 0.003042731953376165,-0.003795187109085141 +/- 0.0016913957956263277,0.00818403477154669 +/- 0.0008126266467396157,0.015403371143856676 +/- 0.0009156904515353238,-0.01326195271917736 +/- 0.0011313395300379765,-0.02944980387999575 +/- 0.001974079609711333,-0.010007420756917218 +/- 0.0014153138359613098,-0.0005830594720661608 +/- 0.001312352210658324,-0.0036997773772925015 +/- 0.0006628007646492563,0.014014629492208202 +/- 0.00129124477715128,0.01132195483939361 +/- 0.0013893484512164387,-0.021986642637549035 +/- 0.001763861926071713,-0.0025548605957807836 +/- 0.00040631332336980115,-0.004399448743771894 +/- 0.0011854739459254038,0.009445563447471638 +/- 0.0019613146453403545,0.0002544259514470237 +/- 0.0007332393285610417,0.006254637973073257 +/- 0.003389031562206247,0.0013993427329587528 +/- 0.0009562151836132603,-0.012011025124562712 +/- 0.0013147477965818532,0.0014947524647513921 +/- 0.000695886501951713,0.00021202162620587162 +/- 0.0009910735411869285,-0.005205130923354184 +/- 0.0009813303642885749,0.015392770062546374 +/- 0.0015272917174559187,-0.00983780345595251 +/- 0.0011944930368708417,-0.0003180324393088352 +/- 0.0008087450916043936,-0.024997349729672446 +/- 0.0013059568404057656,0.0003286335206190927 +/- 0.0006926490500973073,-0.0012403265133043683 +/- 0.000504081137621927,0.025029152973603298 +/- 0.0014281588514137415,-0.003339340612742514 +/- 0.0010082180102288225,-0.05009010919113753 +/- 0.0034096116598800147,-0.0008268843422029159 +/- 0.0008398304810914085,-0.0007738789356514508 +/- 0.0007000728074249527,0.004781087670942419 +/- 0.0011283555099035802,-0.05733064772606807 +/- 0.0019448289698663914,0.002014205448955797 +/- 0.00035478003881441144,-0.005268737411215962 +/- 0.0009132325476214143,-0.00014841513834412678 +/- 0.0004056212545257936,0.004547863882115988 +/- 0.0005352233885874988,7.420756917204674e-05 +/- 0.00028857537557120484,0.0005830594720661275 +/- 0.0004220508690213938,-0.006032015265557111 +/- 0.0009767387828272945,0.0025230573518498778 +/- 0.0005189118308288071,-0.003901197922188093 +/- 0.0004416975862609806,-0.04447153609668188 +/- 0.001697001017023427,-0.00886250397540551 +/- 0.0011069884433123375,4.2404325241141015e-05 +/- 0.0004792814398582543,-0.0036255698081204546 +/- 0.0008140084308471381,-0.0008268843422029049 +/- 0.0003412165152004909,-0.0006572670412382075 +/- 0.0003379068684513734,-0.0022262270751616684 +/- 0.0011709277024474977,-0.0007314746104102654 +/- 0.0005288866610099394,-1.1102230246251566e-17 +/- 0.00011612902735187421,-1.1102230246251566e-17 +/- 0.00011612902735187421,0.004611470369977733 +/- 0.0008404324382689991,-0.0002544259514470681 +/- 0.00015866245676979864,0.02356620375278278 +/- 0.001091499604840959,-0.0008056821795823122 +/- 0.00018483616849531624,-0.0013569384077175783 +/- 0.0005585472224030342,-7.420756917205784e-05 +/- 0.00015029626713407632,-0.0015265557086822756 +/- 0.0003043082814461292,-0.09938513728400296 +/- 0.0019265113797716827,0.019251563659493265 +/- 0.001779087602739165,-0.003646771970741025 +/- 0.0007208735290999861,-2.1202162620614916e-05 +/- 0.0005463415128474652,-0.002205024912541098 +/- 0.0004017236366266517,0.001696173009646984 +/- 0.00020114137560701953,0.015912223046750752 +/- 0.0012751739258096354,0.004463055231633606 +/- 0.00047986728708816116,-0.007123926640517331 +/- 0.0008713547159136819,0.0 +/- 0.0,0.0 +/- 0.0,0.01658009116929926 +/- 0.0011488363985280685,-0.0009646983992367298 +/- 0.00013781405703382828,0.004484257394254199 +/- 0.0005085205111931188,0.01712074631612424 +/- 0.0011615321837961478,0.002321636806954319 +/- 0.00045088880140221665,0.01491572140358316 +/- 0.0012525885258900685,0.017226757129227183 +/- 0.0011996096673302517,-0.007781193681755549 +/- 0.004372017544196652,-0.07874483197286124 +/- 0.0028833382139307087,0.003540761157638084 +/- 0.000551256228135262,-0.00010601081310294136 +/- 0.00010601081310295246,-0.0027456800593660844 +/- 0.002060240445273437,0.041641047386833455 +/- 0.0032549981002062724,-0.03917099544153504 +/- 0.00319029145970498,-0.010950916993533344 +/- 0.001468967168426875,0.007314746104102604 +/- 0.000737518377225751,0.005205130923354184 +/- 0.001446144477687917,-0.0006572670412382075 +/- 0.0005605556690936943,0.002947100604261643 +/- 0.000576371343965583,-0.010251245627053962 +/- 0.001006879519084082,-0.0005406551468249976 +/- 0.00033338673154915895,-0.0013569384077175895 +/- 0.0005565315275482577,0.014014629492208197 +/- 0.0019967214741761067,0.0060214141842467985 +/- 0.000822250373355919,0.0011873211067529033 +/- 0.00044423464093622315,0.04384607229937453 +/- 0.0028176549380625297,0.06167709106328845 +/- 0.004045892647630046,-0.00312731898653662 +/- 0.0026226698079264707,-0.019824022050249145 +/- 0.0020192207697757383,0.03695536944768367 +/- 0.0021654249376294988,0.0033287395314321898 +/- 0.0027391848424653835,-0.01930456906604473 +/- 0.0015968269111374766,0.00312731898653662 +/- 0.0005198855013352883
